date,R_F,R_MKT,R_ME,R_IA,R_ROE,R_EG
19740524,0.1640,0.0075,-2.8450,-1.3944,0.3014,-1.4184
19740531,0.1312,-1.4676,0.2891,0.3859,-0.4952,0.3273
19740607,0.1719,5.8107,-0.2903,-0.5961,-0.1796,0.1350
19740614,0.1719,-1.5301,0.0666,0.5531,1.1695,0.2704
19740621,0.1719,-4.5418,0.4418,0.7782,0.4012,0.3872
19740628,0.1719,-2.3902,-0.1050,0.7632,0.1330,1.2182
19740705,0.1225,-3.0167,0.1486,0.7146,-0.1774,0.5671
19740712,0.1531,-0.9810,-0.7744,0.5514,1.0764,1.3510
19740719,0.1531,0.8974,1.2268,1.1373,0.3829,0.9059
19740726,0.1531,-1.2771,2.0244,2.0256,0.9339,2.1767
19740802,0.1458,-4.6981,1.6041,1.2424,0.6911,2.2289
19740809,0.1347,3.0152,1.0198,-0.1812,-0.6890,-0.6778
19740816,0.1347,-6.3026,2.0330,2.5152,0.5205,2.0082
19740823,0.1347,-5.4564,1.0830,2.2386,1.6730,3.0672
19740830,0.1347,0.2784,-2.3102,-2.3549,1.2716,-0.8543
19740906,0.1594,-1.3156,-1.0021,1.1914,0.0854,0.2642
19740913,0.1993,-8.4855,-0.0713,2.9836,-1.4074,0.8311
19740920,0.1993,7.2375,-2.1148,-1.2015,-0.1900,-1.0495
19740927,0.1993,-6.6260,4.3827,2.0098,-0.8257,2.6339
19741004,0.1310,-4.1107,1.7876,2.1057,1.2043,1.5820
19741011,0.1140,13.4680,-4.3420,-2.7081,1.9564,-1.9324
19741018,0.1140,1.6140,-0.0416,-0.6093,1.6086,0.8059
19741025,0.1140,-2.4299,0.6771,0.2395,1.1472,1.5515
19741101,0.1168,4.9778,-3.2278,-0.4469,1.5218,-0.6012
19741108,0.1282,2.0061,-1.0064,-0.6742,-0.9207,-0.4707
19741115,0.1282,-3.7951,1.8678,2.1305,0.0050,0.9963
19741122,0.1282,-4.0922,-0.5514,0.7675,1.3324,-0.1848
19741129,0.1026,1.5186,-1.3931,0.3129,1.9729,1.1685
19741206,0.1664,-7.2905,0.3317,2.0309,-0.3830,1.3494
19741213,0.1664,2.4627,-3.7955,0.1522,0.6984,0.6704
19741220,0.1664,-0.6767,-0.6307,0.6345,0.0529,1.0121
19741227,0.1331,0.2552,-0.2079,-0.4190,0.3812,-0.2886
19750103,0.1154,5.4747,2.1564,0.2388,-4.1402,-3.1208
19750110,0.1222,3.3601,3.3563,0.8149,-4.7157,-1.1708
19750117,0.1222,-1.5519,3.1166,0.4692,-1.4207,-0.6348
19750124,0.1222,2.4425,0.5179,-0.2842,-0.3472,0.7037
19750131,0.1222,5.2829,2.0244,-2.1520,-0.0445,-2.0317
19750207,0.1137,2.3894,0.3788,-0.5710,1.4395,-0.0232
19750214,0.1137,3.2987,-1.5601,-1.4971,1.0524,0.3016
19750221,0.0909,1.1522,-0.6868,0.2436,1.1115,0.1501
19750228,0.1137,-1.3502,0.3286,0.2326,-0.2580,0.0446
19750307,0.1002,3.3137,-0.2816,-1.3472,-2.5157,-1.7065
19750314,0.1002,0.9324,3.2147,-0.4801,-1.1745,-0.6168
19750321,0.1002,-1.3313,0.4392,0.4035,0.1130,-0.4487
19750327,0.0802,0.3379,-0.5648,0.4360,1.4324,0.7482
19750404,0.1015,-3.1929,1.0178,0.7950,0.7603,0.9029
19750411,0.1018,3.5301,-1.7210,-0.7609,1.6347,0.5497
19750418,0.1018,2.4444,-0.1944,-0.3145,-0.3302,0.0654
19750425,0.1018,0.4282,1.4229,0.5169,0.9326,0.3871
19750502,0.1074,2.5969,-2.4710,-0.3468,0.4577,0.0463
19750509,0.1157,2.0299,1.4572,-0.4396,-0.4364,-0.2851
19750516,0.1157,-0.1123,0.6059,0.2933,-0.6348,-0.1289
19750523,0.1157,0.1956,0.5153,-1.2900,0.3794,0.2789
19750530,0.0926,0.8510,1.5681,1.6937,0.6049,0.4937
19750606,0.0983,1.5519,0.7138,0.4888,-0.5183,-0.2665
19750613,0.0983,-1.9836,0.5672,0.9212,-0.6963,0.3568
19750620,0.0983,2.3794,-0.6534,0.5816,1.3323,0.0978
19750627,0.0983,2.4000,0.3777,-1.2809,-1.0957,-0.7062
19750703,0.0851,-0.3849,1.6040,-0.8783,-0.9612,-0.1757
19750711,0.1091,0.5481,1.7675,0.8296,-1.1769,0.5886
19750718,0.1091,-1.2360,2.5114,1.1970,-0.3973,0.5284
19750725,0.1091,-4.4239,-1.0346,-0.0103,0.3276,0.4106
19750801,0.1102,-1.6866,-1.0654,0.0817,-0.0853,0.8340
19750808,0.1144,-2.5031,-1.7658,-0.9003,-0.1155,-0.6989
19750815,0.1144,0.0426,-0.5944,-0.1277,1.0345,1.0208
19750822,0.1144,-2.5559,-1.0399,0.5056,0.2376,0.0377
19750829,0.1144,3.2542,0.2348,0.1932,-0.3620,0.4594
19750905,0.1060,-1.5888,0.6605,0.4196,0.3182,-0.0062
19750912,0.1325,-3.0047,0.4727,-0.7517,-0.3755,1.0792
19750919,0.1325,2.7185,-1.2889,0.2496,0.5574,0.4910
19750926,0.1325,0.2726,-0.0118,1.3250,1.4278,1.8164
19751003,0.1205,-0.6043,-0.9330,0.2537,0.3796,0.3001
19751010,0.1125,2.4555,-1.6010,1.1579,2.3894,0.8636
19751017,0.1125,0.7960,-0.0246,0.2962,0.2364,0.8525
19751024,0.1125,1.0445,-0.6636,1.4248,-0.2785,0.1748
19751031,0.1125,-1.1267,-0.4325,0.1440,-0.3429,0.3467
19751107,0.1084,0.5549,-0.8026,1.0702,-0.3568,0.8750
19751114,0.1084,1.8957,0.2912,0.0573,0.9515,0.8000
19751121,0.1084,-1.5889,0.5592,0.4575,-0.0487,-0.2806
19751128,0.0867,1.7907,-0.5940,0.0904,0.1045,0.2936
19751205,0.1130,-5.0710,0.9681,-0.7640,-0.8667,-0.0294
19751212,0.1130,0.7908,-1.6852,0.4399,-0.4878,0.2519
19751219,0.1130,1.1254,0.0704,-0.5856,-0.4458,0.1530
19751226,0.0904,1.5845,-0.6613,1.1335,-0.3583,-0.1406
19760102,0.0887,0.8770,2.0417,0.1046,-1.0258,0.2300
19760109,0.1046,4.6874,0.7809,0.0313,-0.8164,-0.3482
19760116,0.1046,2.1484,0.8777,-0.1113,-1.3386,0.4685
19760123,0.1046,2.1847,2.6922,0.8746,0.5053,1.0493
19760130,0.1046,1.8229,1.2200,0.0665,-0.0492,-0.3308
19760206,0.0907,-0.7484,1.8134,-0.5656,-1.7748,0.4981
19760213,0.0907,0.7040,2.7715,0.8595,-0.5157,-0.5201
19760220,0.0726,2.5326,2.6064,1.5900,-0.2065,0.7336
19760227,0.0907,-2.1205,-0.3322,0.3437,-1.0719,0.1093
19760305,0.0943,-0.5091,0.7941,0.7053,-0.4944,0.6982
19760312,0.0943,1.5712,-0.5128,0.9178,0.9213,-0.1836
19760319,0.0943,-0.5040,-0.2134,-0.1958,0.1414,-0.1896
19760326,0.0943,1.9487,-0.2972,-0.3024,0.6341,0.2485
19760402,0.0988,-0.6114,0.2646,0.4569,1.1729,1.3709
19760409,0.1055,-2.1397,-0.6487,-0.8241,-0.0887,-0.1471
19760415,0.0844,0.1675,-0.8982,0.2316,0.2720,-0.1044
19760423,0.1055,1.6238,0.6166,0.0704,-0.3061,0.1857
19760430,0.1055,-0.7271,0.0720,-0.2420,-0.2124,-0.3446
19760507,0.1029,0.3070,-0.4293,-0.2599,0.7514,-0.0153
19760514,0.1029,-0.3736,0.4077,0.1794,-0.7312,0.0853
19760521,0.1029,-0.1336,-0.1201,-0.0325,0.0757,0.0471
19760528,0.1029,-1.1898,-0.9938,-0.8901,0.2865,0.2808
19760604,0.0807,-0.9270,-0.0573,-0.2997,0.0553,0.5401
19760611,0.1009,1.5103,-0.7452,-0.1006,0.1149,-0.0071
19760618,0.1009,2.7629,-0.1099,0.6492,0.3872,0.2245
19760625,0.1009,0.0744,0.7204,0.4076,0.0685,0.2957
19760702,0.1023,0.3889,0.7372,0.3172,-0.9568,-0.1869
19760709,0.0835,0.8118,0.3978,0.8635,0.1549,0.0703
19760716,0.1043,-0.2748,0.7458,0.3273,-0.1589,0.0713
19760723,0.1043,-0.6480,0.0595,-0.0896,0.0143,0.5958
19760730,0.1043,-0.7301,-0.4754,0.1238,0.9749,0.8974
19760806,0.1076,0.4810,-0.2102,0.1305,0.4407,0.9095
19760813,0.1076,0.3903,-0.7242,0.0775,0.0937,0.1331
19760820,0.1076,-1.8173,-0.5048,-0.6111,-0.5959,-0.3332
19760827,0.1076,-0.8514,-0.3026,-0.4182,-0.0832,-0.3339
19760903,0.0990,2.6011,-0.4316,0.0104,0.2900,0.0256
19760910,0.0746,0.2985,0.2184,-0.8693,-0.2154,0.1577
19760917,0.0933,1.3698,-0.5536,-0.3281,0.5624,0.3299
19760924,0.0933,0.4905,0.1867,0.4427,0.3727,0.1485
19761001,0.0941,-2.3177,0.2359,-0.6552,-0.2220,0.3394
19761008,0.0973,-1.5656,0.3429,-1.0225,0.1001,-0.0252
19761015,0.0973,-1.6735,0.1396,-0.4815,-0.6256,-0.9926
19761022,0.0973,-0.8433,0.4490,0.7880,0.1883,0.0484
19761029,0.0973,2.6219,-0.7513,-0.0385,1.1224,0.8190
19761105,0.0886,-1.3913,1.4480,0.7075,-1.4464,-0.5512
19761112,0.1108,-1.5650,0.3638,-0.9294,0.1803,-0.6804
19761119,0.1108,2.7969,-0.1235,-0.0141,0.3747,1.0412
19761126,0.0886,1.4392,0.7466,0.0674,0.5644,0.4395
19761203,0.0931,-0.1964,1.3691,0.5090,-0.0697,0.1323
19761210,0.0812,2.1463,1.2952,0.8487,-0.8495,-0.0862
19761217,0.0812,-0.1772,0.6968,-0.1313,-1.3430,0.5203
19761223,0.0650,0.4047,-0.2137,-0.0430,0.3888,0.0762
19761231,0.0812,2.5256,0.8349,0.2366,0.4928,0.2550
19770107,0.0855,-1.7645,3.0808,0.5564,-0.3494,-0.2947
19770114,0.0855,-0.6858,1.0572,0.6555,-0.0249,0.2989
19770121,0.0855,-0.3783,1.7385,0.4225,-0.4964,0.7177
19770128,0.0855,-1.2389,0.6430,-0.1493,-1.2356,0.9449
19770204,0.0907,0.1518,0.7300,-1.0404,0.0262,0.0935
19770211,0.0920,-1.4736,0.8464,0.2168,0.3799,-0.4039
19770218,0.0920,0.2853,-0.2831,0.5528,0.5705,0.1513
19770225,0.0736,-1.1181,-0.3049,-0.1680,0.2426,0.4314
19770304,0.0838,1.6292,-0.2229,-0.2889,0.1196,0.0660
19770311,0.0818,-0.3783,0.5325,-0.2674,-0.3718,0.5017
19770318,0.0818,0.9491,-0.1702,0.3582,0.8224,-0.3637
19770325,0.0818,-2.4800,1.4304,-0.7423,-0.1691,-0.5871
19770401,0.0860,-0.0987,-0.7313,0.7119,0.0505,0.1856
19770407,0.0821,-0.9360,-0.1139,-0.1611,0.2401,0.4411
19770415,0.1027,2.6132,-0.1722,0.6049,0.8189,0.3717
19770422,0.1027,-2.2377,1.7074,0.2562,-1.1703,-0.2668
19770429,0.1027,-0.0156,0.0639,0.3861,0.3050,0.2169
19770506,0.0917,1.4240,0.0793,0.4745,0.4750,0.0153
19770513,0.0917,-0.1777,0.7248,0.2317,0.1299,0.3382
19770520,0.0917,0.4363,0.4690,-0.0768,0.5140,1.1720
19770527,0.0917,-2.8822,0.4693,-0.2554,0.2167,0.8634
19770603,0.0689,1.2301,-0.6186,-0.1566,0.5990,0.2406
19770610,0.0843,0.8260,0.8635,0.2985,0.5465,0.7638
19770617,0.0843,1.5658,0.1354,-0.6752,0.3670,0.5114
19770624,0.0843,1.3428,1.1081,-0.1530,0.6263,0.6257
19770701,0.0878,-0.8020,1.7068,-0.0547,0.2730,0.7873
19770708,0.0814,-0.1374,0.8268,0.4903,0.0946,0.5268
19770715,0.0814,0.4183,0.1439,0.4030,0.9721,1.3425
19770722,0.1018,1.1925,-0.4251,0.4356,0.2879,0.3239
19770729,0.1018,-2.8342,-0.0780,-0.2318,0.5787,0.3944
19770805,0.1083,0.0016,-0.1136,-0.0332,0.6018,0.3016
19770812,0.1083,-0.6795,0.1236,-0.2157,-0.0653,-0.1752
19770819,0.1083,-0.4264,0.2087,-0.2184,1.4435,-0.0421
19770826,0.1083,-1.2763,0.0363,0.2373,-0.3289,-0.1484
19770902,0.1062,1.3491,0.0177,-0.4821,0.1401,0.0615
19770909,0.0823,-1.0544,0.8555,-0.0801,-0.0182,0.2380
19770916,0.1029,0.0673,0.1721,-0.0988,0.3734,0.3308
19770923,0.1029,-1.4078,0.4538,-0.1432,0.4308,0.9235
19770930,0.1029,1.3676,-0.5174,-0.0118,0.4466,0.0394
19771007,0.1175,-0.3469,0.7976,-0.3304,-0.7597,0.0522
19771014,0.1175,-2.7109,-0.0523,-0.0844,-0.1498,0.3746
19771021,0.1175,-1.2189,0.5385,-0.1971,-0.4944,0.8460
19771028,0.1175,0.0377,-0.2971,0.1905,0.4713,-0.1250
19771104,0.1178,-0.6864,1.2479,-0.0025,0.1833,0.5000
19771111,0.1178,4.7823,-0.1670,0.2676,1.3630,0.0008
19771118,0.1178,-0.1487,2.3710,0.4911,0.6636,0.6091
19771125,0.0943,1.6927,0.4210,0.2055,0.6814,-0.2037
19771202,0.1154,-1.7117,1.8619,0.3737,-0.2842,0.6325
19771209,0.1117,-1.1327,0.3282,-0.3246,0.0572,0.7528
19771216,0.1117,-0.1926,0.4549,0.0723,0.2191,0.4280
19771223,0.1117,1.0572,-0.9676,-0.0998,0.3196,-0.2680
19771230,0.0894,0.4981,0.3081,-0.2350,0.4856,0.7805
19780106,0.1021,-3.6303,0.5684,-0.2241,-1.3867,-0.7281
19780113,0.1277,-2.1899,-0.0921,0.6342,-1.0280,-0.0864
19780120,0.1277,0.2973,0.8527,0.1647,0.2663,-0.1646
19780127,0.1277,-1.2796,1.1334,0.5379,0.0988,0.7339
19780203,0.1290,1.4843,1.0546,-0.0439,0.6383,0.6665
19780210,0.1298,0.7770,0.6261,0.5429,-0.2807,0.1575
19780217,0.1298,-2.1988,0.9972,0.5381,-0.0568,0.7493
19780224,0.1038,0.6880,0.7100,-0.0422,0.6257,0.3861
19780303,0.1202,-1.0401,0.5918,1.0043,-0.5205,0.1759
19780310,0.1138,1.6731,0.4299,0.1118,0.6986,-0.2000
19780317,0.1138,1.4947,0.4447,0.9096,-0.0390,0.3103
19780323,0.0910,-0.7057,1.3213,0.0168,-0.3030,0.1036
19780331,0.1138,-0.0624,0.9701,0.5580,-0.0065,0.0270
19780407,0.1425,1.1802,0.6322,-0.3082,0.6793,0.0091
19780414,0.1425,2.9168,0.0742,-0.3560,1.7793,0.0735
19780421,0.1425,1.3189,-0.1290,0.0719,1.2813,0.0358
19780428,0.1425,2.1896,-0.6170,0.2876,1.6670,0.4205
19780505,0.1206,0.4679,1.8515,0.5284,0.2972,0.7817
19780512,0.1206,1.6257,0.7269,0.1089,0.6022,0.4597
19780519,0.1206,0.3557,0.8493,-0.4072,-0.4618,-0.8137
19780526,0.1206,-1.3406,0.3019,0.4099,-0.2473,0.1574
19780602,0.0969,1.4839,-0.2029,0.2908,0.5997,0.5469
19780609,0.1218,1.9642,0.8256,0.2032,1.4794,0.9045
19780616,0.1218,-2.0640,1.7747,-0.4469,-0.1510,0.1023
19780623,0.1218,-1.8505,-0.3271,0.6105,-0.7280,-0.5154
19780630,0.1218,-0.5530,-0.7634,0.1701,0.3352,0.2641
19780707,0.1116,-0.6390,0.0399,0.1232,0.2427,0.2712
19780714,0.1395,2.5575,-0.5951,0.2939,0.9016,0.9115
19780721,0.1395,0.2133,1.0352,0.0699,-0.0098,0.5535
19780728,0.1395,2.1725,-0.0534,0.0721,0.5958,1.1340
19780804,0.1242,3.8716,-1.6164,-0.0499,0.9557,0.3368
19780811,0.1204,0.5569,2.2549,0.0277,0.3127,0.1229
19780818,0.1204,0.9965,1.5058,0.2251,-0.1187,-0.1249
19780825,0.1204,0.4219,1.1960,0.4553,0.9554,0.1760
19780901,0.1261,-0.9659,0.7633,1.2209,0.4563,0.1198
19780908,0.1190,2.7700,-0.0694,-0.2643,0.8862,0.6542
19780915,0.1488,-2.2753,1.0258,-0.8252,-2.6494,-1.4850
19780922,0.1488,-2.7245,-1.3556,0.4075,-1.6762,-0.5310
19780929,0.1488,0.4957,-0.0747,0.4234,-0.3542,0.4106
19781006,0.1699,0.8288,-0.1756,-0.3864,0.2934,0.4257
19781013,0.1699,0.8490,-0.0761,-0.2831,0.6894,0.1486
19781020,0.1699,-7.4313,-4.2800,-0.4331,-2.3966,-0.1912
19781027,0.1699,-4.6994,-4.1767,0.5979,-1.4911,0.5584
19781103,0.1683,1.8543,-0.6857,-0.4733,1.3826,1.1384
19781110,0.1672,-1.3445,0.4590,-0.1453,-0.8008,-0.6747
19781117,0.1672,-0.4491,-1.1261,-0.5323,-0.4185,0.4562
19781124,0.1337,1.8468,1.9352,0.5079,1.8509,0.7146
19781201,0.1705,0.5129,0.5668,-0.4875,0.9499,0.5298
19781208,0.1838,0.6107,0.8600,0.0232,0.7385,0.1434
19781215,0.1838,-1.4499,-0.2843,-0.3589,-0.1853,0.8029
19781222,0.1838,0.5791,-0.6347,-0.7719,0.3041,0.7356
19781229,0.1470,-0.3889,0.5746,-0.4951,0.0671,0.3893
19790105,0.1428,3.3350,1.5930,0.5243,0.3752,-0.5584
19790112,0.1786,0.8528,1.0108,0.0031,0.7435,-0.3664
19790119,0.1786,-0.1942,0.7352,1.2172,0.5075,-0.2864
19790126,0.1786,1.8885,-0.4957,0.2216,-1.3506,0.2512
19790202,0.1840,-2.0036,1.0620,-0.1459,-1.1547,-0.2707
19790209,0.1922,-1.5251,-0.2600,0.1660,-1.2209,0.2776
19790216,0.1922,0.8183,0.4319,-0.1467,-0.2418,-0.0918
19790223,0.1537,-0.8386,0.4765,0.0319,-0.2326,0.0494
19790302,0.1962,-1.0029,-0.1912,0.2704,-0.3015,0.3806
19790309,0.2022,2.5604,0.3345,0.5558,1.1265,0.8096
19790316,0.2022,1.2106,1.0314,0.3712,-0.2156,-0.5534
19790323,0.2022,0.8311,0.7456,-0.1465,0.9191,-0.2661
19790330,0.2022,0.0645,0.9698,0.2550,0.6092,0.3281
19790406,0.2116,1.4312,0.0540,-0.2674,0.3214,0.0315
19790412,0.1692,-1.0037,1.0379,0.9533,0.1758,0.1011
19790420,0.2116,-0.8460,0.5704,0.3008,0.7252,-0.5500
19790427,0.2116,0.4023,0.7123,0.0391,0.6291,-0.0119
19790504,0.1902,-0.9890,0.4729,0.3198,0.4156,0.3257
19790511,0.1849,-2.2843,-1.1836,-0.3110,-0.6831,0.2306
19790518,0.1849,1.3546,-0.1108,0.6716,0.3103,0.6663
19790525,0.1849,0.7927,1.3669,-0.9275,-0.1678,-0.5169
19790601,0.1482,-1.0011,0.2996,0.1041,-0.6145,-0.0672
19790608,0.1865,2.4161,-0.1824,-0.1917,0.2622,-0.6645
19790615,0.1865,0.6632,0.6158,0.2373,-1.2533,-1.1326
19790622,0.1865,0.4326,0.1626,-0.2789,0.1320,0.1995
19790629,0.1865,0.1705,-0.1168,-0.3314,-0.0774,-0.2376
19790706,0.1596,0.6264,0.0401,0.9018,1.0258,0.2576
19790713,0.1996,-1.2506,0.7735,0.1829,-0.6195,-1.1002
19790720,0.1996,-0.6344,-0.0072,0.4722,-0.1441,0.1144
19790727,0.1996,1.3012,0.3863,-0.3066,0.2005,-0.0054
19790803,0.1775,1.0397,0.6100,-0.9485,0.4466,-0.3863
19790810,0.1627,2.2358,-0.2406,-0.7456,0.9077,-0.0612
19790817,0.1627,1.7575,0.2939,0.3228,0.9930,0.6248
19790824,0.1627,0.3694,0.2294,0.7410,0.1478,0.1485
19790831,0.1627,0.7423,0.8271,-0.4387,0.5850,-0.1238
19790907,0.1623,-1.6284,-0.4863,0.6655,-0.3493,0.8175
19790914,0.2029,1.0692,0.5770,-1.0036,0.3765,0.6667
19790921,0.2029,0.9721,-0.7991,-0.0427,0.7212,1.2929
19790928,0.2029,-1.1351,0.7473,0.5290,0.1118,0.2546
19791005,0.2084,1.7231,0.3747,-0.1664,0.6039,0.4644
19791012,0.2084,-6.8015,-2.6187,0.2739,-0.8986,0.3338
19791019,0.2084,-3.0549,-0.3401,0.7908,-0.0131,0.5646
19791026,0.2084,-1.3110,-0.9261,-0.8664,0.4614,0.1805
19791102,0.2187,2.2632,0.3790,-0.0215,1.3112,0.3241
19791109,0.2343,-0.7842,0.0678,-0.6042,0.2465,0.3438
19791116,0.2343,2.2848,-0.1806,-0.5044,1.1178,0.4704
19791123,0.1874,0.7663,0.0193,-0.2583,0.5244,0.2541
19791130,0.2343,1.9033,2.0682,-0.8865,0.1195,-1.4847
19791207,0.2543,1.3481,0.8789,-0.9802,0.0467,-0.0716
19791214,0.2543,1.2402,0.4213,-0.3872,1.0437,0.3786
19791221,0.2543,-1.1200,1.6985,-0.1015,-0.0345,-0.3784
19791228,0.2034,0.2146,0.6846,0.1399,-0.1889,-0.1396
19800104,0.1591,-1.4364,0.2333,0.5957,-0.6075,-1.1178
19800111,0.1805,3.5203,1.3076,-0.5703,0.0078,-0.2031
19800118,0.1805,0.8680,0.9902,1.6200,0.1029,1.0674
19800125,0.1805,1.9771,-0.9419,-0.5875,1.5380,0.5912
19800201,0.1975,1.2102,-0.9221,0.9924,1.4025,0.2722
19800208,0.2653,2.2436,-0.8463,1.5875,1.1549,1.4557
19800215,0.2653,-2.2577,0.4927,-0.3096,-0.2936,-0.0871
19800222,0.2122,-0.7622,-0.5449,0.3760,1.4353,1.7897
19800229,0.2653,-1.2175,-0.1328,-0.3334,-0.4106,0.1726
19800307,0.2846,-6.6031,-1.2731,-0.3317,-0.4505,-0.2920
19800314,0.2846,-1.6163,-1.0903,0.0448,-1.6538,-0.6483
19800321,0.2846,-3.3639,-0.8694,0.7319,-0.4710,0.2526
19800328,0.2846,-3.2060,-4.6831,-0.2780,0.8050,-0.2949
19800403,0.2397,2.2176,1.9233,-0.4551,-0.2636,-0.4365
19800411,0.3048,1.3779,0.0262,0.2619,-0.4249,0.4471
19800418,0.3048,-3.2696,0.2706,1.0992,-1.7965,0.3411
19800425,0.3048,4.1626,-0.7453,0.0564,3.0067,1.1842
19800502,0.2577,0.4738,0.3406,0.1980,-1.2747,-0.6261
19800509,0.1871,-0.1217,1.5074,0.0640,-1.5328,-0.8438
19800516,0.1871,2.4285,0.4237,-0.9767,0.1976,-0.4605
19800523,0.1871,2.9246,-0.4686,-0.0804,1.2768,0.3448
19800530,0.1497,0.4840,-0.2268,-0.1944,0.3866,0.8063
19800606,0.1499,1.8459,0.8005,-0.3972,2.1512,0.7463
19800613,0.1499,2.3104,-0.8572,-0.6663,0.8276,0.1957
19800620,0.1499,-1.3356,0.7102,0.9848,-0.4126,0.0796
19800627,0.1499,1.7025,0.2177,-0.8848,0.8826,-0.0870
19800703,0.1018,1.1147,0.3053,-0.1797,0.1915,0.1629
19800711,0.1198,0.5420,1.5406,-0.1711,-0.4351,-1.2557
19800718,0.1198,3.2444,0.4955,-1.5530,0.2306,-0.5770
19800725,0.1198,-0.9491,0.9002,-0.0838,0.6268,0.8233
19800801,0.1242,0.7209,1.6030,0.2469,-1.7381,-2.2349
19800808,0.1419,2.0383,0.2124,-0.0631,0.3036,0.2358
19800815,0.1419,1.7923,0.8942,0.2817,1.5055,-0.0811
19800822,0.1419,0.6346,0.7802,-0.4489,1.2526,0.8105
19800829,0.1419,-2.4066,1.4443,0.4670,-0.3180,0.3845
19800905,0.1651,2.2005,1.0683,-0.2404,0.8105,-0.1816
19800912,0.2064,0.7089,1.7421,-0.1948,0.8526,-0.5838
19800919,0.2064,2.7155,0.1536,-0.1534,2.0346,-0.1699
19800926,0.2064,-2.5279,-1.4408,-0.2586,1.3256,2.8558
19801003,0.1984,2.1931,-1.0521,0.2576,2.9840,1.6586
19801010,0.1931,0.8974,0.8721,-1.0418,0.6640,0.6903
19801017,0.1931,0.5157,-0.4129,0.4463,1.3692,1.4567
19801024,0.1931,-1.4018,0.5792,0.2319,-1.0241,-1.0385
19801031,0.1931,-2.0107,0.3710,0.8575,0.4547,0.3224
19801107,0.1970,1.1114,-1.3922,-0.1286,1.8468,0.6082
19801114,0.2463,5.9216,-2.0122,-2.0270,2.5164,-0.1371
19801121,0.2463,1.4348,-0.7735,-0.1654,2.3069,-0.2974
19801128,0.1970,0.8976,-0.6134,0.4040,1.8067,0.3530
19801205,0.3198,-4.5908,2.2416,0.7659,-1.2175,-0.4010
19801212,0.3198,-4.3010,-1.9721,-0.3246,-0.8945,1.2349
19801219,0.3198,3.3586,-0.3794,0.6202,2.1300,-0.1606
19801226,0.2558,1.7326,0.2941,-0.3478,-1.5749,-0.4253
19810102,0.2391,-0.0061,1.4841,0.3205,-0.1855,-0.2108
19810109,0.2362,-2.6597,-0.0644,1.1515,-2.6999,0.8578
19810116,0.2362,0.9677,0.4603,0.3590,1.2255,0.3864
19810123,0.2362,-3.3433,1.9445,0.1021,-0.5833,-0.0811
19810130,0.2362,-0.5263,1.0282,0.7992,-2.3529,-0.5998
19810206,0.2801,0.7264,-0.2765,-0.0279,-0.6524,0.4770
19810213,0.2801,-2.8062,0.9487,1.5836,-0.2925,0.8815
19810220,0.2240,-0.7946,-0.3114,0.1889,0.2680,0.6574
19810227,0.2801,3.5811,-0.5200,0.0220,1.4391,-0.5431
19810306,0.2975,-0.8045,1.6669,-0.4009,-1.4195,-1.1010
19810313,0.2975,2.1802,-0.6218,-1.0223,-0.3176,-0.2416
19810320,0.2975,0.8870,1.9347,1.0047,-1.3463,-0.1520
19810327,0.2975,0.4612,0.3288,-1.8307,1.0876,-0.0967
19810403,0.2720,0.6622,1.4454,-0.2104,-0.1424,-0.2043
19810410,0.2551,-0.4483,2.1192,0.5912,0.0171,0.0904
19810416,0.2040,-0.1517,0.4729,0.1077,0.6245,0.2225
19810424,0.2551,0.1893,1.3417,1.2043,0.1213,0.1299
19810501,0.2571,-1.8455,-0.9646,0.6564,1.1487,0.4662
19810508,0.2651,-0.7445,-0.7111,-0.4855,0.6698,-0.4192
19810515,0.2651,0.3697,0.6526,0.2211,-0.9859,0.3878
19810522,0.2651,-0.1627,1.3907,-0.2581,0.8801,0.2255
19810529,0.2120,0.9149,1.3084,0.1807,-0.9831,1.4197
19810605,0.3425,-0.7618,0.2638,0.7583,-0.6129,1.4079
19810612,0.3425,0.8139,0.6916,0.4918,-0.3509,0.7246
19810619,0.3425,-1.3026,-0.6559,1.5088,0.3629,-0.1372
19810626,0.3425,0.0009,-0.3832,-0.1407,0.4144,-0.0254
19810702,0.2447,-3.2273,-0.0276,0.4327,0.3234,-0.1797
19810710,0.2696,0.0507,-0.7295,-1.2254,0.4663,-0.9388
19810717,0.2696,0.8296,-0.2970,-0.7481,1.2932,-0.1540
19810724,0.2696,-2.0506,-0.5302,-0.1259,0.7201,0.0814
19810731,0.2696,1.6152,-0.5334,-0.4523,0.1267,0.2699
19810807,0.3034,0.7735,-0.8162,-0.7891,0.7784,-0.2716
19810814,0.3034,0.3009,-0.1716,-0.0817,0.6598,-0.1865
19810821,0.3034,-2.7962,0.4425,1.2592,-0.0148,1.0496
19810828,0.3034,-4.2483,-0.6776,0.8267,-0.6912,1.4882
19810904,0.3032,-3.6867,-0.0800,1.5157,-0.1012,1.5260
19810911,0.2424,0.8901,-1.2598,0.2082,-0.1099,0.2460
19810918,0.3031,-4.5547,1.1744,2.4091,0.3154,2.4748
19810925,0.3031,-3.9719,-2.0463,1.3591,-0.3846,2.2170
19811002,0.2876,5.8072,-0.1730,-2.8139,1.7661,-3.0550
19811009,0.2644,2.1072,1.5292,0.4053,0.8233,-0.8308
19811016,0.2644,-1.8090,1.1651,0.8300,0.6622,0.4921
