date,R_F,R_MKT,R_ME,R_IA,R_ROE,R_EG
19890310,0.1409,0.5416,0.5474,-0.0083,-0.2753,-0.1562
19890317,0.1409,-0.3629,-0.4367,1.0664,-0.2896,0.0617
19890323,0.1127,-1.1851,1.0909,-0.0590,-0.3229,0.1946
19890331,0.1409,1.7892,-0.3400,0.2008,0.5748,0.3274
19890407,0.1698,0.7621,-0.1694,0.0770,0.8427,0.3185
19890414,0.1698,1.1451,0.1369,-0.8124,0.5327,0.4766
19890421,0.1698,2.0740,-1.3050,0.2574,-0.5328,-0.3485
19890428,0.1698,0.2554,0.4148,0.2058,0.2299,-0.6703
19890505,0.1814,-0.3893,1.0092,-0.3568,0.2223,0.8984
19890512,0.1814,1.5823,-0.8727,-0.2917,0.8673,0.0373
19890519,0.1814,2.0760,-0.8694,0.6307,0.6648,-0.7371
19890526,0.1814,0.2712,0.1518,0.3979,-0.6019,0.1023
19890602,0.1373,1.1727,0.3293,0.3189,0.3276,-0.4369
19890609,0.1620,0.3640,-0.2302,-0.3383,-0.2232,-0.7723
19890616,0.1620,-1.7031,0.7993,0.5902,-0.0726,0.0330
19890623,0.1620,1.4737,-1.7924,0.1956,0.7212,0.0702
19890630,0.1620,-2.8382,0.5877,0.7415,-1.0187,0.0181
19890707,0.1404,1.9201,-0.4299,0.2930,0.7014,1.1925
19890714,0.1755,1.7471,-0.7994,-0.1787,0.4960,-0.1300
19890721,0.1755,0.7994,-0.3516,-0.2539,1.6127,0.6844
19890728,0.1755,1.5471,-1.0582,-0.1377,1.4701,0.6542
19890804,0.1510,0.6464,0.2885,-0.5329,0.7222,0.0748
19890811,0.1449,0.4498,0.2674,-0.3361,0.4347,0.3987
19890818,0.1449,0.0622,-0.5931,0.3811,0.3740,0.2019
19890825,0.1449,1.1087,-0.4314,-0.0181,0.8342,-0.2512
19890901,0.1478,0.7735,-0.0089,-0.0720,-0.3206,-0.4941
19890908,0.1274,-1.1571,1.4317,0.2443,-0.6131,-0.1404
19890915,0.1593,-1.2826,-0.4701,0.4725,0.5121,0.6140
19890922,0.1593,0.4594,-0.4735,0.7752,0.3456,0.8859
19890929,0.1593,0.6575,0.5234,-0.2831,1.3555,0.7480
19891006,0.1546,2.4777,-1.3761,-0.3587,0.6831,0.2335
19891013,0.1546,-6.4826,1.9676,0.3816,-0.7681,0.4915
19891020,0.1546,2.9501,-2.9959,-0.0005,0.7883,0.6220
19891027,0.1546,-3.5832,-0.2308,1.2947,0.1670,0.5663
19891103,0.1522,0.7191,-0.5738,0.4546,0.3288,0.2392
19891110,0.1506,0.3451,-0.2222,-0.0988,0.9713,0.3681
19891117,0.1506,0.5839,-0.4518,0.1692,-0.2154,-0.9113
19891124,0.1205,0.3681,-0.6514,0.4680,0.2921,0.5072
19891201,0.1501,1.4103,-1.3516,0.7507,-0.2160,0.0994
19891208,0.1482,-0.5142,0.1496,0.3494,-0.2518,0.0872
19891215,0.1482,-0.2338,-1.2679,1.7975,0.2631,0.7217
19891222,0.1482,-0.7816,-0.1469,-0.3428,-0.2122,1.1652
19891229,0.1185,1.6571,0.2017,-0.4311,0.9754,-0.0151
19900105,0.1061,-0.1894,1.1998,-1.0355,0.2222,-1.0233
19900112,0.1327,-3.5449,0.5129,1.2700,0.0185,0.3270
19900119,0.1327,-0.4540,-0.1473,-0.1715,-0.1672,-0.1258
19900126,0.1327,-4.2008,-0.4061,0.5612,0.0820,-0.0721
19900202,0.1407,1.2223,-1.6112,0.8043,-0.1380,0.2506
19900209,0.1528,1.0496,0.6307,-0.4217,0.1954,-0.2900
19900216,0.1528,-0.3254,0.3168,0.2189,-0.6307,0.3988
19900223,0.1222,-2.4620,0.7683,-0.6523,-0.1724,-0.1011
19900302,0.1495,3.1682,-1.6158,-1.1694,0.0880,0.2484
19900309,0.1446,0.7907,0.8723,0.0005,0.7018,0.3482
19900316,0.1446,0.8463,-0.0792,-0.2427,0.8284,0.4204
19900323,0.1446,-1.3927,0.9292,-0.0405,0.6793,0.4756
19900330,0.1446,0.5238,-0.3949,0.5188,0.2855,0.4318
19900406,0.1703,-0.2488,-0.6658,-0.1524,1.2882,0.2339
19900412,0.1362,1.0846,-0.8913,-0.8141,0.8935,0.1574
19900420,0.1703,-2.6847,0.7892,-0.4213,-0.6220,-0.1124
19900427,0.1703,-1.9191,0.5809,0.7375,0.4227,0.2165
19900504,0.1502,2.5017,-1.4034,-0.8383,0.5029,0.3796
19900511,0.1452,3.4871,-1.9533,0.1119,0.6000,0.4122
19900518,0.1452,0.8863,0.8444,-0.0503,1.1174,0.7942
19900525,0.1452,0.2781,1.3364,-0.3715,0.7872,0.6582
19900601,0.1151,2.0363,-0.7497,-0.1707,0.6939,-0.0429
19900608,0.1401,-0.9833,0.5500,0.3294,-0.8199,-0.5216
19900615,0.1401,0.8695,0.4838,0.2337,1.9237,0.2887
19900622,0.1401,-1.9232,0.3638,0.1903,0.3785,0.1416
19900629,0.1401,0.4783,0.4336,-0.1484,0.6763,0.2379
19900706,0.1274,-0.0063,-0.3177,0.3016,1.6041,0.3152
19900713,0.1592,2.0470,-1.2477,0.0689,1.0342,-0.9573
19900720,0.1592,-1.7494,-0.0699,1.2409,0.2591,-0.0007
19900727,0.1592,-2.4643,0.3895,1.1960,-0.5739,0.0546
19900803,0.1438,-2.9113,-2.9513,2.7086,-2.1151,-0.0387
19900810,0.1335,-2.6188,0.0303,1.0099,0.2251,0.1053
19900817,0.1335,-2.5618,-0.7067,1.5936,-0.5457,0.7479
19900824,0.1335,-5.4136,-2.9335,0.2862,-0.3659,0.7884
19900831,0.1335,3.5801,0.4963,-0.3101,2.3021,0.3920
19900907,0.1257,0.1648,-0.1746,1.2217,-0.2306,0.1649
19900914,0.1571,-1.9882,0.4812,0.8244,-0.2694,1.0126
19900921,0.1571,-2.1197,-1.4076,1.6667,-0.5802,0.8100
19900928,0.1571,-2.2747,-2.4866,-0.9127,0.6162,0.8150
19901005,0.1422,1.4702,-1.3784,-0.8702,0.6437,0.5846
19901012,0.1422,-4.0849,-1.2234,0.7610,-0.4524,0.6155
19901019,0.1422,3.4709,-2.2778,-0.4935,2.3220,0.7628
19901026,0.1422,-2.1024,0.8671,-0.0047,-0.5484,0.8186
19901102,0.1390,1.8645,-2.2285,0.6343,0.3506,0.3109
19901109,0.1343,0.8834,-0.3451,-0.9143,-0.2881,-0.6268
19901116,0.1343,1.4247,1.0547,-2.3142,1.0124,-0.1234
19901123,0.1074,-0.6989,0.7376,-0.1957,0.5886,0.3662
19901130,0.1343,2.2434,-0.0300,-0.1613,0.0926,-0.2954
19901207,0.1494,1.9822,0.9475,-1.8637,1.5511,-0.4477
19901214,0.1494,-0.3631,-0.2152,0.3985,0.9052,1.2730
19901221,0.1494,1.2161,-0.7861,-1.4310,0.5741,0.1644
19901228,0.1195,-0.8093,0.6149,0.9383,0.7614,0.3081
19910104,0.0930,-1.9978,1.6287,0.1322,-2.0193,0.5921
19910111,0.1052,-1.9095,-0.0214,-0.1125,0.8689,0.5149
19910118,0.1052,4.7088,-3.3315,-1.5983,1.7433,0.3334
19910125,0.1052,1.7230,3.4733,-0.7229,-0.2099,0.5593
19910201,0.1092,2.7072,3.3475,-1.4259,-0.6323,-1.0414
19910208,0.1252,4.6857,-0.4528,0.5701,-0.8132,0.4228
19910215,0.1252,2.6547,0.9505,-1.5302,0.2210,-0.0567
19910222,0.1002,-0.7242,1.0021,0.0427,0.2393,-0.1147
19910301,0.1221,1.3500,0.5973,0.3992,-0.9313,-0.5387
19910308,0.1096,1.5579,2.1304,0.0462,-0.1371,1.0728
19910315,0.1096,-0.7106,-0.9067,0.0653,0.0541,-0.5763
19910322,0.1096,-1.3009,1.7786,1.0986,1.3786,-0.4800
19910328,0.0877,2.2652,1.0194,-1.6948,0.7895,0.3744
19910405,0.1210,0.5267,1.9119,-0.2831,0.4557,-0.5470
19910412,0.1210,1.0628,-0.6018,0.7554,1.1641,0.3000
19910419,0.1210,0.8119,-0.6797,0.0403,-0.9019,0.1591
19910426,0.1210,-1.5183,-0.6371,-0.2596,0.1809,0.7886
19910503,0.1091,0.2891,-0.6211,0.0811,0.3691,-0.9177
19910510,0.1012,-1.0316,0.9044,-0.1435,0.0872,1.1839
19910517,0.1012,-1.2049,-0.6109,-0.2405,0.4603,-0.5590
19910524,0.1012,1.4619,-0.2377,-0.6087,0.8735,-0.3879
19910531,0.0810,3.0229,-0.6900,-0.7266,-2.0790,-0.4314
19910607,0.1041,-2.2133,2.1869,0.3773,-0.2838,0.4363
19910614,0.1041,0.3283,-1.6060,-0.3511,0.3623,-0.2257
19910621,0.1041,-1.3340,-0.1741,0.0958,-0.0180,-0.1984
19910628,0.1041,-1.7850,-0.3739,0.5014,1.3461,0.4807
19910705,0.0878,0.6702,-1.0457,-0.1626,0.4139,-0.0442
19910712,0.1098,1.7566,0.3685,-0.7595,0.2005,0.1626
19910719,0.1098,1.0028,1.0692,0.2606,0.4726,-0.0083
19910726,0.1098,-0.9798,-0.5530,0.5372,0.7054,0.4429
19910802,0.1077,1.7050,0.0564,-0.7586,1.0569,0.0828
19910809,0.1046,0.1844,0.2750,0.4787,1.1773,-0.3033
19910816,0.1046,-0.1865,0.8247,-0.0472,0.8499,0.4113
19910823,0.1046,1.8611,-0.6120,0.0109,-0.0118,-0.0949
19910830,0.1046,0.4781,0.4085,-0.2408,-0.7780,-0.5400
19910906,0.0910,-1.6785,0.7168,0.0694,-0.2897,0.6592
19910913,0.1138,-1.2739,0.7348,-0.7316,-0.1786,0.0158
19910920,0.1138,1.2998,0.0492,-0.3356,-0.1093,-0.2778
19910927,0.1138,-0.4453,0.3211,0.3183,0.1548,-0.1756
19911004,0.0965,-1.0431,0.4307,0.4442,-0.0306,0.1512
19911011,0.0922,-0.2612,-0.8099,-0.1936,-0.4775,1.2520
19911018,0.0922,3.0010,0.2932,-0.4084,-0.2316,0.0289
19911025,0.0922,-2.1714,0.4209,1.0616,0.4390,1.1791
19911101,0.0933,2.0766,0.2506,0.6939,0.3912,0.4350
19911108,0.0977,0.6012,0.6169,0.1576,0.3174,-0.7046
19911115,0.0977,-2.5489,0.0769,0.4416,0.9748,0.2958
19911122,0.0977,-1.7409,-0.4761,-0.2925,1.0898,0.4085
19911129,0.0782,-0.2270,-0.5075,-0.3984,0.9509,0.5295
19911206,0.0902,1.1433,-0.1520,-0.4475,2.3312,-0.3131
19911213,0.0902,1.0925,-0.6198,-0.6185,1.9010,-0.3526
19911220,0.0902,0.3568,-0.6526,-0.4763,1.5652,0.5413
19911227,0.0721,5.1931,-0.3230,-0.3955,0.9010,0.0141
19920103,0.0638,3.1349,0.8885,-0.1736,-2.2635,0.3130
19920110,0.0694,0.0352,4.3143,-0.8559,0.4493,-0.4841
19920117,0.0694,0.9443,1.3130,0.9114,-3.7666,-0.1379
19920124,0.0694,-0.7243,0.4399,1.0203,0.5834,0.8319
19920131,0.0694,-1.2439,1.5687,0.6439,0.4118,0.6370
19920207,0.0743,0.9553,1.3513,-0.0835,0.7885,0.5132
19920214,0.0743,0.3044,0.2820,1.0376,-0.4308,0.7966
19920221,0.0595,-0.4596,-0.3955,0.5962,-0.5122,0.8655
19920228,0.0743,0.2854,0.1606,0.6749,0.9014,0.0000
19920306,0.0766,-2.0571,-0.0055,0.3285,-0.5249,0.0445
19920313,0.0766,0.2874,-0.6575,-0.4071,0.4823,0.1252
19920320,0.0766,1.1166,-0.0023,1.1074,0.4204,0.7657
19920327,0.0766,-1.9061,-0.3679,0.5225,0.6815,0.2765
19920403,0.0778,-1.0537,-1.4874,0.3111,1.0856,1.8655
19920410,0.0785,0.3149,-1.4368,-0.1982,-0.3461,-0.6969
19920416,0.0628,2.3668,-2.8384,0.5351,-0.1863,0.4616
19920424,0.0785,-1.9447,-0.8219,1.2925,-1.3485,0.7614
19920501,0.0766,0.9091,0.0311,0.3103,-0.8689,0.6653
19920508,0.0689,1.0061,-0.0637,-0.3414,0.1759,-0.5355
19920515,0.0689,-1.4295,0.0781,0.0472,-0.4371,0.0717
19920522,0.0689,0.7957,-0.7460,0.2057,-0.3297,-0.4374
19920529,0.0551,0.4024,-0.1564,0.4632,0.4434,-0.1148
19920605,0.0727,-0.4551,0.6057,0.5497,-0.8004,-0.6470
19920612,0.0727,-1.2892,-1.4759,0.5885,-0.3294,-0.0332
19920619,0.0727,-1.8366,-1.7987,0.4766,0.1918,0.3206
19920626,0.0727,-0.2212,-0.4283,-0.5839,1.6397,0.6486
19920702,0.0553,2.2507,0.0920,-0.4025,1.4020,0.2014
19920710,0.0657,0.6391,-0.2727,-0.0463,0.6036,-0.4920
19920717,0.0657,0.2138,0.2477,0.0418,0.1961,-0.1617
19920724,0.0657,-0.8159,0.2967,0.4599,0.6372,0.8648
19920731,0.0657,2.9635,-0.7274,-0.1062,0.0081,0.2888
19920807,0.0620,-0.9842,0.7784,0.2166,1.2340,-0.3995
19920814,0.0620,0.0907,-0.2972,-0.2164,0.4142,0.2368
19920821,0.0620,-1.1921,-0.2276,-0.4119,0.4235,-0.6577
19920828,0.0620,-0.1784,-0.4908,-0.4183,-0.4901,-0.0308
19920904,0.0614,0.7491,0.4188,-0.4505,1.0184,0.4265
19920911,0.0490,0.6888,-0.4825,-1.0948,0.0093,-0.4463
19920918,0.0612,0.7008,-0.2222,0.3830,0.5342,-0.0938
19920925,0.0612,-1.8441,0.7368,0.9006,0.0440,-0.8960
19921002,0.0575,-0.9365,0.2116,0.2697,1.3388,0.1487
19921009,0.0519,-1.4575,0.7598,-0.3540,1.3507,0.8528
19921016,0.0519,1.9969,-0.6021,-0.9765,0.1594,-0.1962
19921023,0.0519,0.9502,0.9333,0.1615,-0.7681,-0.9446
19921030,0.0519,1.2964,0.3696,0.3067,0.6429,0.7328
19921106,0.0586,0.2831,1.0135,-0.7376,-1.0961,-0.6338
19921113,0.0586,1.4739,1.8385,-0.8077,0.9376,0.5560
19921120,0.0586,1.0006,0.2764,-0.2040,1.2014,-0.2756
19921127,0.0469,0.9686,0.3182,0.5992,0.3882,0.3017
19921204,0.0530,0.6529,1.4894,0.3022,-0.1118,0.2961
19921211,0.0515,0.1957,-0.6689,0.9507,0.2562,0.9040
19921218,0.0515,1.2574,-0.8326,0.5752,1.6658,0.1447
19921224,0.0412,-0.0905,0.6150,0.1582,0.0572,0.2314
19921231,0.0412,-0.0857,2.1702,-0.6172,-0.6087,-0.7135
19930108,0.0583,-1.5166,1.0463,1.0433,-0.9424,1.6633
19930115,0.0583,2.0103,0.4240,-0.1526,0.0974,0.3453
19930122,0.0583,0.1527,1.2843,1.0139,-0.0205,-0.2140
19930129,0.0583,0.3116,-0.4686,1.0133,-0.5745,-1.8122
19930205,0.0581,2.1619,-1.9199,1.8694,-1.2354,0.6058
19930212,0.0581,-0.9819,-0.0335,0.4842,-0.3650,1.0976
19930219,0.0465,-2.8818,-0.1376,1.5132,-0.7327,0.3355
19930226,0.0581,1.9108,-1.3082,-0.2086,0.8957,0.3933
19930305,0.0551,0.9361,0.7543,-0.1647,0.9881,0.3515
19930312,0.0551,1.0436,0.3983,-0.0845,1.0230,0.1947
19930319,0.0551,-0.3133,-0.9879,1.0596,-1.0314,-1.0501
19930326,0.0551,-0.3557,-0.1373,0.5128,-0.0747,0.2501
19930402,0.0556,-1.4082,0.2660,0.3077,0.0450,0.5570
19930408,0.0451,-0.2322,-0.8543,0.8907,-0.5454,2.0084
19930416,0.0564,1.3867,-1.3649,1.2352,-0.9562,1.4579
19930423,0.0564,-2.3802,1.4341,-1.5955,-1.0878,-0.7254
19930430,0.0564,0.5792,-0.7076,0.0264,0.3428,-0.3863
19930507,0.0542,1.0028,1.7141,-0.4148,1.0390,0.5997
19930514,0.0542,-0.6644,0.3037,0.1114,-1.2717,-0.4774
19930521,0.0542,1.5345,-0.2650,-0.4127,1.0181,0.0670
19930528,0.0542,0.9959,-0.0001,-0.0864,-1.3182,-0.5485
19930604,0.0501,0.0002,0.4244,1.0050,-0.8776,-0.3514
19930611,0.0626,-0.9280,0.0006,0.1455,1.5701,0.9769
19930618,0.0626,-0.5896,0.8332,0.6794,0.5554,0.2791
19930625,0.0626,0.8519,-0.4843,0.2631,1.4473,0.3543
19930702,0.0604,0.2563,1.9987,-0.3955,-0.0464,-0.2505
19930709,0.0457,0.4143,-0.0732,0.8654,0.6564,0.3610
19930716,0.0571,-0.3891,0.8596,-0.0204,-0.3063,-0.1223
19930723,0.0571,-0.0853,-1.1558,0.2657,-0.1713,1.2880
19930730,0.0571,0.3988,0.5769,0.4607,-0.4241,-0.3987
19930806,0.0574,0.4460,0.7500,-0.7405,1.1395,0.2477
19930813,0.0574,0.3208,-0.1223,0.2005,-0.0932,-0.0853
19930820,0.0574,1.4001,-0.4470,-0.4547,-0.2750,0.7928
19930827,0.0574,0.7694,-0.4188,0.9486,-0.4997,-0.1781
19930903,0.0566,0.6183,1.2533,-0.3221,0.1479,0.1983
19930910,0.0448,-0.1874,-0.0701,0.1353,1.0815,0.6305
19930917,0.0560,-0.5553,0.2385,0.1153,0.3573,0.8756
19930924,0.0560,0.1965,0.9575,-0.8040,0.2838,0.2584
19931001,0.0554,0.8926,0.5428,1.8072,-0.9290,-0.9313
19931008,0.0526,-0.2205,0.5948,-0.5640,-0.1854,-1.3880
19931015,0.0526,1.9898,0.1233,-1.1074,-0.3206,0.0116
19931022,0.0526,-1.5528,-0.1767,0.3330,-0.8437,0.6397
19931029,0.0526,0.8884,0.2866,0.0872,0.0982,-0.0837
19931105,0.0589,-1.9688,-0.5508,0.1297,-0.5532,-0.4150
19931112,0.0589,1.4868,0.5893,-1.2101,-0.2522,0.1108
19931119,0.0589,-1.2786,-1.3980,0.7211,-0.2644,-0.4034
19931126,0.0471,0.1919,-0.9328,-0.4650,-0.1594,0.2436
19931203,0.0544,0.6785,1.0353,-0.8424,0.7618,0.6934
19931210,0.0514,-0.2462,-0.0963,0.6643,0.4282,0.0763
19931217,0.0514,0.2573,-0.2859,-0.1718,0.6944,0.8163
19931223,0.0411,0.1043,-0.5579,0.5459,0.5915,1.3629
19931231,0.0514,0.5701,2.4584,-0.4328,0.3212,-0.1220
19940107,0.0595,0.4215,-0.2495,0.4290,-1.5933,0.5693
19940114,0.0595,1.0550,-0.3322,-0.3505,0.5715,0.3342
19940121,0.0595,-0.0724,1.0352,0.3326,0.2391,-0.2620
19940128,0.0595,0.8794,-0.2892,0.1114,-0.2095,-0.0322
19940204,0.0565,-1.8249,0.3508,0.8022,0.2762,-0.0220
19940211,0.0557,0.1781,0.7023,0.4794,0.6981,0.9709
19940218,0.0557,-0.2943,1.0130,-0.5365,1.0717,0.8041
19940225,0.0446,-0.4093,-0.1706,-0.4914,0.5697,0.2217
19940304,0.0540,-0.0504,0.4982,-0.1451,0.9108,0.0327
19940311,0.0536,0.3103,0.3563,0.4384,0.2455,0.4699
19940318,0.0536,1.2420,0.9310,-0.0171,-0.4755,0.2831
19940325,0.0536,-2.0312,0.2230,0.0378,-0.7002,-1.5138
19940331,0.0429,-3.8724,-2.1211,0.4942,0.3228,1.9238
19940408,0.0713,0.5661,1.2608,-0.6670,1.1251,0.4099
19940415,0.0713,-0.7506,-1.7170,1.3866,-0.6968,-0.0957
19940422,0.0713,-0.0941,-1.6266,0.8305,0.5089,1.1191
19940429,0.0570,0.9587,1.3228,-0.3102,0.6494,0.1210
19940506,0.0749,-0.6707,0.5002,0.0930,-0.4831,0.0244
19940513,0.0749,-1.3087,-1.0257,0.5571,0.0151,1.1781
19940520,0.0749,2.1682,-1.4323,0.3307,-0.3377,-0.2973
19940527,0.0749,0.6555,-0.1702,-0.3123,-0.1643,0.3868
19940603,0.0574,0.7247,0.5140,-0.5614,0.7507,-0.0937
19940610,0.0708,-0.4239,-0.3651,0.9634,-0.8109,0.2453
19940617,0.0708,-0.1760,-0.0508,-0.0746,-0.1824,0.3647
19940624,0.0708,-3.7841,-0.8039,0.8213,0.2049,0.7153
19940701,0.0704,0.9181,-0.3578,-0.7539,0.6161,-0.3433
19940708,0.0550,0.5998,-0.7676,-0.1107,0.4093,0.1985
19940715,0.0687,1.2106,0.4608,0.2878,-0.2241,-0.5302
19940722,0.0687,-0.3924,-0.4059,0.6629,0.0378,0.6937
19940729,0.0687,0.9569,-0.4110,-0.1150,0.3736,-0.0566
19940805,0.0800,-0.1951,0.2827,0.2862,0.0546,1.1632
19940812,0.0800,1.1422,0.3402,-0.3178,0.9615,1.2444
19940819,0.0800,0.5211,0.8767,-0.7731,0.8015,0.0431
19940826,0.0800,2.0713,-0.0583,-0.4313,0.4349,-0.0074
19940902,0.0828,-0.3799,1.2864,0.7855,0.1507,-0.2094
19940909,0.0696,-0.4573,0.7148,0.1373,-0.1525,-0.0045
19940916,0.0870,0.7351,0.7642,-0.2766,1.0328,0.2709
19940923,0.0870,-2.5295,0.0198,0.4635,-0.5495,0.0329
19940930,0.0870,0.7934,0.0305,0.0544,0.3863,0.9046
19941007,0.0913,-1.7487,-0.4267,0.5993,-0.7416,0.5265
19941014,0.0913,2.5677,-0.8293,-0.2545,1.0236,0.5172
19941021,0.0913,-0.8583,0.3045,0.0117,0.4312,1.2254
19941028,0.0913,1.6177,-1.0562,0.0841,-0.1007,0.0690
19941104,0.0885,-1.8624,1.5680,-0.8631,-0.0732,-0.2897
19941111,0.0878,-0.3167,-0.7759,-0.5119,1.0356,0.9562
19941118,0.0878,-0.3302,0.0932,-0.1571,0.7206,0.9735
19941125,0.0702,-2.1220,-0.4733,-0.1352,-0.4648,-0.6241
19941202,0.0948,0.0525,0.2710,0.6325,0.6198,1.1145
19941209,0.1053,-1.8867,-1.5607,0.9716,0.6808,1.5834
19941216,0.1053,2.4418,-0.3993,0.0611,0.9077,-0.3086
19941223,0.1053,0.5139,1.3781,-0.0922,0.9270,1.3367
19941230,0.0842,0.1815,1.9316,0.1385,0.7796,0.4708
19950106,0.0790,0.1965,-0.8632,0.6118,-0.8788,0.0045
19950113,0.0988,1.0765,-0.0589,-0.3383,0.5912,0.0410
19950120,0.0988,-0.2196,-0.1991,0.0123,0.0844,0.4743
19950127,0.0988,0.7900,-0.8573,-0.1340,-0.0581,0.4558
19950203,0.1023,1.7719,-0.7765,-0.9474,0.0991,-0.2466
19950210,0.1047,0.8261,0.7943,-0.6098,0.2699,0.3145
19950217,0.1047,-0.0303,-0.4301,0.6169,0.2730,0.3096
19950224,0.0837,0.9712,-0.9233,-0.0314,-0.2928,0.4161
19950303,0.0957,-0.3052,0.5384,-0.4239,1.0417,0.5776
19950310,0.0897,0.4932,-0.9730,0.2647,0.6969,0.4477
19950317,0.0897,0.9739,-0.3510,-0.4276,0.3704,0.6297
19950324,0.0897,0.9267,-0.7096,0.2297,0.5869,1.1074
19950331,0.0897,0.1215,0.6113,0.6246,-1.2034,-1.5713
19950407,0.1169,0.7100,-0.7488,0.0707,-0.6221,0.3393
19950413,0.0935,0.7496,0.8117,-0.4824,0.5387,1.1007
19950421,0.1169,-0.4972,-0.4736,1.3180,-0.4139,0.4827
19950428,0.1169,1.1403,0.5092,-0.7933,0.7754,1.6104
19950505,0.1215,0.6915,-1.2002,0.5913,-0.4678,0.9798
19950512,0.1215,1.2906,0.0075,-0.1228,0.0846,-0.9325
19950519,0.1215,-1.0475,1.1981,0.0214,0.3437,0.4375
19950526,0.1215,0.6967,-0.6711,-0.0455,-0.7138,0.9298
19950602,0.0913,1.3931,-0.6035,-0.0307,0.1786,0.4496
19950609,0.1069,-0.5694,1.2191,-0.7610,-0.2835,-0.3780
19950616,0.1069,2.1645,0.0864,-0.5391,0.0343,0.2689
19950623,0.1069,1.7898,-0.0713,-0.6414,2.1012,1.2835
19950630,0.1069,-0.8164,0.9156,0.6091,-0.1612,0.1333
19950707,0.0903,2.2390,-0.2836,-0.6134,0.8093,-0.5455
19950714,0.1129,0.8454,1.4796,-1.0572,0.5905,1.2048
19950721,0.1129,-1.4129,-0.4817,0.7513,-0.3504,-0.4435
19950728,0.1129,2.1369,0.8309,-1.2317,0.1869,0.3822
19950804,0.1031,-0.7881,0.2096,0.6797,-1.1841,-0.5060
19950811,0.1006,-0.3002,0.9864,-0.0059,0.2004,1.2274
19950818,0.1006,1.1697,0.8620,-0.2697,0.2204,0.0879
19950825,0.1006,0.0163,0.3937,0.8853,-0.0660,-0.0751
19950901,0.1020,0.6445,-0.1019,0.6866,0.1898,-0.1395
19950908,0.0860,1.9284,1.2236,-0.8192,0.6845,1.3863
19950915,0.1076,1.3091,-1.0661,1.5765,-0.0911,-0.2374
19950922,0.1076,-0.3475,-0.1570,-0.4263,0.5156,1.1855
19950929,0.1076,0.1571,-0.6106,1.3897,0.6476,1.0946
19951006,0.1069,-0.9658,-2.2894,1.1473,0.0335,0.9382
19951013,0.1069,0.4188,-0.6621,-0.1161,0.3278,0.1461
19951020,0.1069,0.3481,-1.0675,0.0026,0.7218,1.4853
19951027,0.1069,-1.6531,-1.1172,0.0365,1.4471,1.7721
19951103,0.1014,2.2341,0.1190,-0.6894,-0.1044,-0.3075
19951110,0.0977,0.2839,0.6041,-0.0125,0.2835,-0.3922
19951117,0.0977,0.6897,-1.2472,1.5178,-0.1315,0.0948
19951124,0.0781,-0.2652,-0.6528,0.6925,0.0577,-0.6013
19951201,0.1025,1.4681,0.8116,0.0649,-0.0874,0.1136
19951208,0.1218,1.1430,-0.7732,0.1804,0.5143,0.6937
19951215,0.1218,-0.6979,-0.0411,1.3794,0.6596,0.3343
19951222,0.1218,-0.3453,0.8265,0.3916,-1.1851,-0.3902
19951229,0.0974,0.7952,0.2445,0.2997,0.5012,-0.1067
19960105,0.0776,-0.4549,-0.8587,1.1577,-1.1155,-1.0793
19960112,0.0971,-2.3123,0.1581,0.3524,-0.5265,0.0695
19960119,0.0971,1.2859,-1.4496,1.3652,-0.0152,1.2395
19960126,0.0971,1.6812,0.1206,-0.2859,0.2837,1.4042
19960202,0.0973,2.2667,0.0135,-0.6574,0.1876,-0.3262
19960209,0.0976,2.6968,-1.8440,-0.1271,1.7145,0.9556
19960216,0.0976,-0.8213,1.3594,-0.1091,-0.8283,-0.3997
19960223,0.0780,1.6221,-0.3883,-0.9281,1.2586,0.4287
19960301,0.0968,-2.0176,2.5303,1.2496,0.5420,-0.0951
19960308,0.0937,-1.5484,-0.5379,-0.8398,-0.1668,-0.8144
19960315,0.0937,1.4284,0.7487,-0.3689,1.2498,-0.1831
19960322,0.0937,1.1479,0.4768,0.1133,-0.1634,-0.0718
19960329,0.0937,-0.5238,1.5013,-0.1978,-0.4979,-0.2958
19960404,0.0871,1.4329,0.3604,0.9996,0.8377,1.0394
19960412,0.1088,-2.7130,1.6487,-0.7478,0.5787,-0.2633
19960419,0.1088,1.5044,1.1609,-0.7739,0.9293,0.7864
19960426,0.1088,1.7653,1.4778,-1.1171,0.5592,-0.1779
19960503,0.0977,-1.3764,1.9448,-0.1366,-0.3773,-0.3400
19960510,0.0904,1.3825,0.5560,1.0840,1.1067,-0.3331
19960517,0.0904,2.6202,0.3911,-0.7491,0.5958,-0.6869
19960524,0.0904,1.1330,0.8702,1.3659,0.5789,-0.2538
19960531,0.0723,-1.2233,0.8618,-0.7431,-0.2806,-0.0153
19960607,0.0999,0.1648,-1.3939,0.3716,0.0495,0.5697
19960614,0.0999,-1.0394,0.2128,0.8762,-0.1599,-0.4170
19960621,0.0999,-0.8380,-3.5397,0.3738,0.3150,0.8091
19960628,0.0999,0.5810,0.3840,0.1557,0.6716,0.8532
19960705,0.0816,-1.9481,0.6109,0.6650,0.4001,-0.0382
19960712,0.1020,-2.6110,-2.7792,2.3994,0.3765,1.5172
19960719,0.1020,-1.0557,0.5503,-0.9180,0.6528,0.2030
19960726,0.1020,-0.8547,-2.0110,-0.0168,0.9239,1.0295
