Date,RF_HXZ,Mkt-RF_HXZ,ME,IA,ROE,EG
1994-03-25,0.0107,-0.6239,0.412,-0.1096,-0.5634,-0.5894
1994-03-28,0.0107,-0.4674,-1.1785,-0.104,-0.0944,0.6632
1994-03-29,0.0107,-1.7991,-0.2688,0.3865,-0.1733,0.3573
1994-03-30,0.0107,-1.525,-0.2602,0.1946,0.2158,0.4341
1994-03-31,0.0107,-0.1272,-0.4947,0.0467,0.3935,0.5831
1994-04-04,0.0143,-1.5808,-0.1187,0.156,0.4478,0.5079
1994-04-05,0.0143,2.3675,0.7908,-0.4749,0.4017,-0.24
1994-04-06,0.0143,0.0289,0.1826,-0.0347,0.1616,0.1174
1994-04-07,0.0143,0.6022,0.0999,-0.1157,0.2938,-0.2578
1994-04-08,0.0143,-0.8083,0.3136,-0.2107,-0.1878,0.2459
1994-04-11,0.0143,0.3305,-0.3291,0.2029,0.2044,0.002
1994-04-12,0.0143,-0.5434,-0.4129,0.3667,-0.323,-0.2375
1994-04-13,0.0143,-0.6059,-0.9148,0.2701,-0.1145,-0.047
1994-04-14,0.0143,0.0361,-0.0269,0.4234,-0.2385,0.2052
1994-04-15,0.0143,0.0336,-0.0401,0.123,-0.2398,-0.0123
1994-04-18,0.0143,-0.8224,0.1309,0.2079,-0.1004,0.3842
1994-04-19,0.0143,-0.255,-0.8691,0.5758,-0.0107,0.4797
1994-04-20,0.0143,-0.4245,-1.1769,0.3013,-0.1916,0.2538
1994-04-21,0.0143,1.4708,-0.3174,-0.4138,0.6881,0.1447
1994-04-22,0.0143,-0.0477,0.6102,0.1641,0.1465,-0.1714
1994-04-25,0.0143,1.0033,0.034,0.2233,0.2726,0.5369
1994-04-26,0.0143,0.0469,0.4831,-0.3178,-0.2286,-0.1933
1994-04-28,0.0143,-0.5543,0.8779,-0.3813,0.2807,-0.2271
1994-04-29,0.0143,0.4655,-0.103,0.1653,0.3017,0.0238
1994-05-02,0.015,0.5041,0.2268,-0.2947,0.6081,0.5258
1994-05-03,0.015,-0.0072,0.0439,-0.0114,-0.3576,-0.1702
1994-05-04,0.015,-0.1452,0.1529,-0.2803,-0.0891,-0.1946
1994-05-05,0.015,-0.1035,0.0882,0.1687,-0.2687,-0.0259
1994-05-06,0.015,-0.915,-0.0077,0.5113,-0.3697,-0.0322
1994-05-09,0.015,-1.2431,-0.0656,0.1897,0.0147,0.5134
1994-05-10,0.015,0.5904,-0.3379,0.0803,0.1709,0.4191
1994-05-11,0.015,-1.0593,-0.1281,0.3666,0.0682,0.0655
1994-05-12,0.015,0.3745,-0.2032,0.0205,-0.0488,0.1771
1994-05-13,0.015,0.037,-0.3192,-0.12,-0.2144,0.0288
1994-05-16,0.015,-0.1609,-0.5123,0.08,-0.0705,0.4233
1994-05-17,0.015,0.8144,-0.9514,0.1216,0.1723,-0.1654
1994-05-18,0.015,1.1363,-0.0646,-0.2518,-0.0102,-0.2973
1994-05-19,0.015,0.6093,0.022,-0.0163,-0.0997,-0.1806
1994-05-20,0.015,-0.2434,0.0895,0.3779,-0.3292,0.103
1994-05-23,0.015,-0.3292,0.0972,-0.0589,0.1496,0.1511
1994-05-24,0.015,0.4026,-0.1334,-0.1108,-0.0571,0.1509
1994-05-25,0.015,0.2692,-0.3735,0.0504,-0.1675,0.1323
1994-05-26,0.015,0.2313,0.1409,-0.0669,0.1348,0.0506
1994-05-27,0.015,0.0812,0.1015,-0.1152,-0.2188,-0.1782
1994-05-31,0.015,-0.1612,0.0698,-0.1321,0.2779,0.0458
1994-06-01,0.0142,0.2673,0.1206,0.0209,0.3255,0.4391
1994-06-02,0.0142,0.1492,0.7005,-0.2851,0.2182,-0.3243
1994-06-03,0.0142,0.4682,-0.3858,-0.145,-0.0672,-0.2482
1994-06-06,0.0142,-0.0029,0.3135,0.1113,0.0294,-0.0957
1994-06-07,0.0142,-0.2486,-0.2371,-0.0494,-0.0984,0.0197
1994-06-08,0.0142,-0.4452,-0.3791,0.552,-0.6208,0.0565
1994-06-09,0.0142,0.0225,-0.2503,0.2742,-0.1352,-0.0218
1994-06-10,0.0142,0.2512,0.1883,0.0812,0.0107,0.2875
1994-06-13,0.0142,0.0577,-0.1373,0.0563,-0.1773,0.2364
1994-06-14,0.0142,0.572,-0.4104,-0.1099,0.1234,0.1164
1994-06-15,0.0142,-0.3087,0.3485,-0.1134,0.0016,-0.0332
1994-06-16,0.0142,0.2168,-0.1319,0.0313,-0.0962,0.0635
1994-06-17,0.0142,-0.7089,0.2659,0.0639,-0.0302,-0.0123
1994-06-20,0.0142,-0.9279,-0.5988,0.1149,-0.1315,-0.2223
1994-06-21,0.0142,-0.9543,-0.3855,0.3956,-0.0736,0.2811
1994-06-22,0.0142,0.3452,0.2169,0.0598,0.2008,0.0865
1994-06-23,0.0142,-0.8859,-0.2221,0.3754,-0.0166,0.0223
1994-06-24,0.0142,-1.4089,0.1664,-0.1009,0.2325,0.559
1994-06-27,0.0142,0.8885,-0.5373,-0.2091,0.3978,0.02
1994-06-28,0.0142,-0.2434,-0.125,-0.2363,0.4111,0.4156
1994-06-29,0.0142,0.3632,0.0176,-0.209,0.0193,-0.0875
1994-06-30,0.0142,-0.5121,0.5924,0.2461,-0.3146,-0.1755
1994-07-01,0.0137,0.4243,-0.3026,-0.3359,0.1057,-0.5039
1994-07-05,0.0137,-0.0381,-0.1208,0.251,0.058,0.2475
1994-07-06,0.0137,-0.0344,-0.184,0.1429,-0.1366,-0.0747
1994-07-07,0.0137,0.4934,-0.1102,-0.2391,0.4732,-0.0859
1994-07-08,0.0137,0.1782,-0.3506,-0.2682,0.016,0.1247
1994-07-11,0.0137,-0.2999,0.125,0.2105,-0.1214,-0.124
1994-07-12,0.0137,0.0751,0.1964,-0.0494,0.2201,-0.1447
1994-07-13,0.0137,0.3743,0.2637,-0.2907,0.3103,0.0679
1994-07-14,0.0137,0.9764,-0.0337,0.1355,-0.0134,0.2195
1994-07-15,0.0137,0.0827,-0.0966,0.2734,-0.614,-0.5397
1994-07-18,0.0137,0.1862,-0.2772,-0.0079,0.0967,-0.2235
1994-07-19,0.0137,-0.2725,0.1128,0.2944,-0.107,0.0935
1994-07-20,0.0137,-0.5378,0.0549,0.275,0.0932,0.3203
1994-07-21,0.0137,0.1869,-0.134,0.1226,-0.0787,0.2343
1994-07-22,0.0137,0.0465,-0.1651,-0.0196,0.0363,0.2859
1994-07-25,0.0137,0.1766,-0.1308,-0.1539,0.2366,0.228
1994-07-26,0.0137,-0.1661,0.1356,0.2297,-0.0017,-0.069
1994-07-27,0.0137,-0.2499,-0.1669,0.3158,-0.0159,-0.1458
1994-07-28,0.0137,0.2433,-0.2543,0.2064,0.0444,0.0788
1994-07-29,0.0137,0.9534,0.0084,-0.72,0.1105,-0.1442
1994-08-01,0.016,0.5345,-0.296,0.0429,0.0368,0.1228
1994-08-02,0.016,0.1041,0.0907,-0.0181,0.1796,0.3792
1994-08-03,0.016,0.0107,0.1036,-0.1057,-0.0912,0.2483
1994-08-04,0.016,-0.5224,0.3187,0.2574,-0.1706,0.1619
1994-08-05,0.016,-0.3187,0.0622,0.1077,0.0993,0.2568
1994-08-08,0.016,0.202,0.0074,0.1846,0.2651,0.3077
1994-08-09,0.016,0.0935,0.0624,-0.2124,0.0384,0.2969
1994-08-10,0.016,0.5477,0.1509,-0.1751,0.3652,0.4416
1994-08-11,0.016,-0.256,0.2647,-0.129,0.1813,0.1317
1994-08-12,0.016,0.5514,-0.1479,0.0203,0.1043,0.0532
1994-08-15,0.016,-0.0248,0.3063,-0.0877,0.1636,0.1501
1994-08-16,0.016,0.605,-0.4154,-0.4062,0.4836,0.0742
1994-08-17,0.016,0.1681,0.3935,-0.4586,0.2915,0.0009
1994-08-18,0.016,-0.3472,0.4382,0.1884,0.0391,-0.3289
1994-08-19,0.016,0.1211,0.1488,-0.0074,-0.1795,0.1472
1994-08-22,0.016,-0.2028,0.3372,-0.1851,0.0043,0.1066
1994-08-23,0.016,0.5453,0.187,-0.1899,0.1619,0.0349
1994-08-24,0.016,0.7123,-0.4181,0.3453,-0.0554,-0.0845
1994-08-25,0.016,-0.0709,0.3448,-0.0764,0.0283,0.1244
1994-08-26,0.016,1.0749,-0.5154,-0.3181,0.2891,-0.1852
1994-08-29,0.016,0.1679,0.0088,0.184,-0.0176,0.0985
1994-08-30,0.016,0.353,0.0583,0.0925,-0.1123,0.0842
1994-08-31,0.016,-0.095,0.5175,0.329,-0.1259,-0.1007
1994-09-01,0.0174,-0.4856,0.1923,0.4134,0.281,-0.0557
1994-09-02,0.0174,-0.3182,0.506,-0.2346,0.1221,-0.2004
1994-09-06,0.0174,0.0254,-0.2426,0.2297,0.1303,0.0044
1994-09-07,0.0174,-0.016,0.3928,-0.0796,-0.0952,0.1386
1994-09-08,0.0174,0.4629,-0.0231,-0.1578,-0.1742,-0.243
1994-09-09,0.0174,-0.925,0.5842,0.1434,-0.0134,0.101
1994-09-12,0.0174,-0.441,0.1368,0.2128,0.1748,-0.0886
1994-09-13,0.0174,0.3039,0.2694,-0.2041,0.2889,0.0545
1994-09-14,0.0174,0.2592,0.1029,0.0838,0.1206,0.1083
1994-09-15,0.0174,1.1359,-0.336,-0.1304,0.32,0.1242
1994-09-16,0.0174,-0.5166,0.5791,-0.2403,0.1236,0.0784
1994-09-19,0.0174,-0.1288,-0.3591,-0.0767,-0.1552,-0.234
1994-09-20,0.0174,-1.4362,0.4818,0.2743,-0.0227,-0.0472
1994-09-21,0.0174,-0.5501,-0.1038,0.1069,-0.1171,-0.0592
1994-09-22,0.0174,-0.1027,0.016,0.1385,-0.108,0.1665
1994-09-23,0.0174,-0.3298,-0.019,0.0275,-0.1578,0.2147
1994-09-26,0.0174,0.2003,-0.4781,0.1855,0.4623,0.0519
1994-09-27,0.0174,0.1545,-0.2194,0.1777,0.1371,0.4742
1994-09-28,0.0174,0.591,-0.1357,0.1037,-0.1391,0.216
1994-09-29,0.0174,-0.3647,0.2782,-0.2339,0.0848,0.1026
1994-09-30,0.0174,0.2116,0.586,-0.1787,-0.1636,0.0712
1994-10-03,0.0183,-0.2663,-0.3388,0.0084,-0.1807,-0.0138
1994-10-04,0.0183,-1.4706,0.15,0.3863,-0.2016,0.0337
1994-10-05,0.0183,-0.3792,-0.4678,-0.2768,0.1708,0.006
1994-10-06,0.0183,-0.2325,0.4847,0.2978,-0.1359,0.0402
1994-10-07,0.0183,0.5998,-0.2613,0.1882,-0.4051,0.4619
1994-10-10,0.0183,0.7543,-0.079,-0.2147,0.1711,-0.1713
1994-10-11,0.0183,1.2818,-0.5554,-0.4263,0.6586,0.2128
1994-10-12,0.0183,-0.0062,0.3271,-0.1217,0.1891,-0.0025
1994-10-13,0.0183,0.3472,-0.11,0.3133,0.1878,0.182
1994-10-14,0.0183,0.1681,-0.4015,0.1967,-0.1976,0.2506
1994-10-17,0.0183,-0.0659,0.0117,-0.09,-0.0739,0.19
1994-10-18,0.0183,-0.1964,-0.088,0.2694,0.0885,0.3499
1994-10-19,0.0183,0.486,-0.0903,-0.2394,0.106,0.4024
1994-10-20,0.0183,-0.6695,0.2695,-0.2367,0.0698,0.0743
1994-10-21,0.0183,-0.4111,0.2013,0.3056,0.2427,0.2323
1994-10-24,0.0183,-0.7705,0.3265,-0.122,0.2589,-0.2849
1994-10-25,0.0183,-0.0261,-0.5652,0.48,-0.0458,0.0302
1994-10-26,0.0183,0.2712,-0.1895,-0.1426,-0.1332,0.2108
1994-10-27,0.0183,0.6279,-0.063,0.0958,-0.2124,0.0969
1994-10-28,0.0183,1.5179,-0.56,-0.2316,0.0301,0.011
1994-10-31,0.0183,-0.1837,0.2041,-0.3068,-0.2218,0.1162
1994-11-01,0.0175,-0.7735,0.3418,-0.5116,0.1591,0.1106
1994-11-02,0.0175,-0.236,0.6083,-0.0644,0.1154,-0.1099
1994-11-03,0.0175,0.2501,-0.1353,0.0253,-0.2052,-0.0021
1994-11-04,0.0175,-0.9275,0.5617,-0.0157,0.0759,-0.3959
1994-11-07,0.0175,-0.0409,-0.3905,-0.159,0.1992,0.0726
1994-11-08,0.0175,0.4986,-0.3479,-0.1096,0.4354,0.4429
1994-11-09,0.0175,-0.092,0.0045,-0.0591,0.3235,0.0867
1994-11-10,0.0175,-0.2628,-0.028,-0.2367,0.2462,0.1219
1994-11-11,0.0175,-0.4173,-0.0182,0.053,-0.1626,0.2345
1994-11-14,0.0175,0.6668,-0.3187,-0.1791,0.5856,0.335
1994-11-15,0.0175,-0.1131,0.27,0.2199,-0.0675,0.0916
1994-11-16,0.0175,0.0236,-0.094,0.0547,0.1543,0.0321
1994-11-17,0.0175,-0.4578,-0.0684,-0.0151,-0.0508,0.4113
1994-11-18,0.0175,-0.4456,0.3012,-0.2372,0.1006,0.1029
1994-11-21,0.0175,-0.7462,-0.0433,0.1769,-0.1727,-0.1813
1994-11-22,0.0175,-1.8431,0.133,0.1085,-0.1183,-0.1519
1994-11-23,0.0175,-0.1492,-0.506,-0.1901,-0.0917,-0.1062
1994-11-25,0.0175,0.6168,-0.0662,-0.2355,-0.0909,-0.1839
1994-11-28,0.0175,0.3516,-0.2085,-0.1181,0.2773,0.1407
1994-11-29,0.0175,0.2469,0.1391,-0.0116,-0.1781,0.2674
1994-11-30,0.0175,-0.2075,0.3851,0.444,-0.1051,0.1842
1994-12-01,0.0211,-1.0372,0.2817,0.2625,0.4116,0.5321
1994-12-02,0.0211,0.7078,-0.3325,0.0499,0.2091,-0.0033
1994-12-05,0.0211,0.0794,0.1523,-0.1306,0.3342,0.3096
1994-12-06,0.0211,-0.1659,-0.2056,0.2178,0.435,0.5336
1994-12-07,0.0211,-0.5357,-0.2558,0.1437,0.1127,0.1923
1994-12-08,0.0211,-1.4274,-0.5702,0.6305,-0.1717,0.3119
1994-12-09,0.0211,0.1585,-0.7074,0.1273,-0.0073,0.2755
1994-12-12,0.0211,0.3888,-0.4451,0.1389,0.1252,0.0357
1994-12-13,0.0211,0.2226,-0.0773,-0.2217,0.2074,-0.1117
1994-12-14,0.0211,1.0195,-0.2368,-0.0185,0.2757,0.0388
1994-12-15,0.0211,0.3279,0.9644,0.1162,0.1575,-0.2623
1994-12-16,0.0211,0.4594,-0.5954,0.0451,0.1312,-0.0119
1994-12-19,0.0211,-0.2203,0.1252,0.0474,0.1423,0.5555
1994-12-20,0.0211,-0.0667,0.2994,-0.0698,0.4623,0.3671
1994-12-21,0.0211,0.6156,0.4664,-0.0408,0.1087,0.1251
1994-12-22,0.0211,-0.0385,0.1598,-0.1686,0.0273,0.229
1994-12-23,0.0211,0.2245,0.3165,0.1386,0.1762,0.074
1994-12-27,0.0211,0.4635,0.072,0.1263,0.8228,0.5072
1994-12-28,0.0211,-0.4099,0.2012,0.1937,0.3594,0.0683
1994-12-29,0.0211,0.2748,0.1366,-0.6415,-0.1135,-0.1776
1994-12-30,0.0211,-0.1448,1.5122,0.4614,-0.2973,0.0766
1995-01-03,0.0198,-0.2617,-0.9421,0.6238,-0.5888,-0.0162
1995-01-04,0.0198,0.3265,-0.0976,0.0356,-0.112,0.199
1995-01-05,0.0198,-0.0482,0.1218,0.0022,-0.0495,-0.0741
1995-01-06,0.0198,0.1806,0.0599,-0.0535,-0.125,-0.0705
1995-01-09,0.0198,0.0846,0.0727,-0.26,0.1732,0.26
1995-01-10,0.0198,0.2008,0.2572,-0.1379,0.5073,0.4893
1995-01-11,0.0198,-0.091,-0.1346,0.0297,0.3188,-0.3587
1995-01-12,0.0198,0.0096,-0.1185,-0.2603,-0.5761,-0.1505
1995-01-13,0.0198,0.8699,-0.1358,0.294,0.1604,-0.1963
1995-01-16,0.0198,0.796,-0.0721,-0.1684,0.4045,0.2493
1995-01-17,0.0198,0.221,0.0834,-0.2233,-0.067,0.2124
1995-01-18,0.0198,-0.155,-0.2708,0.1251,-0.3663,0.2027
1995-01-19,0.0198,-0.5656,-0.0233,0.1303,0.0017,-0.0875
1995-01-20,0.0198,-0.5096,0.0817,0.1458,0.1123,-0.0865
1995-01-23,0.0198,0.0012,-0.6131,-0.0357,-0.1069,0.1763
1995-01-24,0.0198,0.1607,0.2551,-0.2287,0.0146,0.0321
1995-01-25,0.0198,0.1934,-0.3057,0.3329,-0.2313,-0.0591
1995-01-26,0.0198,0.0379,-0.1496,0.064,-0.0017,-0.1467
1995-01-27,0.0198,0.3941,-0.0412,-0.2653,0.2626,0.4123
1995-01-30,0.0198,-0.4474,-0.2178,-0.2298,0.1032,-0.1706
1995-01-31,0.0198,0.391,-0.2141,0.0845,0.1025,0.3011
1995-02-01,0.0209,0.1525,0.053,-0.3524,0.1353,-0.3258
1995-02-02,0.0209,0.4451,-0.0303,-0.2761,-0.1842,-0.0968
1995-02-03,0.0209,1.2242,-0.3601,-0.1623,-0.0618,-0.0379
1995-02-06,0.0209,0.6153,-0.0217,-0.1005,0.2888,0.3901
1995-02-07,0.0209,-0.0693,0.0959,0.2088,-0.2635,-0.041
1995-02-08,0.0209,0.1342,0.3086,-0.3966,0.1144,-0.0807
1995-02-09,0.0209,-0.0877,0.3587,-0.1938,0.1525,0.1741
1995-02-10,0.0209,0.2319,0.0422,-0.1222,-0.0246,-0.1354
1995-02-13,0.0209,0.0212,0.01,0.4201,0.2701,0.2019
1995-02-14,0.0209,0.0913,-0.2332,-0.1231,0.1617,0.214
1995-02-15,0.0209,0.4837,0.1055,-0.1282,-0.1821,-0.0169
1995-02-16,0.0209,-0.0486,-0.4129,0.1276,0.479,0.1261
1995-02-17,0.0209,-0.5751,0.1015,0.3156,-0.4546,-0.2136
1995-02-21,0.0209,-0.0501,-0.5104,0.2032,-0.4105,0.0175
1995-02-22,0.0209,0.3996,-0.4252,-0.2422,-0.0625,0.0946
1995-02-23,0.0209,0.452,0.0417,0.0004,0.2601,0.3818
1995-02-24,0.0209,0.1663,-0.0254,0.0025,-0.0784,-0.0725
1995-02-27,0.0209,-0.8194,0.0098,0.1843,0.4094,0.3721
1995-02-28,0.0209,0.8188,0.2095,-0.1999,-0.0516,0.2112
1995-03-01,0.0179,-0.3042,0.098,-0.2321,0.0764,-0.2005
1995-03-02,0.0179,-0.1335,0.191,-0.1414,0.3181,0.0137
1995-03-03,0.0179,0.1402,0.0337,-0.0336,0.2863,0.177
1995-03-06,0.0179,-0.1308,-0.3489,0.1093,0.3439,0.3678
1995-03-07,0.0179,-0.7481,-0.0143,0.1106,0.1662,-0.0051
1995-03-08,0.0179,0.2105,0.0421,0.0268,0.0285,0.0782
1995-03-09,0.0179,0.0478,-0.0849,0.1349,-0.0084,0.2367
1995-03-10,0.0179,1.1215,-0.5672,-0.1217,0.1635,-0.2313
1995-03-13,0.0179,0.0893,-0.0138,0.0724,0.124,0.3309
1995-03-14,0.0179,0.5592,-0.0668,-0.5488,0.0829,0.3341
1995-03-15,0.0179,-0.1736,0.1259,-0.1758,0.0375,-0.103
1995-03-16,0.0179,0.5673,-0.2092,0.1293,0.0974,-0.1322
1995-03-17,0.0179,-0.0702,-0.1861,0.096,0.0252,0.1938
1995-03-20,0.0179,0.1014,0.1298,-0.2205,0.5245,0.5816
1995-03-21,0.0179,-0.2349,-0.134,0.0448,0.1195,-0.0198
1995-03-22,0.0179,0.039,-0.2027,0.3307,0.0743,-0.1545
1995-03-23,0.0179,0.0841,0.0248,0.1674,-0.0065,0.4829
1995-03-24,0.0179,0.937,-0.5251,-0.0952,-0.1293,0.2108
1995-03-27,0.0179,0.4876,-0.0014,0.0391,0.1245,0.3005
1995-03-28,0.0179,0.1486,-0.0074,-0.3583,0.0155,0.0003
1995-03-29,0.0179,-0.1646,0.0761,0.3593,-0.1542,-0.7482
1995-03-30,0.0179,-0.0823,0.056,0.2893,-0.675,-0.8768
1995-03-31,0.0179,-0.2662,0.4856,0.2901,-0.5063,-0.2387
1995-04-03,0.0234,0.1357,-0.0434,-0.3109,0.3304,0.0305
1995-04-04,0.0234,0.4692,-0.4819,0.5288,-0.3602,0.2536
1995-04-05,0.0234,0.0934,-0.0768,-0.1168,-0.1622,-0.2055
1995-04-06,0.0234,0.0539,0.2134,0.106,-0.3873,0.2463
1995-04-07,0.0234,-0.0442,-0.3592,-0.1375,-0.042,0.0101
1995-04-10,0.0234,0.2536,0.3315,-0.3714,0.4902,0.3043
1995-04-11,0.0234,-0.1723,0.3607,-0.1175,-0.1011,0.3045
1995-04-12,0.0234,0.329,-0.071,0.128,0.3494,0.273
1995-04-13,0.0234,0.3376,0.1824,-0.1177,-0.2027,0.2066
1995-04-17,0.0234,-0.5266,0.4807,0.2319,0.0355,0.0512
1995-04-18,0.0234,-0.3391,0.0092,0.2526,0.1932,-0.0749
1995-04-19,0.0234,-0.3015,-0.7616,0.5852,-0.4291,0.1755
1995-04-20,0.0234,0.1606,-0.0576,0.2353,-0.1892,0.1616
1995-04-21,0.0234,0.5125,-0.1453,0.0112,-0.0286,0.1769
1995-04-24,0.0234,0.7255,-0.2478,-0.273,0.4174,0.9456
1995-04-25,0.0234,-0.0891,0.2199,0.1468,0.1994,0.2602
1995-04-26,0.0234,0.1414,0.3484,-0.3955,0.067,0.0623
1995-04-27,0.0234,0.2001,0.1421,-0.1257,-0.0451,0.2185
1995-04-28,0.0234,0.158,0.0401,-0.1355,0.1306,0.1041
1995-05-01,0.0243,-0.1285,-0.0224,0.6395,-0.2874,0.3186
1995-05-02,0.0243,0.077,-0.0106,0.0792,0.0412,0.1535
1995-05-03,0.0243,0.9423,-0.6443,-0.4312,0.3374,0.4435
1995-05-04,0.0243,-0.0962,-0.4917,0.1774,-0.1705,0.2006
1995-05-05,0.0243,-0.1016,-0.0345,0.1228,-0.3829,-0.1367
1995-05-08,0.0243,0.6364,-0.2125,0.0032,0.1326,-0.0188
1995-05-09,0.0243,0.0493,-0.2903,-0.063,-0.2004,-0.14
1995-05-10,0.0243,0.1459,0.2345,0.2116,0.0582,-0.0143
1995-05-11,0.0243,0.2256,0.2149,-0.2239,0.03,-0.0954
1995-05-12,0.0243,0.2266,0.0612,-0.0513,0.0653,-0.657
1995-05-15,0.0243,0.4218,-0.1641,-0.0285,0.0358,-0.1387
1995-05-16,0.0243,0.1169,0.2097,0.1143,0.0201,0.3319
1995-05-17,0.0243,-0.2067,0.455,0.0241,0.0922,0.2115
1995-05-18,0.0243,-1.2973,0.7147,-0.0747,-0.2457,-0.1183
1995-05-19,0.0243,-0.077,-0.02,-0.0129,0.4446,0.1595
1995-05-22,0.0243,0.7564,-0.2048,0.042,0.1676,0.3114
1995-05-23,0.0243,0.8453,-0.3636,-0.1166,0.1259,0.3298
1995-05-24,0.0243,-0.0448,-0.1293,0.2446,-0.3309,0.2608
1995-05-25,0.0243,-0.0371,-0.1425,-0.0927,0.0217,0.3173
1995-05-26,0.0243,-0.8164,0.1659,-0.124,-0.689,-0.297
1995-05-30,0.0243,-0.2135,-0.5149,0.2617,-0.4199,-0.1879
1995-05-31,0.0243,1.4579,-1.026,0.1417,0.2147,0.1896
1995-06-01,0.0214,0.1456,0.332,0.0999,0.3514,0.3141
1995-06-02,0.0214,0.0034,0.598,-0.5354,0.038,0.142
1995-06-05,0.0214,0.6141,-0.1267,-0.5433,-0.1704,0.043
1995-06-06,0.0214,-0.0322,0.0784,0.2027,-0.0943,-0.13
1995-06-07,0.0214,-0.3356,0.3312,-0.1024,0.0494,-0.2354
1995-06-08,0.0214,-0.086,0.4342,-0.3011,-0.0299,-0.0012
1995-06-09,0.0214,-0.7258,0.4948,-0.0215,-0.0403,-0.0548
1995-06-12,0.0214,0.4992,-0.0138,-0.0881,-0.1036,-0.1529
1995-06-13,0.0214,0.9241,-0.061,-0.3307,-0.0185,-0.0394
1995-06-14,0.0214,0.0749,0.1135,-0.2233,0.1137,0.065
1995-06-15,0.0214,0.2226,0.3401,-0.0005,0.0544,0.2047
1995-06-16,0.0214,0.4255,-0.2954,0.1131,-0.0154,0.1914
1995-06-19,0.0214,0.9211,-0.2918,-0.3892,0.6537,0.2463
1995-06-20,0.0214,0.045,0.2051,-0.0369,0.9063,0.6265
1995-06-21,0.0214,-0.037,0.3576,-0.2297,0.1664,0.2358
1995-06-22,0.0214,1.1491,-0.6038,-0.2034,0.2999,0.3535
1995-06-23,0.0214,-0.2946,0.2573,0.2174,0.0479,-0.1925
1995-06-26,0.0214,-1.0029,0.0784,0.555,-0.0591,0.2144
1995-06-27,0.0214,-0.3855,-0.1592,0.347,-0.4788,-0.2121
1995-06-28,0.0214,0.3214,-0.4589,0.0019,-0.1612,-0.1958
1995-06-29,0.0214,-0.0253,0.6338,-0.3038,0.603,0.4933
1995-06-30,0.0214,0.2799,0.8237,-0.0066,-0.0639,-0.1743
1995-07-03,0.0226,0.3324,-0.2574,0.2003,0.4714,0.112
1995-07-05,0.0226,0.1851,0.1707,-0.379,-0.032,-0.2621
1995-07-06,0.0226,1.116,-0.6684,-0.1498,0.2092,-0.2076
1995-07-07,0.0226,0.5879,0.4751,-0.2772,0.1452,-0.176
1995-07-10,0.0226,0.1737,0.4716,-0.1865,0.2374,0.7295
1995-07-11,0.0226,-0.3423,0.5323,0.1086,-0.0706,0.0767
1995-07-12,0.0226,1.1018,-0.0804,-0.6706,0.421,0.2583
1995-07-13,0.0226,0.0688,0.4571,-0.118,0.2967,0.3407
1995-07-14,0.0226,-0.1541,0.0833,-0.1863,-0.3007,-0.2085
1995-07-17,0.0226,0.4029,0.051,-0.0674,0.6155,0.0048
1995-07-18,0.0226,-0.8054,-0.0224,0.3784,-0.5429,-0.0769
1995-07-19,0.0226,-1.6524,-0.8368,0.7787,-0.3747,-0.236
1995-07-20,0.0226,0.5902,0.1951,0.1382,0.0195,-0.3063
1995-07-21,0.0226,0.0627,0.148,-0.4825,-0.0576,0.1709
1995-07-24,0.0226,0.6954,0.3179,-0.3831,0.3026,0.5122
1995-07-25,0.0226,0.7622,-0.2567,-0.4597,0.1585,-0.0222
1995-07-26,0.0226,0.2334,0.1143,-0.2085,-0.1959,-0.1328
1995-07-27,0.0226,0.7087,0.2162,-0.0523,0.231,0.0095
1995-07-28,0.0226,-0.2787,0.4245,-0.1036,-0.3112,0.0113
1995-07-31,0.0226,-0.103,0.1864,-0.3144,-0.3334,-0.3179
1995-08-01,0.0201,-0.5069,0.0444,0.6102,-0.268,-0.1351
1995-08-02,0.0201,-0.213,-0.0214,0.4055,-0.4342,-0.3835
1995-08-03,0.0201,-0.1133,-0.1848,0.1611,-0.0689,0.1463
1995-08-04,0.0201,0.1474,0.1856,-0.1821,-0.0848,0.1841
1995-08-07,0.0201,0.2442,0.0916,0.0491,0.0647,0.3345
1995-08-08,0.0201,0.0522,-0.0969,0.0516,0.1447,0.2366
1995-08-09,0.0201,0.0083,0.4759,-0.0774,0.2564,0.4394
1995-08-10,0.0201,-0.265,0.1891,0.0406,-0.417,-0.1071
1995-08-11,0.0201,-0.3389,0.3274,-0.07,0.1527,0.325
1995-08-14,0.0201,0.747,-0.2321,-0.0958,0.5321,0.3329
1995-08-15,0.0201,-0.1074,0.2289,-0.047,-0.0171,-0.1895
1995-08-16,0.0201,0.4511,0.0564,-0.324,-0.033,-0.0817
1995-08-17,0.0201,0.0001,0.3976,0.0934,-0.1047,-0.0309
1995-08-18,0.0201,0.0751,0.3972,0.1016,-0.1556,0.0553
1995-08-21,0.0201,-0.2228,0.5888,0.4247,-0.3215,-0.3595
1995-08-22,0.0201,0.1837,-0.2352,-0.1178,0.4117,0.5256
1995-08-23,0.0201,-0.2759,0.4425,-0.1072,-0.059,0.1585
1995-08-24,0.0201,-0.0644,-0.1927,0.3446,0.0915,-0.0065
1995-08-25,0.0201,0.3972,-0.2127,0.3364,-0.1897,-0.3933
1995-08-28,0.0201,-0.3005,0.0777,0.8078,0.1642,0.0246
1995-08-29,0.0201,0.0297,-0.8243,0.096,0.2287,-0.0174
