Date,CloseNYSE,CloseSP500
2011-06-08,8081.35009765625,1279.56005859375
2011-06-09,8149.64990234375,1289.0
2011-06-10,8016.39013671875,1270.97998046875
2011-06-13,8017.06005859375,1271.8299560546875
2011-06-14,8132.77001953125,1287.8699951171875
2011-06-15,7967.81005859375,1265.4200439453125
2011-06-16,7963.60009765625,1267.6400146484375
2011-06-17,8000.10986328125,1271.5
2011-06-20,8032.22021484375,1278.3599853515625
2011-06-21,8156.27001953125,1295.52001953125
2011-06-22,8101.83984375,1287.1400146484375
2011-06-23,8054.080078125,1283.5
2011-06-24,7974.72021484375,1268.449951171875
2011-06-27,8031.080078125,1280.0999755859375
2011-06-28,8135.97998046875,1296.6700439453125
2011-06-29,8228.5,1307.4100341796875
2011-06-30,8319.099609375,1320.6400146484375
2011-07-01,8425.48046875,1339.6700439453125
2011-07-05,8404.6298828125,1337.8800048828125
2011-07-06,8396.48046875,1339.219970703125
2011-07-07,8476.1298828125,1353.219970703125
2011-07-08,8410.1904296875,1343.800048828125
2011-07-11,8228.73046875,1319.489990234375
2011-07-12,8192.75,1313.6400146484375
2011-07-13,8246.7998046875,1317.719970703125
2011-07-14,8191.1298828125,1308.8699951171875
2011-07-15,8227.0400390625,1316.1400146484375
2011-07-18,8135.52978515625,1305.43994140625
2011-07-19,8254.3798828125,1326.72998046875
2011-07-20,8281.830078125,1325.8399658203125
2011-07-21,8411.4501953125,1343.800048828125
2011-07-22,8408.2001953125,1345.02001953125
2011-07-25,8357.5703125,1337.4300537109375
2011-07-26,8331.669921875,1331.93994140625
2011-07-27,8153.2099609375,1304.8900146484375
2011-07-28,8124.02978515625,1300.6700439453125
2011-07-29,8079.43994140625,1292.280029296875
2011-08-01,8040.93017578125,1286.93994140625
2011-08-02,7831.97998046875,1254.050048828125
2011-08-03,7853.2001953125,1260.3399658203125
2011-08-04,7428.39990234375,1200.0699462890625
2011-08-05,7419.06982421875,1199.3800048828125
2011-08-08,6895.97021484375,1119.4599609375
2011-08-09,7258.0400390625,1172.530029296875
2011-08-10,7101.240234375,1120.760009765625
2011-08-11,7257.580078125,1172.6400146484375
2011-08-12,7303.8798828125,1178.81005859375
2011-08-15,7482.7099609375,1204.489990234375
2011-08-16,7394.490234375,1192.760009765625
2011-08-17,7418.93994140625,1193.8900146484375
2011-08-18,7079.41015625,1140.6500244140625
2011-08-19,6970.10009765625,1123.530029296875
2011-08-22,6980.6201171875,1123.8199462890625
2011-08-23,7209.58984375,1162.3499755859375
2011-08-24,7273.1298828125,1177.5999755859375
2011-08-25,7149.669921875,1159.27001953125
2011-08-26,7245.81982421875,1176.800048828125
2011-08-29,7450.2998046875,1210.0799560546875
2011-08-30,7464.0,1212.9200439453125
2011-08-31,7528.39013671875,1218.8900146484375
2011-09-01,7443.4599609375,1204.4200439453125
