,credit_factor,Date
3909,0.0005129989730141829,2006-04-12
3910,-0.00015272499908337367,2006-04-13
3911,-0.00022973209751004763,2006-04-17
3912,-0.002611266087439345,2006-04-18
3913,0.004894723983750051,2006-04-19
3914,0.003902514717673526,2006-04-20
3915,-0.01045296792360579,2006-04-21
3916,0.001070332418494004,2006-04-24
3917,0.006063585421671241,2006-04-25
3918,0.0011139987533792567,2006-04-26
3919,-0.001943972880679862,2006-04-27
3920,-0.00018657786469441297,2006-04-28
3921,-4.662964546021421e-05,2006-05-01
3922,-0.004871915654772939,2006-05-02
3923,0.0020330267036297854,2006-05-03
3924,-0.0033615312657774357,2006-05-04
3925,-0.006110181994348016,2006-05-05
3926,-0.0005519889739633015,2006-05-08
3927,-0.002926437832096846,2006-05-09
3928,-0.004610836455971147,2006-05-10
3929,-0.0005606751689862625,2006-05-11
3930,-0.0008532321368263131,2006-05-12
3931,0.002794832527254339,2006-05-15
3932,0.003433759610023231,2006-05-16
3933,0.003205282318091633,2006-05-17
3934,-0.004368082292559065,2006-05-18
3935,-0.007714427345570393,2006-05-19
3936,-0.006978018320280037,2006-05-22
3937,3.73241368921114e-05,2006-05-23
3938,0.0021306003523303262,2006-05-24
3939,-0.0027767850264393424,2006-05-25
3940,-0.002860347425171079,2006-05-26
3941,-0.004395284530070091,2006-05-30
3942,-0.004817676078627854,2006-05-31
3943,0.0009164523803313774,2006-06-01
3944,-0.0026679471581431084,2006-06-02
3945,-0.0007956213150830463,2006-06-05
3946,0.0014672884666789058,2006-06-06
3947,0.002428380254954497,2006-06-07
3948,-0.002901435849015136,2006-06-08
3949,-0.0013520617062303553,2006-06-09
3950,-0.003176634755037787,2006-06-12
3951,0.005562556398681057,2006-06-13
3952,0.002796135552404864,2006-06-14
3953,0.0022111133738299572,2006-06-15
3954,-0.002990219261902392,2006-06-16
3955,0.0009418986306241016,2006-06-19
3956,-0.0006750922380740109,2006-06-20
3957,0.005677803531606443,2006-06-21
3958,-0.00035200808801390867,2006-06-22
3959,-0.0030466921327898856,2006-06-23
3960,-0.002076922619172054,2006-06-26
3961,-0.0012034698004692087,2006-06-27
3962,-0.003553589886419989,2006-06-28
3963,0.008922835362019248,2006-06-29
3964,-0.003066692014601978,2006-06-30
3965,0.0030419887771418507,2006-07-03
3966,-0.002728216680689406,2006-07-05
3967,0.00485443397642202,2006-07-06
3968,-0.006859523032741467,2006-07-07
3969,-0.009945229542839449,2006-07-10
3970,0.001757985036776653,2006-07-11
3971,-0.005199930249957399,2006-07-12
3972,-0.0018327682737640377,2006-07-13
3973,-0.00039563924293298854,2006-07-14
3974,-0.0021026105571091327,2006-07-17
3975,-0.0028632186141809325,2006-07-18
3976,0.0052879093712198295,2006-07-19
3977,-0.007371488865978125,2006-07-20
3978,-0.004571477817455672,2006-07-21
3979,0.005616880581613873,2006-07-24
3980,0.002817617854718778,2006-07-25
3981,-0.005771934464485493,2006-07-26
3982,0.00888974818484324,2006-07-27
3983,0.007515678840683876,2006-07-28
3984,0.005787610872472918,2006-07-31
3985,-0.009535038482074503,2006-08-01
3986,0.002906202217892652,2006-08-02
3987,0.0032655877494454453,2006-08-03
3988,-0.004887498515515335,2006-08-04
3989,-0.0011080084663459538,2006-08-07
3990,-0.002354194775809763,2006-08-08
3991,-0.0033175911840636393,2006-08-09
3992,0.006436682723613395,2006-08-10
3993,-0.004001452307816342,2006-08-11
3994,-0.0008672356960047786,2006-08-14
3995,0.00998296145979825,2006-08-15
3996,0.00467192173043106,2006-08-16
3997,0.0010043708867733137,2006-08-17
3998,-0.0012924580661186707,2006-08-18
3999,-0.0021897649808536833,2006-08-21
4000,-0.003139984255948706,2006-08-22
4001,-0.0018825536752067832,2006-08-23
4002,-0.004243201121975582,2006-08-24
4003,-0.0013867523986854527,2006-08-25
4004,0.003039576267103758,2006-08-28
4005,0.001626213935184904,2006-08-29
4006,0.006114161214933123,2006-08-30
4007,-0.00472852603883392,2006-08-31
4008,0.002563894678493804,2006-09-01
4009,0.004608684250908655,2006-09-05
4010,0.0007808553991100094,2006-09-06
4011,-0.0026999435466649527,2006-09-07
4012,0.005118348430898657,2006-09-08
4013,0.009433303568238937,2006-09-11
4014,0.010570193822654424,2006-09-12
4015,-0.000164247158246829,2006-09-13
4016,0.0009878993976234485,2006-09-14
4017,0.008117575900957004,2006-09-15
4018,0.0013809821765953664,2006-09-18
4019,-0.00030557741153945965,2006-09-19
4020,0.001400553086909161,2006-09-20
4021,0.0044270030983292585,2006-09-21
4022,-0.002592747921966897,2006-09-22
4023,0.0016642907978525363,2006-09-25
4024,-0.0006384204760038464,2006-09-26
4025,-0.0027393139722324497,2006-09-27
4026,0.002834344899645993,2006-09-28
4027,0.0010519331997077361,2006-09-29
4028,-0.007337742929038273,2006-10-02
4029,-0.0036960742370995133,2006-10-03
4030,0.008542839315268958,2006-10-04
4031,0.00744430650427359,2006-10-05
4032,0.002043070727149416,2006-10-06
4033,-0.004974012418390898,2006-10-09
4034,-0.0017975250196357708,2006-10-10
4035,-0.004126711265136658,2006-10-11
4036,5.607557003434009e-05,2006-10-12
4037,0.0006537527030958754,2006-10-13
4038,0.0022599272307590925,2006-10-16
4039,-0.006019926115912946,2006-10-17
4040,-0.008858310068711787,2006-10-18
4041,0.0003575113996124356,2006-10-19
4042,-0.001996557100203829,2006-10-20
4043,0.0041365513598732515,2006-10-23
4044,-0.0009645789361978274,2006-10-24
4045,-0.0009373492512153693,2006-10-25
4046,0.01053165366748129,2006-10-26
4047,-0.006035749861062867,2006-10-27
4048,0.006208788466515916,2006-10-30
4049,-0.002196117053053505,2006-10-31
4050,-0.00944987709510912,2006-11-01
4051,0.002201548860084735,2006-11-02
4052,0.0010062057633464802,2006-11-03
4053,-0.0001801681800843169,2006-11-06
4054,-0.0001548096355856155,2006-11-07
4055,-0.0025718427324049834,2006-11-08
4056,-0.006690626421007635,2006-11-09
4057,0.0037577162151325562,2006-11-10
4058,-0.0012695407002725348,2006-11-13
4059,0.005640711713512129,2006-11-14
4060,0.004305171730075092,2006-11-15
4061,0.0002190383147363975,2006-11-16
4062,-0.001128422806351007,2006-11-17
4063,-0.0003078346936628255,2006-11-20
4064,-0.004143338240963909,2006-11-21
4065,-0.0011142436164838913,2006-11-22
4066,-0.002236185245499625,2006-11-24
4067,-0.001124972132440432,2006-11-27
4068,-0.002800171760330439,2006-11-28
4069,0.0009142859215022312,2006-11-29
4070,-0.0006017990930680301,2006-11-30
4071,-0.003587121804419552,2006-12-01
4072,0.002546862281983109,2006-12-04
4073,-0.002260086991022287,2006-12-05
4074,0.0017453954477803899,2006-12-06
4075,-6.6164280797084e-05,2006-12-07
4076,0.002113866956279006,2006-12-08
4077,-0.0010263722696231751,2006-12-11
4078,-0.0023470392981930354,2006-12-12
4079,-0.0004078584068750998,2006-12-13
4080,-0.00010344993972639938,2006-12-14
4081,-0.0031150868335480695,2006-12-15
4082,0.0006522427182338811,2006-12-18
4083,-0.003485523394676588,2006-12-19
4084,0.0028116529125786147,2006-12-20
4085,-0.0016887318390908608,2006-12-21
4086,-0.0009787110984351539,2006-12-22
4087,-0.00025737004836929537,2006-12-26
4088,0.0035054186530606747,2006-12-27
4089,0.002050488140923737,2006-12-28
4090,-0.002763134992749265,2006-12-29
4091,-0.0005688614543391795,2007-01-03
4092,0.006847573713636285,2007-01-04
4093,-0.000992236421526434,2007-01-05
4094,0.0007618451257206719,2007-01-08
4095,-0.0021798082754054273,2007-01-09
4096,-0.002062843033619571,2007-01-10
4097,-0.00031512349220314505,2007-01-11
4098,0.00029030759549091446,2007-01-12
4099,-0.0018908367971072516,2007-01-16
4100,0.00022939801700184537,2007-01-17
4101,-0.00873294057798268,2007-01-18
4102,-0.0030046134110942404,2007-01-19
4103,-0.005554360175582212,2007-01-22
4104,-0.0027189152157196805,2007-01-23
4105,0.004459404317563135,2007-01-24
4106,0.001680161981918749,2007-01-25
4107,0.0007387656565308403,2007-01-26
4108,0.001636679811125912,2007-01-29
4109,0.0027820207883675323,2007-01-30
4110,0.004563832969904806,2007-01-31
4111,9.637158415032668e-05,2007-02-01
4112,0.0030575119812514375,2007-02-02
4113,-0.00046358334172833253,2007-02-05
4114,-0.0019259444960797582,2007-02-06
4115,0.006648927687505472,2007-02-07
4116,0.0030078105051825365,2007-02-08
4117,-0.0033044676652839522,2007-02-09
4118,-0.0029810464934439795,2007-02-12
4119,-0.004629306248472341,2007-02-13
4120,0.0009914557764934238,2007-02-14
4121,0.005573966834257721,2007-02-15
4122,-0.0005517857808578633,2007-02-16
4123,0.0045582388103186985,2007-02-20
4124,0.0014796236834613533,2007-02-21
4125,0.005021914302055372,2007-02-22
4126,-0.002290441914277156,2007-02-23
4127,-0.009167714004588205,2007-02-26
4128,0.0003842987258247249,2007-02-27
4129,3.427125518704445e-05,2007-02-28
4130,-0.00084908542282521,2007-03-01
4131,0.0003984384297641766,2007-03-02
4132,0.0010613067325617263,2007-03-05
4133,0.003137584298742113,2007-03-06
4134,-0.005827029833079024,2007-03-07
4135,0.004004491886626965,2007-03-08
4136,0.0011686107426803097,2007-03-09
4137,0.0014217367676929117,2007-03-12
4138,-0.0010388744566826036,2007-03-13
4139,0.0010699959368001407,2007-03-14
4140,-0.0017147270180082911,2007-03-15
4141,0.0026241164345729793,2007-03-16
4142,-0.0009148139613483399,2007-03-19
4143,-0.0012106281247037049,2007-03-20
4144,0.00044524343767520826,2007-03-21
4145,-0.0011243118508374142,2007-03-22
4146,-0.0036800628342724983,2007-03-23
4147,-0.0004493723253838613,2007-03-26
4148,-0.0037147085462762804,2007-03-27
4149,-0.0008920713681354851,2007-03-28
4150,-0.0009687358807495493,2007-03-29
4151,-0.00033869737667050024,2007-03-30
4152,-0.005568809122751012,2007-04-02
4153,0.010174084361809083,2007-04-03
4154,0.0026213021854573186,2007-04-04
4155,0.0020422827792422014,2007-04-05
4156,-0.00603437267460826,2007-04-09
4157,-0.001544731664896784,2007-04-10
4158,-0.0013248403274083512,2007-04-11
4159,0.0032268734251925026,2007-04-12
4160,0.0015966741302805038,2007-04-13
4161,0.0043345987571382395,2007-04-16
4162,0.0006100883647948128,2007-04-17
4163,-0.003266829076119347,2007-04-18
4164,5.173884553664847e-05,2007-04-19
4165,0.00020329508678538014,2007-04-20
4166,-0.0012788918759327568,2007-04-23
4167,-0.000766982150361634,2007-04-24
4168,-0.0053159432301652255,2007-04-25
4169,0.01562940361264328,2007-04-26
4170,0.003180905251446069,2007-04-27
4171,-0.002231564053600966,2007-04-30
4172,0.002073245481751783,2007-05-01
4173,-0.003794070144046051,2007-05-02
4174,0.0034873810126104026,2007-05-03
4175,5.9708725979273555e-05,2007-05-04
4176,-0.002354829724479034,2007-05-07
4177,5.434180007448793e-05,2007-05-08
4178,0.0019755761137198514,2007-05-09
4179,-0.0033198366344996243,2007-05-10
4180,-0.0018849083096882328,2007-05-11
4181,-0.005153625448487667,2007-05-14
4182,-0.0035380481800093098,2007-05-15
4183,0.0007444753060591829,2007-05-16
4184,-0.0019162905488849984,2007-05-17
4185,0.0030275520049880406,2007-05-18
4186,0.007581857733180676,2007-05-21
4187,-0.001226455399438527,2007-05-22
4188,0.0021617254293139925,2007-05-23
4189,0.004758006727695321,2007-05-24
4190,0.001151105826692797,2007-05-25
4191,-0.0014122666280645879,2007-05-29
4192,0.001874032384050735,2007-05-30
4193,0.00028647431684244,2007-05-31
4194,0.0013564659622573774,2007-06-01
4195,0.0037436529392761955,2007-06-04
4196,-0.00059325558615276,2007-06-05
4197,0.0026918676550406386,2007-06-06
4198,0.00533251360646449,2007-06-07
4199,0.0031749251257396447,2007-06-08
4200,-0.00018762409655929436,2007-06-11
4201,0.0022642677418636264,2007-06-12
4202,0.0023036822985577562,2007-06-13
4203,0.0006725319927940697,2007-06-14
4204,-0.006123278578027414,2007-06-15
4205,0.00012556422599220097,2007-06-18
4206,0.00027651195553709445,2007-06-19
4207,0.006392927296776926,2007-06-20
4208,0.003147783507868173,2007-06-21
4209,0.00029756797569792034,2007-06-22
4210,-0.001453148724233252,2007-06-25
4211,0.005378673031613998,2007-06-26
4212,0.002091750757372484,2007-06-27
4213,-0.001697916606606179,2007-06-28
4214,-0.004282256002745708,2007-06-29
4215,-0.0008809338129233887,2007-07-02
4216,-0.0002802867522639632,2007-07-03
4217,0.004061655827791874,2007-07-05
4218,0.001221765019856698,2007-07-06
4219,0.001471878528698759,2007-07-09
4220,0.0005511405902039346,2007-07-10
4221,0.002018436455341089,2007-07-11
4222,0.003439331574595606,2007-07-12
4223,-0.0071927821830326776,2007-07-13
4224,0.004897656856889046,2007-07-16
4225,0.005896590458339986,2007-07-17
4226,-0.008153878557550225,2007-07-18
4227,-0.003979396986215705,2007-07-19
4228,0.007566587600140314,2007-07-20
4229,-0.00029194429695416474,2007-07-23
4230,0.005930101547139542,2007-07-24
4231,0.004608594630978855,2007-07-25
4232,0.009326935827958831,2007-07-26
4233,0.004568588731627635,2007-07-27
4234,0.0007418919661310603,2007-07-30
4235,-0.0018960317339878213,2007-07-31
4236,-0.00037203763505352233,2007-08-01
4237,0.008515082946759034,2007-08-02
4238,0.005725174329269472,2007-08-03
4239,0.006893719094996621,2007-08-06
4240,-0.005275195844721966,2007-08-07
4241,-0.00753929619828279,2007-08-08
4242,0.009797200817051386,2007-08-09
4243,-0.004468905759089613,2007-08-10
4244,-0.006099376665209183,2007-08-13
4245,0.0020061223317922802,2007-08-14
4246,0.005680170115868318,2007-08-15
4247,-0.0008784710983426162,2007-08-16
4248,0.00010946575401053413,2007-08-17
4249,-0.0012538333242612487,2007-08-20
4250,-0.0065194261540444005,2007-08-21
4251,-0.0030667686394852973,2007-08-22
4252,-0.005962562553715817,2007-08-23
4253,0.0020619583724793833,2007-08-24
4254,0.008820775280748521,2007-08-27
4255,-0.002545058788556171,2007-08-28
4256,0.002644342252085957,2007-08-29
4257,0.0031780070913808183,2007-08-30
4258,0.0005683027430052143,2007-08-31
4259,-0.0025479366288700487,2007-09-04
4260,0.0031182976126233027,2007-09-05
4261,0.0014471838487332212,2007-09-06
4262,-0.0032391128075008845,2007-09-07
4263,0.00031386229558543356,2007-09-10
4264,0.00671292564953419,2007-09-11
4265,-0.0007627943284791716,2007-09-12
4266,6.032067722400777e-05,2007-09-13
4267,-1.5631844903930023e-05,2007-09-14
4268,-0.0026479394999075504,2007-09-17
4269,0.002970201813522165,2007-09-18
4270,-0.0003382919691646358,2007-09-19
4271,0.00039885688994604693,2007-09-20
4272,-0.0045917135710969404,2007-09-21
4273,0.0024126226756157167,2007-09-24
4274,0.0034306492389146485,2007-09-25
4275,-0.0061702231327599305,2007-09-26
4276,0.002735121663334377,2007-09-27
4277,0.0018573132994495218,2007-09-28
4278,0.00085235369749374,2007-10-01
4279,0.0006983276648615906,2007-10-02
4280,-0.0019963084609609235,2007-10-03
4281,-0.00299837179048713,2007-10-04
4282,0.0029762636903856166,2007-10-05
4283,-0.00015696757772894806,2007-10-08
4284,-0.004699583489453976,2007-10-09
4285,-0.0010865917397712799,2007-10-10
4286,-0.012732036743934425,2007-10-11
4287,0.004633866707949029,2007-10-12
4288,-0.0014093550512886237,2007-10-15
4289,-0.000688650285706454,2007-10-16
4290,0.004612489102920695,2007-10-17
4291,0.00024563586251193266,2007-10-18
4292,0.0009835092721300343,2007-10-19
4293,0.006489119115978156,2007-10-22
4294,0.003005980736140933,2007-10-23
4295,-0.003212448802507803,2007-10-24
4296,-0.011122639516293161,2007-10-25
4297,0.004621546677426081,2007-10-26
4298,-0.006026463490639854,2007-10-29
4299,-0.0025178448052398583,2007-10-30
4300,-0.0022302121166275935,2007-10-31
4301,9.74905213070587e-06,2007-11-01
4302,0.00023370680823687172,2007-11-02
4303,-0.0026193389946388007,2007-11-05
4304,-8.606657332586431e-05,2007-11-06
4305,-0.0031373707892313335,2007-11-07
4306,-0.011167454783008212,2007-11-08
4307,-0.0018658695015494591,2007-11-09
4308,0.004836506951510536,2007-11-12
4309,0.0045829747998082405,2007-11-13
4310,0.004028242404290927,2007-11-14
4311,-0.008567729200695911,2007-11-15
4312,-0.0015822928411085711,2007-11-16
4313,-0.0019018697026627132,2007-11-19
4314,-0.0009108901523266456,2007-11-20
4315,-0.002485317398236866,2007-11-21
4316,0.005226970455243549,2007-11-23
4317,0.0022358631690194454,2007-11-26
4318,0.0051347534253287745,2007-11-27
4319,0.006946011930122547,2007-11-28
4320,-0.011375272070575863,2007-11-29
4321,-0.006190760312316221,2007-11-30
4322,-0.00442920820293564,2007-12-03
4323,0.002601979096338841,2007-12-04
4324,0.003487861355969969,2007-12-05
4325,-0.0007196037959546139,2007-12-06
4326,0.005439167355397409,2007-12-07
4327,0.000719455272802122,2007-12-10
4328,0.0013459814541727094,2007-12-11
4329,0.002298282514223052,2007-12-12
4330,0.005951446702462247,2007-12-13
4331,0.001049834783947677,2007-12-14
4332,-0.005590892319817343,2007-12-17
4333,0.0031753502267830424,2007-12-18
4334,0.0027100060072845996,2007-12-19
4335,0.00639503366721027,2007-12-20
4336,0.002844621357700314,2007-12-21
4337,5.82465485918747e-06,2007-12-24
4338,0.003601313330616477,2007-12-26
4339,-0.0014424594579380279,2007-12-27
4340,-0.004910394434067434,2007-12-28
4341,-0.0029567961329698125,2007-12-31
4342,-0.0036596004473131247,2008-01-02
4343,0.0025052483079671664,2008-01-03
4344,-0.0033299875846054296,2008-01-04
4345,-0.003911442646142738,2008-01-07
4346,-0.00046938743288956614,2008-01-08
4347,0.005307598675579213,2008-01-09
4348,-0.008015464789390393,2008-01-10
4349,-0.00674880362733099,2008-01-11
4350,0.001584147320826271,2008-01-14
4351,-0.0036160424953547536,2008-01-15
4352,0.001576470490547298,2008-01-16
4353,0.006566006650957669,2008-01-17
4354,-0.0028175438253939685,2008-01-18
4355,0.00038348584553745194,2008-01-22
4356,-0.004456364561774524,2008-01-23
4357,0.016590579993844102,2008-01-24
4358,0.0007623375297497927,2008-01-25
4359,0.0008067254086884038,2008-01-28
4360,-0.005797545422641502,2008-01-29
4361,-0.00279644510645664,2008-01-30
4362,0.0035665800316760574,2008-01-31
4363,-0.00628338524527048,2008-02-01
4364,-0.0047166062345024495,2008-02-04
4365,0.005480900843111536,2008-02-05
4366,-0.010946513868723862,2008-02-06
4367,0.01730357959775649,2008-02-07
4368,0.006714622430655879,2008-02-08
4369,0.0028568214121070003,2008-02-11
4370,0.0013320890183448394,2008-02-12
4371,-4.833548493997364e-05,2008-02-13
4372,-0.00363157445485608,2008-02-14
4373,0.00021947086910639128,2008-02-15
4374,0.0022265232986687124,2008-02-19
4375,0.003960220647926204,2008-02-20
4376,0.00756951456554269,2008-02-21
4377,0.0003013235440947233,2008-02-22
4378,-0.0024781817474718894,2008-02-25
4379,0.006661708360766159,2008-02-26
4380,0.007194999148894525,2008-02-27
4381,0.0008080066114830257,2008-02-28
4382,-0.006658297612075533,2008-02-29
4383,-0.0012642494390789978,2008-03-03
4384,0.0022335288299358317,2008-03-04
4385,0.001771013706948178,2008-03-05
4386,-0.0010535028898453723,2008-03-06
4387,0.0017889066811000807,2008-03-07
4388,0.00213126364620354,2008-03-10
4389,-0.0007765998354697552,2008-03-11
4390,0.007616250945782291,2008-03-12
4391,-0.0009874511973423546,2008-03-13
4392,-0.0044004648764553594,2008-03-14
4393,-0.0005238560685901922,2008-03-17
4394,0.0066315799152021765,2008-03-18
4395,0.00829593578199959,2008-03-19
4396,0.004349247418588647,2008-03-20
4397,0.002845510858024893,2008-03-24
4398,-0.006721202846060697,2008-03-25
4399,0.000575767346521921,2008-03-26
4400,-0.004780073464514207,2008-03-27
4401,-0.0009491810162056014,2008-03-28
4402,-0.011536667959573008,2008-03-31
4403,0.002393430246520719,2008-04-01
4404,-0.006032561377372304,2008-04-02
4405,-0.006299098490839952,2008-04-03
4406,0.00324745532374618,2008-04-04
4407,-0.004468310530995007,2008-04-07
4408,0.0013989196872755002,2008-04-08
4409,0.0018656981862386068,2008-04-09
4410,0.004680672447030303,2008-04-10
4411,-0.00339383016841489,2008-04-11
4412,-0.0019230198799012627,2008-04-14
4413,0.000474869438568914,2008-04-15
4414,-0.00416430757699373,2008-04-16
4415,-0.0031455751551779606,2008-04-17
4416,-0.000515223952085371,2008-04-18
4417,0.0075664950539596175,2008-04-21
4418,-0.0007580106984498396,2008-04-22
4419,0.005759438822361324,2008-04-23
4420,-0.002387301392383471,2008-04-24
4421,-0.001513419638897861,2008-04-25
4422,-0.0025008654041082544,2008-04-28
4423,0.003166944264092031,2008-04-29
4424,-0.003422874699737764,2008-04-30
4425,0.00278193986919633,2008-05-01
4426,-0.0024656032848997403,2008-05-02
4427,0.000977141054483652,2008-05-05
4428,-0.0015316482252545009,2008-05-06
4429,0.00496399609309813,2008-05-07
4430,-0.00469628718571868,2008-05-08
4431,0.0011036905370151325,2008-05-09
4432,0.0018601373428585814,2008-05-12
4433,0.0003098560972972955,2008-05-13
4434,0.0039352934223974255,2008-05-14
4435,0.0013861563039068141,2008-05-15
4436,-0.0012616311495927549,2008-05-16
4437,-0.005348954987999831,2008-05-19
4438,0.0002937578667104486,2008-05-20
4439,-0.0014126383877790024,2008-05-21
4440,0.0020555322999098414,2008-05-22
4441,0.007527148069502464,2008-05-23
4442,0.0032255873758414797,2008-05-27
4443,0.008289135684558888,2008-05-28
4444,0.0030850745173994863,2008-05-29
4445,-0.003944130601104956,2008-05-30
4446,0.000255153558431356,2008-06-02
4447,0.0031515977090760612,2008-06-03
4448,0.003587447574806407,2008-06-04
4449,0.0015270200887247051,2008-06-05
4450,0.001730816453597156,2008-06-06
4451,-0.002929320532497579,2008-06-09
4452,-0.001756049243112237,2008-06-10
4453,0.00473777781853434,2008-06-11
4454,0.005452517377723927,2008-06-12
4455,0.00036994633096709,2008-06-13
4456,0.003866628864684512,2008-06-16
4457,-0.0005625088643990998,2008-06-17
4458,-0.0010106964461231802,2008-06-18
4459,0.0028611627163784206,2008-06-19
4460,0.0018460702451143438,2008-06-20
4461,0.0016935434355507964,2008-06-23
4462,0.00037140987196266836,2008-06-24
4463,0.001771917604914514,2008-06-25
4464,0.00243685098805161,2008-06-26
4465,0.004715081096984563,2008-06-27
4466,-0.012599486762652315,2008-06-30
4467,0.0074579202661137906,2008-07-01
4468,0.006099923245395742,2008-07-02
4469,0.0011822426001623972,2008-07-03
4470,0.004404026705998196,2008-07-07
4471,0.003284576189405551,2008-07-08
4472,-0.0024197997618455452,2008-07-09
4473,0.006621609301210938,2008-07-10
4474,0.0023553765216601883,2008-07-11
4475,0.0016321348603546507,2008-07-14
4476,0.008479655400836068,2008-07-15
4477,0.005991179780014861,2008-07-16
4478,0.01054156373099811,2008-07-17
4479,0.0023972938077365907,2008-07-18
4480,-0.010817049989803838,2008-07-21
4481,-0.004222107624989485,2008-07-22
4482,0.0029800396796817175,2008-07-23
4483,0.016201605279861295,2008-07-24
4484,-0.004357130129192616,2008-07-25
4485,0.001261461547724359,2008-07-28
4486,-0.006282814127234158,2008-07-29
4487,-0.006711394291876045,2008-07-30
4488,0.002095061416251146,2008-07-31
4489,0.0008019800584387745,2008-08-01
4490,0.0016708452697463006,2008-08-04
4491,0.0028454457906437157,2008-08-05
4492,0.0036997467885841444,2008-08-06
4493,0.019828249366283426,2008-08-07
4494,0.000994880153410982,2008-08-08
4495,-0.0043842104293492345,2008-08-11
4496,0.00537176499271785,2008-08-12
4497,0.007207473974552382,2008-08-13
4498,0.003315434819785944,2008-08-14
4499,-0.001134442429057394,2008-08-15
4500,0.0021266482961766024,2008-08-18
4501,0.0004918673210576475,2008-08-19
4502,-0.0028366706304230917,2008-08-20
4503,-0.003221387723940556,2008-08-21
4504,-0.0018113454576648893,2008-08-22
4505,7.768077738851131e-05,2008-08-25
4506,0.0014030218246905161,2008-08-26
4507,-0.0016578617116606228,2008-08-27
4508,-0.004662450204500037,2008-08-28
4509,-0.00032056492713196556,2008-08-29
4510,0.005827208402109861,2008-09-02
4511,-0.005678219803223474,2008-09-03
4512,0.0030722895421642048,2008-09-04
4513,-0.0011690983227534335,2008-09-05
4514,-0.005619601277201892,2008-09-08
4515,0.013300760835846345,2008-09-09
4516,-0.009212313055909221,2008-09-10
4517,-0.0006740177501556597,2008-09-11
4518,-0.005635991782344179,2008-09-12
4519,0.022773416330771925,2008-09-15
4520,0.005782987342901894,2008-09-16
4521,0.013945846467170793,2008-09-17
4522,-0.0038639613502608333,2008-09-18
4523,-0.019391014911646527,2008-09-19
4524,0.006280286760032214,2008-09-22
4525,0.008158005072915473,2008-09-23
4526,-0.003329157006775659,2008-09-24
4527,-0.004434695287539779,2008-09-25
4528,0.004277724937192767,2008-09-26
4529,0.010127273310809905,2008-09-29
4530,-0.006302738005007587,2008-09-30
4531,-0.0015100453171077721,2008-10-01
4532,0.01067979456277271,2008-10-02
4533,0.0025851562118363834,2008-10-03
4534,0.014432221460066716,2008-10-06
4535,0.011944755315446615,2008-10-07
4536,0.0116003660410687,2008-10-08
4537,0.016222490265914297,2008-10-09
4538,0.020186531711289736,2008-10-10
4539,-0.027002436622182005,2008-10-13
4540,-0.006758182872738924,2008-10-14
4541,0.013320342307202845,2008-10-15
4542,-0.0022201982517529723,2008-10-16
4543,-0.008559924990609374,2008-10-17
4544,-0.020491925721428696,2008-10-20
4545,0.002436497945026414,2008-10-21
4546,0.010394702415608567,2008-10-22
4547,0.005272606731850309,2008-10-23
4548,0.00984704799291521,2008-10-24
4549,0.020232090583345578,2008-10-27
4550,0.0029595068364658694,2008-10-28
4551,-0.017363149574294676,2008-10-29
4552,-0.014719742323825141,2008-10-30
4553,-0.001645581985054656,2008-10-31
4554,-0.0133574301233416,2008-11-03
4555,-0.011066781547213331,2008-11-04
4556,0.007244013786824724,2008-11-05
4557,0.013998272696060979,2008-11-06
4558,-0.010431714312152254,2008-11-07
4559,0.0067663663569567135,2008-11-10
4560,0.003593855045271252,2008-11-11
4561,0.0233056818027724,2008-11-12
4562,-0.008027372126141005,2008-11-13
4563,0.0009169371346389246,2008-11-14
4564,8.124571232816236e-05,2008-11-17
4565,0.006388164876828863,2008-11-18
4566,0.017485042428286218,2008-11-19
4567,0.026085843496004846,2008-11-20
4568,-0.012857523427293883,2008-11-21
4569,-0.011947933717380274,2008-11-24
4570,-0.01734859612794892,2008-11-25
4571,-0.016914417494280444,2008-11-26
4572,-0.005002362404536484,2008-11-28
4573,0.014646718295115851,2008-12-01
4574,-0.011226151426728774,2008-12-02
4575,0.002889308736886368,2008-12-03
4576,0.02487995296025117,2008-12-04
4577,-0.0033580871749642333,2008-12-05
4578,-0.009882211515437708,2008-12-08
4579,-0.012458243593292923,2008-12-09
4580,-0.0139512542540704,2008-12-10
4581,0.005047824823293051,2008-12-11
4582,-0.0017170222217325372,2008-12-12
4583,-0.0004448736120923509,2008-12-15
4584,-0.006781857005680951,2008-12-16
4585,0.0017497742077168012,2008-12-17
4586,0.0029655337281480187,2008-12-18
4587,-0.015690928869277747,2008-12-19
4588,0.005800922864102519,2008-12-22
4589,0.009203265219298751,2008-12-23
4590,-0.003253667669006773,2008-12-24
4591,-0.0016280673892773122,2008-12-26
4592,0.004361074770485661,2008-12-29
4593,-0.005426370110525068,2008-12-30
4594,-0.012430027055321227,2008-12-31
4595,-0.02792382738220263,2009-03-10
4596,0.006627668111578138,2009-03-11
4597,-0.011022182749313457,2009-03-12
4598,-0.003459423308071836,2009-03-13
4599,-0.020080002422701,2009-03-16
4600,-0.006138722700577949,2009-03-17
4601,-0.007882371320895368,2009-03-18
4602,-0.014085055609708574,2009-03-19
4603,0.0023274793795905295,2009-03-20
4604,-0.010711035977150285,2009-03-23
4605,0.004348265990517696,2009-03-24
4606,0.0007525599139162256,2009-03-25
4607,-0.010403561402941651,2009-03-26
4608,-0.003943491306969308,2009-03-27
4609,0.024898782761190147,2009-03-30
