Phase,Year_Week,R1-RF,R2-RF,R3-RF,R4-RF,R5-RF,CMA,CRD,EG,HML,IA,LIQ,ME,MOM,Mkt-RF,RMW,ROE,SMB
Expansion,1996-42,1.1246722122683739,1.0748034467714218,1.0048956203629222,0.9268615054628615,0.7834076375421661,1.0106717231491924,-0.4573894952074164,0.5547,0.6302022047106615,1.522,-1.8090714693242416,-0.9092,0.9111226245483328,0.952458363080444,0.3902264495894814,0.9303,-1.2152167830035363
Expansion,1996-43,-1.421857656147829,-1.556348985821887,-1.721727278110874,-1.8984255762888869,-2.1397004011409315,1.1027055036677114,0.7307754071649963,0.0282,2.1771116860187956,0.9868,-1.1975581767735832,0.21,0.6502889320072702,-1.6404204431397895,-0.3602287525484526,-0.0757,-0.0835618627925915
Expansion,1996-44,-0.20190573217463423,-0.2146977119208193,-0.27903278919912955,-0.3289552147684116,-0.35386543052285946,0.4167265343009596,-0.9015598547371328,1.4649,1.4746581646814416,0.5247,-1.8938618853197144,-1.4057,0.1485026659908461,0.0456255439054809,0.5607443471645546,0.3978,-1.563860712805909
Expansion,1996-45,2.077017463605779,2.371668513583214,2.698962614166267,3.0687489547012614,3.5112598611273915,-0.6989852406020014,2.480873095241831,1.4706,-0.8207105443806317,-0.655,2.580153473347102,-2.1088,0.4199070044413888,3.3085261159427004,0.8312263449641089,1.1322,-2.174366081686563
Expansion,1996-46,1.564798828435232,1.733692502878048,1.8996013192120964,2.051708088616966,2.234472386459907,0.4893040062330156,-1.050990519867112,1.3546,0.4799205910819726,0.2725,2.510843223054638,-0.7245,-1.2367545927767345,0.7806494283559839,0.3503770912637316,-0.6113,-0.4505856037371636
Expansion,1996-47,1.1683694478162199,1.4670048731495244,1.737222763615831,2.028602739902996,2.3570702537878185,0.1879408972238483,-0.9472923613481732,1.2509,1.4759109940765347,-0.3251,2.069184093600751,-0.3673,-0.6515746201274153,1.111408759547183,0.530134191733822,0.127,-0.7683370733509776
Expansion,1996-48,0.1766833976523996,0.23311307459450425,0.23423917752738443,0.21257393219709098,0.16927746197434868,-0.529798628742395,-0.630144180567338,0.9017,-0.0202689729279947,-0.346,-0.554561891207761,0.1901,0.0091995950485035,1.0904879760842423,0.159872813000006,0.0327,0.0475559880899867
Expansion,1996-49,-0.6641408039647079,-0.6304111376394084,-0.5670747750513572,-0.47307578272300915,-0.37008611911736317,-0.0001639609652381,-0.981918560912598,-0.2165,-0.0109476608995406,-0.2614,2.1630952759422284,1.8099,-1.403713747525015,-1.8095193491365236,-0.6698189820806943,-0.9682,2.0989181418532343
Expansion,1996-50,-0.6674500435572384,-0.5147857555301338,-0.34845616072518565,-0.18306729498281932,0.031058064387457007,0.2176444340839189,0.9492311038428624,1.3926,0.2859752434893892,0.0978,0.4917477723081598,1.0546,-0.5021488019989362,-1.422649388282704,0.440153212415928,0.2453,1.3491945302704256
Expansion,1996-51,1.5724219864935884,1.5178100601821898,1.420505856472709,1.3250265013427853,1.2217415642279184,0.968760509926936,0.3742770952563035,0.9111,1.090055666665246,1.3751,-3.9490459187263793,-1.0752,1.9623256450459925,2.026960968023017,0.5397493036731538,1.0408,-1.8811042306401071
Expansion,1996-52,0.686512738524736,0.7782244293964125,0.819864157952277,0.8800228102851415,0.9254717999078288,0.6500268122579866,-0.0854702433727983,0.4511,-0.1202765081915191,0.5539,-0.7212492493046452,-0.65,-0.5194841471871992,0.8601173588556721,0.5208975422457796,0.7136,-0.6294938316494303
Expansion,1997-02,0.8324911463252871,1.0000993914806022,1.1176155381541042,1.258605759450493,1.3992117567839468,0.0593829520111555,0.5670386712327558,-1.1674,-0.6028743523533997,0.0592,1.2063980025083465,0.0661,1.4579675729339492,1.5241200802152963,-0.1106207081237209,0.149,0.0467231108778776
Expansion,1997-03,1.1046026884732107,1.1132846201342028,1.2275097749469666,1.3553138403721743,1.4977210379092165,0.3379595001954172,-0.5082643031452339,1.4298,0.5187976153118834,0.3371,0.1049108370790641,-0.7058,0.8307243378837148,1.7864735881250482,0.8121666522419746,1.2516,-1.1971961929912678
Expansion,1997-04,-0.8602079849582278,-0.8311776649349789,-0.7852938511227037,-0.7606055600863026,-0.7898763609767601,-0.7110098446839075,0.9853083956550046,0.3898,-0.1724872111411368,-0.5322,0.2893123097231331,0.5582,-0.2723909934312707,-0.539941564144919,-0.5193802964184036,-0.3767,0.6646073607758041
Expansion,1997-05,0.10512054072691074,0.3846973063411419,0.6543621183000559,0.8771273553310754,1.1208559887168734,0.1184565916578339,-0.2138043913266663,1.0992,-0.3709626679645583,-0.2574,-0.4842805059928845,-0.4697,0.6392303223262008,1.4883187138407197,0.6899447173497775,1.0383,-1.0900907941082116
Expansion,1997-06,0.32268922158231744,0.34606828487433466,0.3261749024886074,0.28213326423756074,0.244456259032444,0.7196406307155678,1.0836962306120634,0.3832,1.6784664400153249,0.8515,-2.201662097278234,-0.2241,0.4897702939471005,0.0067974456493091,0.0571233793676961,0.2126,-0.981248427973358
Expansion,1997-07,1.2227479557626486,1.222067168134977,1.2507586879651145,1.259429291421732,1.2519076243908467,0.5261136179549597,2.2152330448284463,0.5632,1.077963468830534,0.3818,0.2700542917422277,-1.2518,-0.6654257001922126,1.9900648194157269,-0.0210741044680884,0.2473,-1.9109028127271888
Expansion,1997-08,-0.40935283641627684,-0.6929213474336948,-0.9977645290753845,-1.327690328691289,-1.6532767252245284,1.3846538792719132,-2.6688646722762277,-0.0667,1.7005477140926262,1.246,-1.249329040296221,-0.0062,-0.959462118328247,-1.0447627157142314,0.3495630609107847,-0.881,0.3980353483999943
Expansion,1997-09,-0.7864698320151131,-0.7422998915277312,-0.725528079860116,-0.7309426562952859,-0.7773833943898967,0.8100505692450577,0.9755109872619404,-0.335,1.2544877729059989,0.494,-0.7434500701533397,-1.0712,-1.4356758736000064,-1.41594845865054,0.4390571609330207,-1.1693,-0.1848967756929331
Expansion,1997-10,1.310700773227591,1.3889772364135577,1.4897961187781084,1.5558446712069296,1.6019505210421503,0.0684425775710151,-3.545966800888789,-0.8622,0.8000615041311887,-0.1668,0.7137406018554948,-0.0139,1.5986356945806746,1.632494481627078,-0.4513258544721621,0.4464,-0.782623916090952
Expansion,1997-11,-0.12862287917615453,0.20381844454717693,0.5332172033362115,0.8579900071982394,1.1624208562601934,-0.1808433737670256,-0.0824934760502493,-0.1553,0.6796770773873195,-0.3016,1.1300032918592162,-0.6676,-1.2781410281647032,-1.5493813476565976,-0.1204064628002599,-0.4858,0.0158344222205952
Expansion,1997-12,-1.1821592274385062,-1.3982715375992938,-1.6187322222520506,-1.8292929478530118,-2.061093183583873,0.7173140527034549,-0.8876377696687698,-0.4285,1.6664745609645149,1.3874,-2.470948290848396,-0.8072,0.4797509021716495,-1.6319399809546442,-0.0612997327989361,0.883,-1.1207571764337732
Expansion,1997-13,-0.7926352040055762,-0.6689031768306486,-0.4691112274606612,-0.17802575548477856,0.12151442668355555,0.1562188028573663,0.3521262171362727,1.1738,-0.4760494076915256,0.0613,2.7913613587746022,0.4936,0.2291818646384058,-1.2912697473688062,0.7110949360006336,1.0851,0.5435294225120124
Expansion,1997-14,-2.057071083731088,-1.8075977234995544,-1.7041656637688862,-1.5342426431234624,-1.3073879424450707,-0.9704846466522254,1.0551569566733754,1.0671,-0.2444044731975125,-1.0632,2.1050470536384314,0.1389,0.5845002204819982,-2.146171185857848,1.731495855492926,0.647,0.1713735362368851
Expansion,1997-15,-0.7210821713931503,-0.7081076319574775,-0.631974597473639,-0.5710318124177438,-0.569038711187686,0.7199833078202378,-2.5863510213148033,-0.7303,1.1541088374241948,0.5547,0.2442957642850851,1.8358,-0.3426115589985956,-2.2910616287699193,-0.5599136821257011,-0.3374,1.8981322352983776
Expansion,1997-16,1.524521462806372,1.5690573044798484,1.5844933651941728,1.5630899613667593,1.499916984069638,0.9587301504618616,1.6166859723803828,1.4434,0.0486565367018076,0.1108,-2.734777341719097,-2.3379,1.8212103233710584,2.888187283147836,1.324974361554876,1.3303,-2.6466681391680624
Expansion,1997-17,-0.9724132023929299,-0.8053970249344955,-0.7347386704204539,-0.688070756275172,-0.6793496729872395,0.5563374340990634,1.4411120289935742,0.953,0.5291286038087151,0.6951,-0.8095519378367277,-1.2274,1.5616043092722576,-0.806163639706392,0.6873645805104855,1.6475,-1.205879721206915
Expansion,1997-18,4.964062054238627,5.445451582854655,6.014422558024579,6.599344773798466,7.251785160278024,-2.6422210673985425,6.590652942979913,1.0329,-1.414489532197527,-2.6112,4.28436345235772,-0.9876,-1.3060591429777224,6.104491060462092,0.4090910694815264,0.661,-1.6314452123735612
Expansion,1997-19,1.078100190376241,1.0525668094544471,1.0783168941064902,1.1097545570028622,1.1755515172696462,-0.4501681793439682,-1.648393143801996,-0.3679,-1.1956862641007593,-0.4344,1.493439853946632,0.7672,-0.8493070769382216,1.5695597153912777,0.0690616351340045,-0.1514,0.8355092032740652
Expansion,1997-20,0.900498416319806,0.8278492300434648,0.7559702843889626,0.7236756790804044,0.7105457126001413,0.1368222741547686,-0.2172913865175374,-0.7957,-0.1459982766033318,-0.1844,-0.9187627978514136,0.107,-0.7887991693602436,0.6239537482499724,-0.2913637863088181,-0.3638,0.3607919388518121
Expansion,1997-21,0.9988398909160257,1.205971299906472,1.3695065889358427,1.5146201630030554,1.6605235301887955,-0.9191753419097392,0.9666045022622248,0.1377,-1.2968511947547,-0.7512,0.7322765472642656,0.9511,-0.6301096224450187,2.047886159686607,0.1595289368604424,0.5529,0.6256192827892137
Expansion,1997-22,0.8374490392667244,0.6768630372340212,0.5659323280297723,0.42263672475251207,0.28056987140792083,-0.232081730935707,-1.7592951028475468,-0.7352,-0.2068346612980054,-0.4427,0.4203826558413226,1.0694,-1.305550755980811,0.4586391880819995,-0.7190324566837547,-0.3806,0.971888203612159
Expansion,1997-23,1.0632209382953395,1.2732271072550594,1.4250442495684634,1.517717304256072,1.574920278993841,0.2265003803884502,-0.632087278585558,-0.9723,0.9694380378880264,0.5116,-1.8098075729605645,1.4409,0.3786525307143629,1.1750105811944245,-0.3210448577370184,0.1669,0.6132932053714901
Expansion,1997-24,2.2719475787349896,2.3775436124317206,2.423057322989286,2.4322572457614156,2.4176456825397485,1.1632013197555802,1.843778155588094,0.4774,0.5691730525759553,0.4503,-2.602769053176079,-2.6949,0.9119849733767892,3.3394433948052304,0.186487209133257,0.3067,-2.5747116030939377
Expansion,1997-25,0.1578511487293932,0.09445745825955587,0.07014659487127872,0.05585039601943009,0.01923913844841252,-1.2643876835684575,-1.0136087867939958,0.2386,0.1579562371463616,-1.0131,1.5091352522829338,-0.0514,0.5506523108027572,0.6870535580688619,0.1590550254004785,0.7565,-0.0711935449326461
Expansion,1997-26,-0.38979063209269027,-0.3805401598275915,-0.37498507282018867,-0.3981993463789024,-0.4467600766438262,0.3096532571691623,1.726046716403773,0.292,0.349503349193192,0.4337,0.3254161693544199,1.0914,0.6300223832444329,-1.0490861216702507,0.4501151369008971,0.7232,1.657024471862267
Expansion,1997-27,1.8410039275294832,1.9249490859657437,1.9586084013684557,1.9801007494484102,1.9984232626769627,0.0287568675394922,-1.721957833625376,0.1531,-0.5125077317231108,-0.3234,1.280850076163098,-1.3928,0.9010526841799926,2.8442050677800035,0.6503858224864878,0.2686,-1.4447580773132906
Expansion,1997-28,0.4904872066550548,0.5895491607038617,0.8038473089790221,1.0835681224322213,1.3718140871618045,-1.3922483570644184,-0.6484081835185562,0.5596,-0.2708557248818355,-1.5633,2.6217549355366687,1.0633,0.5503635648362648,0.390652719918072,-0.3300464972071815,0.7591,1.1711085022386714
Expansion,1997-29,0.24885104215603976,0.6381843577989432,0.997768123823195,1.3285102812538696,1.6717385615009128,-1.1938606532949203,0.1789910341976286,0.2905,-0.7916838877230936,-1.2692,3.8707323284145945,1.2917,0.9101160575611944,0.1490228301186613,0.4202824036972696,1.0751,1.0897261748872733
Expansion,1997-30,0.9908538948228074,1.000914589817592,1.0042069852542301,0.9214918761520918,0.8926246455733367,-0.0211462875411405,1.5631129460577764,0.4345,-0.1324034301635079,-0.1598,-0.4333795044612509,-1.1653,0.629960176883726,2.059776950352532,-0.2113276190073065,-0.1243,-1.4596879931418227
Expansion,1997-31,1.4269936703109387,1.4258303460474187,1.429760874253172,1.4915562080945355,1.5549449808236693,0.1893712324749996,-1.54352805114365,0.2036,1.3767012603911333,0.2064,2.4372072433829883,0.6517,0.0271481067029677,0.9955684835127432,-0.3795850651099552,-0.5118,0.1062116998122197
Expansion,1997-32,-0.11833619941101764,-0.14100064794472228,-0.11409648671629741,-0.009103544701871635,0.13826858439058848,-0.4003905737468005,-0.6718740702928105,0.2217,-0.3319779127831879,-0.6111,3.485230312540266,1.2608,-1.0959011905612326,-1.215859017672738,0.1294930538018324,-0.2742,1.9209441468464927
Expansion,1997-33,-1.2893085774836943,-1.1988939898168405,-1.1909066957635162,-1.220861220517977,-1.2585579388852297,0.6690437543976913,-0.2672791903791438,0.3486,1.6075526381895244,0.5741,0.1285058590024146,2.1805,-0.959629134299933,-2.816252313775458,-0.4308867049775289,-0.9922,1.8018954611978224
Expansion,1997-34,1.128066048709342,1.3692182759744265,1.6113832256193117,1.8641202353564479,2.1427556569586725,-0.3018597388806054,1.7025539017644142,0.6724,-0.9193046381592572,-0.3396,1.892698731384912,-0.5991,0.5666641068142519,2.0304558770527947,0.2793255643467107,0.4267,-0.4474957542634494
Expansion,1997-35,-0.04178223392867769,-0.0963379581230272,-0.13437425854164736,-0.20507304969578083,-0.3320767840702676,-0.0108886635206917,-2.0104780048861293,-1.1158,0.7104882459045836,-0.2842,-0.1411466371200043,4.0601,-0.7390290171502167,-1.5533690371949072,-1.0663276552769774,-0.7266,3.7339522939494607
Expansion,1997-36,1.9444461807880176,1.9521766561387155,2.0037238202360586,2.0787920690724215,2.1303074498322916,-0.8374403165049893,1.1552560676254542,0.2742,-0.0833978831170978,-0.4167,-0.0641033234153209,-0.316,0.7594700218106043,2.932322645659524,-0.2323765520943932,0.2837,-0.7193775636304967
Expansion,1997-37,0.3103278520428354,0.17595605293339037,0.0672094650532529,-0.032587106028159035,-0.10916833362190068,0.0296668355723284,0.8993346660745694,-1.1726,0.820005822104175,0.1502,0.9699775891677476,1.8894,-0.381858905633492,-0.0873573634782576,-0.8779872782012865,-1.1112,1.9986845006061404
Expansion,1997-38,1.326902515257511,1.2097313598941506,1.0533072323109849,0.8208821875523409,0.4862172667968512,-0.8886048751218234,0.3614239990007428,-0.6386,-0.2834980957758026,-0.1516,-2.353657635273332,-1.0308,1.5640758448944414,2.5145826312950703,-0.0713903996820142,0.1937,-1.0873649238075431
Expansion,1997-39,-0.1055834930142274,-0.05363913764537817,-0.04335900524949918,-0.06836306298541037,-0.1208998523699378,0.851839310912772,2.1129639303774983,-0.3651,-0.1619010471876181,0.622,-0.2843201594686984,1.1502,-0.4408761929966753,-0.3866771827872206,-0.0218820047465095,-0.3314,1.352999525008003
Expansion,1997-40,1.6113124831126369,1.6038357240644618,1.5089863991633923,1.4000356605960773,1.250371008536444,-0.3005064305455773,-3.4088625609015044,-0.4827,0.3086626543677528,-0.5201,-0.0199443901090945,0.3708,0.931399791231846,1.9608284177640825,-0.2405292184000096,-0.0197,0.1333633147308166
Expansion,1997-41,-0.16505332382033,-0.09374704058732197,0.0127260960065545,0.15279205469274082,0.3562475818591926,-0.4402725931375584,-0.9145411805618232,-0.6871,-0.6508430726366088,-0.4876,2.3616024549644843,0.7704,0.3991553603928999,0.4724125360557885,-0.3808158057181265,0.2972,1.1706275873865746
Expansion,1997-42,-2.181215922178037,-2.5242494267548765,-2.851759152722788,-3.1739848119019087,-3.496269948125308,1.01351285425475,-1.157075071737168,-0.8418,1.3459573156222815,1.1806,-4.346079157599969,-0.892,-1.7583891590758571,-2.5419422451596785,0.0992829415043194,-1.0763,-0.7388628349849546
Expansion,1997-43,0.3999482924432085,0.36696956144892656,0.26304652971671505,0.10292291957998412,-0.06664501567419379,1.2044915746624474,0.3234156362396767,-0.7575,0.6062109835240692,1.6462,-3.4370577183456152,-0.2551,0.5170705322516511,-0.2502327337743359,0.2294709110280068,-0.699,-0.254145755938906
Expansion,1997-44,-2.4695421827817254,-2.5051905203420377,-2.5343171996574765,-2.580865378917907,-2.6196660281952,0.3372835949859931,0.6152387811325433,0.7152,0.3963951406976251,0.5996,0.2665122742182779,-0.5255,0.5096839791202346,-3.128237191935757,1.0088828440894204,0.4304,-0.309874374872876
Expansion,1999-14,1.3889586564399092,1.9385404157753916,2.378009196675679,2.6921666641593234,3.030774815047921,-1.7677532793948123,1.3363056394413153,1.1241,-2.233026929911497,0.5884,-1.1333479820961778,-2.514,2.61579317329359,3.77199349339703,-0.7837691502905142,-0.1552,-1.3093931329581698
Expansion,1999-15,5.679188626561382,5.472987046248501,5.209477668732276,4.8514853357233045,4.453500613415118,2.632695569483623,-9.335725167087682,-1.4899,3.355069144461509,1.4723,1.0861605561567569,5.2084,-8.401607302140658,-1.5239608005937375,-0.1252395534893091,-3.1921,4.97524335267836
Expansion,1999-16,1.5560963507672554,1.914788293841152,2.2433602111750828,2.5232909405719095,2.790484620376854,-1.5127571360795675,2.2104290647231295,0.7192,-0.7397089735818874,-0.7219,-0.6726168820282208,-0.6746,-0.4323677080203758,2.848544803878883,-1.1179451092178772,0.3323,-1.0221264324827062
Expansion,1999-17,1.595199278599968,1.3363653238994244,1.092376401230588,0.8859015597710185,0.6470168653441855,1.5234763350903346,-7.214294829927514,-0.3324,1.223940625644082,1.1967,0.8878119718581434,1.8892,-3.9376132377557993,-1.268904679981775,-0.0935075584605482,-1.3092,2.0253569030542096
Expansion,1999-18,2.283971973238419,2.383946780458679,2.490810796625542,2.6118720299254994,2.741846747940002,1.9917823088564155,-3.914160019724333,2.033,1.7266154621503604,0.4322,-0.00903152563414,0.2908,-2.616427994715309,0.3475152820590521,1.2783919712432867,0.302,-0.3596171276991078
Expansion,1999-19,0.13112893370279552,0.2261042109976464,0.4162088244571872,0.5271992651442182,0.6527666472760042,0.4307113592097122,-0.090507822729835,0.0425,-0.5748235096294962,-0.4393,0.565849617940839,2.0508,-0.3300966190771026,-0.1325389131115129,-0.8530014161240884,0.0251,1.9997782715721837
Expansion,1999-20,0.8762925336321948,0.8229217805916013,0.7900504927542907,0.8113797298277216,0.8402678657423391,0.4359504641967104,1.6505586880826597,-0.7731,0.5959222708535439,-0.0414,0.3113516601859656,1.9557,-2.19823776718594,-0.3658675873229766,-0.0019532364778251,-0.4486,2.057880571017412
Expansion,1999-21,-1.6885950334500688,-1.8653639902488472,-2.0485217205524653,-2.2609929437765075,-2.4315894496149126,0.2594873942680875,1.76440931658135,0.5375,0.6392796332751249,0.4974,-2.1453905960122532,0.6211,-0.0956012764855351,-2.2710211855300644,0.4871516406548259,0.7273,-0.1274049660439535
Expansion,1999-22,1.7915701014129537,2.1162455276049874,2.450125104824985,2.7831473242963867,3.099150326748834,0.6449488167674655,5.6840715736202085,0.6216,-1.000116003615581,-0.3829,1.396322773024039,-0.6154,0.8764424105556889,1.4669522934656063,0.5678702516484835,0.7023,-0.7327883774866817
Expansion,1999-23,-1.5770763967189017,-1.3939597580682972,-1.1458523294038847,-0.911626328889481,-0.7369433126174219,-0.652353400541994,-0.397353561928071,0.4189,1.0405864906480211,-0.455,1.8325284062441496,2.2035,0.0358596494578256,-2.3526228729253806,-0.2239388492391691,-1.1635,2.146806284767777
Expansion,1999-24,2.2101983868764163,2.751726103808849,3.347446190930903,4.003011135122159,4.685206357211591,-1.054690770201938,3.6801767458541024,1.4856,-0.8400960633078935,-0.334,3.407111951915698,-1.6253,1.4870860469477163,3.251200538969923,-0.3511458733318928,1.1257,-2.0785899764529936
Expansion,1999-25,-1.4764131304923156,-1.322840016118254,-1.1776808108478365,-1.0653732965377194,-0.9693812941334867,-0.0616589095044139,2.8749352528942618,1.3981,-0.0739902083644494,-0.0231,-0.0205036366029864,2.5138,0.9388066810012808,-1.8085458965616863,0.538890323250274,0.6624,2.4210667017415366
Expansion,1999-26,3.0993688433339717,3.520770610906543,3.938497068240965,4.365128566218668,4.818506926322308,-1.8435195535277504,6.736410349049837,0.528,-3.5636548593656836,-0.5916,2.293257383975833,-0.1431,2.4396195037161172,5.722422569899921,-0.0215772546081405,1.1226,-0.2368806287387337
Expansion,1999-27,-0.3997984026362865,-0.31022226973761435,-0.14131258271857786,0.07291902588320029,0.35174375556410464,-0.1022760646431808,1.17421335487653,0.2889,-0.956907800239204,0.5416,1.2747878406901505,0.0836,1.1839332998329954,0.7107832233148814,-0.8812008774973679,-0.1771,0.4168855774304036
Expansion,1999-28,0.40998312013329485,0.4809840249747177,0.526677687348176,0.5527743047188949,0.6206476221699564,-0.4807482720416089,0.6752878961373776,1.2983,-1.0773394311018314,-0.1526,2.6303840005574397,1.1804,0.5183379807800925,1.139766809008802,0.8792335807715101,1.2854,1.020984007178294
Expansion,1999-29,-1.2442395159710018,-1.5345620495131995,-1.845296152597753,-2.1674220060698746,-2.535863634158564,2.1658415706683254,-3.7947516716920537,-0.4948,2.057889627716669,1.9499,-3.222273953312471,0.5893,-0.7438377934519069,-4.360277057866579,0.1882705770047898,-0.0021,0.7299106422914425
Expansion,1999-30,-1.281958067058575,-1.256567141492393,-1.1323103302456894,-1.0130291393955382,-0.9320313764134336,1.2823117722153388,2.2202760988979664,0.6673,0.4230581387888898,0.7589,1.929146724712183,0.9685,0.6575409821596656,-2.2245571676239195,0.4769712439650853,-0.2047,1.3149831994344383
Expansion,1999-31,-2.227644068443546,-2.3650099831539317,-2.5787284440912495,-2.74996300677649,-2.969565699049581,2.3187097444947513,-1.8239295132511213,1.5472,1.9190055286251615,1.3723,-1.8711303703117024,-1.7895,-0.2631098952496247,-2.8594485459050523,0.6683912047010354,0.2282,-1.3917482583678642
Expansion,1999-32,0.5311132376695227,1.002055270297686,1.511708187917571,2.098845124986082,2.693120460999321,-1.212752904359682,1.4508389310256886,0.792,-0.4899050874960675,-1.1754,2.7977348421359016,-0.0022,1.982294649548222,2.096912697870512,0.0176455782230799,0.3101,-1.2120538263758809
Expansion,1999-33,0.568837503988151,0.5422181761613354,0.5994953557921123,0.6632943806238023,0.65912735633471,0.4679748790647142,-0.976140134739134,0.3806,-0.5033703006486645,0.0844,-1.0407321565472194,0.0365,-0.4727635103668581,0.5768238359288302,-0.7677600587545408,-1.0181,-0.1667517639020288
Expansion,1999-34,-0.5818268172213426,-0.4184523520209593,-0.15542845001650374,0.08373575082276652,0.339686279340623,-1.326642817599999,2.002861105912302,1.5007,-2.4904340367741917,-1.3127,1.1810582127671276,-0.4922,2.091963645064232,0.9497994693747236,-0.1303626480357866,0.508,-0.3538239219920469
Expansion,1999-35,0.6377392546888627,1.035290165458802,1.4161102190519026,1.870228955435116,2.3981642874971065,0.016332330615576,1.763353084170971,1.2435,-1.4966377120102292,-0.0666,4.071164150489537,0.0815,2.3236719941505335,0.7303034523020946,-0.2033032018663449,0.2158,0.0662450928698543
Expansion,1999-36,0.020792669340119557,0.2907216591098606,0.5527103239871379,0.8455399455141067,1.1983173908058031,-0.3548574241061364,0.8613859898807252,-0.9603,-0.0115488559184973,-1.688,1.943626974270396,1.0344,2.1961885170543427,-0.1434390890931891,-1.8674755597126056,-2.0269,1.5872942890772013
Expansion,1999-37,-1.6824697739635908,-1.6381384574457925,-1.589084669440466,-1.6001998435349107,-1.588934478589843,-0.2317434013827779,1.499375763990396,0.4332,0.0340300116048242,0.1027,-0.0571010855302422,0.1477,0.4470543632466128,-1.4289505441586692,0.399301671534813,0.6621,-0.0511007292241738
Expansion,1999-38,-4.135749581993808,-4.128172032543953,-4.181509667567873,-4.290619675488605,-4.406006705362375,-0.2137098032120921,-1.0863599454571604,-0.5785,-0.8668359463004038,0.5142,-1.1526016925987317,0.5711,-0.0652368395053337,-4.139407312106059,0.3976074831053111,0.5732,0.686170645651063
Expansion,1999-39,1.3848486227502788,1.469591262698522,1.493361391190784,1.4563851448714304,1.46789426486853,0.0070770626961813,-0.0710125126331617,0.0818,-1.872714589605484,-0.2522,0.3949298098341991,0.398,0.6794177605527363,0.1414039088129648,0.5477127875033405,0.6994,1.2400304090105283
Expansion,1999-40,0.6297510299120956,0.718200519131007,0.7586981629873923,0.7222651818061587,0.7358055396893048,-0.7581044772084877,4.965447081074026,1.1528,-2.5639693179566048,0.2835,-2.1248055514744735,-2.9584,2.123317570462624,4.052940481001599,-0.3365169620714092,1.434,-3.304821700114513
Expansion,1999-41,-3.2680447823640324,-3.3227527477194707,-3.303658746980076,-3.2548434998788234,-3.2170475213787686,1.4141540477230483,-1.9639028882927123,-0.0141,2.5925175107974763,0.6427,0.7853069962102444,2.3702,0.2405604503673553,-6.098165979476022,-1.1164200414366277,-0.772,2.85338272907747
Expansion,1999-42,1.242745926156097,1.6841988875155645,2.0425925818746915,2.3022727431151857,2.4701603430081542,-0.5467721982286955,-4.19894282086598,-0.0193,-1.916682634285094,0.1557,-2.2148703085006827,-2.4702,2.2597540747721467,3.9057084021266952,-0.0152537963183929,0.7619,-3.088858000905592
Expansion,1999-43,2.088037764975237,2.1785430674470696,2.371323109771728,2.5774689221474745,2.825363935145897,-1.7289867963635075,3.8512093629264887,-0.0699,-1.1867775799879077,-0.971,1.214623688347194,-2.545,0.8129239177582903,4.689419028200059,-0.4227170645590417,0.1965,-3.033331670388406
Expansion,1999-44,0.10237568013022899,0.5413809409484883,1.073855708583027,1.6162568502983587,2.2200801714203022,-1.3036847378969485,0.9325315848695226,1.5509,-0.852604197012663,-0.8002,2.4490834239315085,2.4277,1.9027631821582291,1.431233693163514,-1.6105281868662449,-0.7716,1.7625429813258764
Expansion,1999-45,0.250995823611322,0.8003906289985264,1.297004948622038,1.857423843409145,2.4618631868406293,0.1793658473413284,0.1269470849144083,-1.5292,-1.997032390691733,-1.0177,5.2213116939516135,0.5847,2.347745109872812,1.813365407279166,-2.056448718272197,-1.4076,0.74220074293887
Expansion,1999-46,1.1961718174435587,1.4720433806240774,1.7522751843890738,2.015874579067911,2.2645666570415113,-1.7801186114786316,-3.639344122569832,-0.5791,-1.4805177813488224,-3.0128,-0.3537674369281207,0.8175,-0.0851589010672615,2.260042677548202,-0.8089191071359858,-1.0626,1.1534191491052947
Expansion,1999-47,-1.7212850305358018,-1.648604498405104,-1.5558775369079458,-1.4936586670369345,-1.4442735103432303,-0.349953202594,5.775781521577894,0.6004,-2.3256903084198366,-0.6263,3.1174930758598673,0.3404,0.7985457987740086,-0.1822552558625956,-0.1939794487436863,-0.3096,0.8488010160191184
Expansion,1999-48,1.114289036130467,1.477147535685197,1.9014265193029845,2.4456961335004523,3.0651747311016164,0.2813970340708627,4.080359610726747,0.9863,-1.0649098952095204,0.1572,3.3931456826634454,-0.1026,3.0314167632772504,1.328409251571605,-0.2854581518425658,-0.0392,0.0221268895395754
Expansion,1999-49,-3.1408746559732026,-3.0672367751854446,-3.092580628770769,-3.1290246585451875,-3.159449699541328,-1.8377333100149216,0.0521539655487623,-2.0306,-3.1406249569577493,-2.2106,-0.2835929029983641,1.9573,3.887733019009665,-0.1235125108891899,-3.592710561013024,-2.258,2.3143453631262245
Expansion,1999-50,-0.13874370130300123,0.504437003567082,1.1713588215201298,1.8488422548703864,2.5026781069949378,-0.8753839055067658,1.2566976077632352,1.0196,-0.3325413285079848,-0.3648,4.030264659994498,-0.6251,2.770529618868478,0.1274753871468581,-0.1975817523328649,0.2036,-0.0496071184136193
Expansion,1999-51,1.5182552772533775,1.7228847920974566,1.9260449215326103,2.1316325976419748,2.3307913439711614,-0.7586066163515537,3.7166967352271207,0.4484,-1.739349367174814,-1.5159,1.999399209106878,0.2604,1.3451554924555964,3.0153455169791954,-1.1694736112896065,-0.4091,0.0171320942599972
