Date,RF_HXZ,Mkt-RF_HXZ,ME,IA,ROE,EG
2012-08-10,0.0011,1.3694,0.9835,-0.7188,-1.3202,-0.3715
2012-08-17,0.0011,1.128,1.3172,-0.5014,0.3535,-0.1991
2012-08-24,0.0011,-0.552,-0.9058,-0.0116,-0.4321,0.0691
2012-08-31,0.0011,-0.179,0.5009,-0.1498,0.3291,0.2829
2012-09-07,0.0014,2.5555,1.7477,-0.3756,0.0929,-0.7814
2012-09-14,0.0018,2.0927,1.3111,-0.0765,-0.4218,-1.0994
2012-09-21,0.0018,-0.4772,-1.0535,0.9728,0.041,0.8407
2012-09-28,0.0018,-1.4102,-0.7703,0.6322,0.4699,0.2992
2012-10-05,0.0009,1.4568,-0.4732,1.2376,0.6357,-0.7653
2012-10-12,0.0009,-2.2057,-0.0679,0.3967,-0.3109,-1.0422
2012-10-19,0.0009,0.2583,-0.5144,0.2618,-0.435,-1.7785
2012-10-26,0.0009,-1.3692,0.4986,-0.0621,0.5591,0.3374
2012-11-02,0.001,0.2752,0.6622,0.4873,0.4168,-0.4909
2012-11-09,0.002,-2.3295,-0.3566,0.3817,0.2651,-0.4724
2012-11-16,0.002,-1.4628,-0.9044,0.4135,0.9743,0.7649
2012-11-23,0.0016,3.7177,0.6199,-0.1423,0.7305,-0.1879
2012-11-30,0.002,0.8262,1.1563,-0.2828,-0.7586,0.0105
2012-12-07,0.0026,0.1299,-0.4105,0.1957,-0.7091,-0.9538
2012-12-14,0.0026,-0.1439,0.507,0.3573,-1.482,-0.4294
2012-12-21,0.0026,1.4003,1.7319,-1.4615,-0.3502,-0.6998
2012-12-28,0.0021,-1.8779,0.2509,0.2938,0.6662,-0.2202
2013-01-04,0.0008,4.8081,0.8544,0.0654,-1.3062,-1.2938
2013-01-11,0.0005,0.4469,-0.3757,0.2228,-0.0891,0.0572
2013-01-18,0.0005,0.9519,0.2268,0.5383,-0.0765,-0.3421
2013-01-25,0.0004,1.2688,0.1887,-0.0425,-0.6672,-0.2217
2013-02-01,0.0007,0.7407,-0.1342,0.2413,-0.1661,-0.0602
2013-02-08,0.0014,0.4465,0.0222,-0.8564,-0.3129,-0.3335
2013-02-15,0.0014,0.2265,1.0438,1.1087,0.4705,-0.4291
2013-02-22,0.0011,-0.3569,-0.8276,0.8027,-0.1499,1.0513
2013-03-01,0.0013,0.199,-0.829,-0.173,0.496,0.0788
2013-03-08,0.001,2.4694,0.9205,0.3569,-0.5206,-1.0986
2013-03-15,0.001,0.6673,0.726,0.1246,-0.0978,-0.7049
2013-03-22,0.001,-0.2112,-0.2615,0.9282,0.6289,0.3263
2013-03-28,0.0008,0.8456,-0.4755,-0.1262,0.1578,0.2866
2013-04-05,0.0008,-1.3936,-2.3311,0.7311,-0.2669,0.8452
2013-04-12,0.0008,2.3781,0.047,0.0844,-0.0672,-0.5981
2013-04-19,0.0008,-2.2415,-1.8111,0.51,0.062,0.5345
2013-04-26,0.0008,1.9206,1.0576,-0.6483,-0.5161,-1.6513
2013-05-03,0.0005,2.0456,0.0358,-1.0866,-0.3836,-0.0312
2013-05-10,0.0003,1.4411,0.836,-0.4755,-0.0957,-0.3416
2013-05-17,0.0003,2.1326,0.6093,0.003,-0.019,-0.3017
2013-05-24,0.0003,-1.0754,0.5204,0.4602,0.3373,-0.1337
2013-05-31,0.0002,-0.7598,1.7239,-1.1367,-0.5458,-0.1
2013-06-07,0.0003,0.7287,-0.3847,0.2441,0.2662,0.041
2013-06-14,0.0003,-0.928,0.3848,0.9616,0.2345,0.4288
2013-06-21,0.0003,-2.085,0.5888,-0.7586,-0.3992,0.3896
2013-06-28,0.0003,1.1163,0.1719,0.295,-0.2284,-0.3397
2013-07-05,0.0002,1.8437,1.2396,0.0005,-0.0954,0.1425
2013-07-12,0.0002,3.0258,0.2101,-0.2615,-0.3384,-0.074
2013-07-19,0.0002,0.7298,0.3728,0.846,-0.8714,-1.4217
2013-07-26,0.0002,0.1279,-0.0685,0.1351,0.4175,0.2332
2013-08-02,0.0002,1.4314,0.21,-0.1215,0.6867,-0.2912
2013-08-09,0.0002,-0.9851,-0.4136,0.0728,0.1301,0.4875
2013-08-16,0.0002,-2.0446,0.3039,-0.215,0.4185,-0.0929
2013-08-23,0.0002,0.6113,0.7409,-0.8717,-0.1693,-0.0076
2013-08-30,0.0002,-1.8682,-0.768,-0.7792,-0.1025,0.0879
2013-09-06,0.0002,1.4924,0.2838,-0.3027,-0.7933,-0.3598
2013-09-13,0.0002,2.1583,0.4751,0.4813,0.2225,-0.134
2013-09-20,0.0002,1.3632,0.1746,-0.3927,-0.4778,-0.4246
2013-09-27,0.0002,-0.7765,1.0169,-0.4764,0.1806,-0.114
2013-10-04,0.0003,0.1661,0.3936,-0.1659,-0.4975,-0.0022
2013-10-11,0.0004,0.543,-0.0749,0.7273,1.2281,0.2724
2013-10-18,0.0004,2.5157,0.2249,-0.9081,-0.404,-0.3053
2013-10-25,0.0004,0.723,-0.5007,0.5148,0.3164,-0.3067
2013-11-01,0.0005,-0.1081,-1.7727,1.4095,0.6389,0.8854
2013-11-08,0.0008,0.4835,0.3836,0.0663,0.9712,0.8695
2013-11-15,0.0008,1.703,0.0664,0.1846,0.2201,-0.1736
2013-11-22,0.0008,0.3692,0.761,-0.4147,0.2619,0.5406
2013-11-29,0.0006,0.3404,1.2511,-0.2682,-0.0423,0.1592
2013-12-06,0.0005,-0.0665,-0.9964,0.0596,0.6283,-0.2018
2013-12-13,0.0005,-1.464,-0.4497,0.4396,0.0983,-0.9334
2013-12-20,0.0005,2.571,1.1454,-0.1441,-0.379,0.11
2013-12-27,0.0004,1.3537,0.105,0.3756,-0.4006,-0.5497
2014-01-03,0.0003,-0.4197,0.2954,0.3123,-0.2071,-0.3483
2014-01-10,0.0003,0.6701,-0.0332,-0.213,-0.8309,0.2509
2014-01-17,0.0003,-0.1141,0.5461,-0.3897,-0.8167,0.1741
2014-01-24,0.0002,-2.5979,-0.108,-0.4574,-0.4357,0.3121
2014-01-31,0.0003,-0.4447,-0.5482,0.4364,-0.2325,-0.1236
2014-02-07,0.0012,0.5612,-2.0553,-0.3075,0.0806,0.5222
2014-02-14,0.0012,2.5257,0.3928,0.0678,-0.6381,0.0393
2014-02-21,0.0009,0.1434,1.1767,-0.477,-1.1117,0.1678
2014-02-28,0.0012,1.3692,0.262,0.0907,0.2229,-0.7352
2014-03-07,0.0007,1.1701,1.3436,0.7041,0.6555,-0.0852
2014-03-14,0.0007,-1.9388,-0.1996,-0.0938,-0.4218,0.6667
2014-03-21,0.0007,1.283,0.5553,0.6303,0.5436,0.6527
2014-03-28,0.0007,-1.0085,-2.8752,1.4158,0.9978,0.2484
2014-04-04,0.0004,0.3644,-0.3675,0.7037,0.5219,-0.3483
2014-04-11,0.0004,-2.876,-1.1184,-0.1083,0.5241,0.4345
2014-04-17,0.0003,2.6951,-0.7343,-0.5683,-0.4548,-0.069
2014-04-25,0.0004,-0.3125,-0.7385,0.6768,0.2805,0.2943
2014-05-02,0.0003,0.9885,-0.7258,-0.013,0.0354,0.1014
2014-05-09,0.0002,-0.4651,-1.8807,0.8302,0.975,0.7781
2014-05-16,0.0002,-0.0047,-0.3182,-0.5877,-0.3873,0.0907
2014-05-23,0.0002,1.3853,0.8372,-0.67,-0.368,0.3637
2014-05-30,0.0002,1.1811,-0.5977,-0.4431,-0.6299,-0.3593
2014-06-06,0.0005,1.6021,0.9679,-0.5044,0.3973,0.3518
2014-06-13,0.0005,-0.5278,0.4114,-0.5064,-1.6864,0.3794
2014-06-20,0.0005,1.5126,0.54,-0.7085,-0.776,-0.5709
2014-06-27,0.0005,-0.063,0.0602,-0.7463,-0.074,0.1215
2014-07-03,0.0003,1.3799,0.9279,-0.1066,0.3012,0.2579
2014-07-11,0.0003,-1.3544,-2.7603,1.0484,1.4084,0.9557
2014-07-18,0.0003,0.3674,-0.9348,0.1398,0.6415,0.669
2014-07-25,0.0003,-0.0124,-0.7254,-0.2456,-0.6774,-0.8224
2014-08-01,0.0003,-2.6331,-0.0439,0.0921,-0.1243,0.2941
2014-08-08,0.0001,0.5119,0.8997,-0.5796,0.0656,-0.4355
2014-08-15,0.0001,1.3057,-0.5462,-0.5831,0.1579,-0.0167
2014-08-22,0.0001,1.7907,0.2845,0.0558,0.1795,0.424
2014-08-29,0.0001,0.8913,-0.032,-0.0853,-0.8831,0.1124
2014-09-05,0.0001,0.1834,-0.2835,0.2516,0.6006,0.1037
2014-09-12,0.0001,-0.8597,0.7021,-0.21,0.3166,0.5215
2014-09-19,0.0001,0.9056,-1.913,0.2708,0.9431,0.4416
2014-09-26,0.0001,-1.5791,-0.8065,-0.4263,1.185,0.9757
2014-10-03,0.0002,-0.7839,-0.5278,-0.9909,0.1231,0.1159
2014-10-10,0.0003,-3.5805,-1.4878,0.58,1.7284,0.9921
2014-10-17,0.0003,-0.5102,3.3039,0.2983,-0.2408,-1.4975
2014-10-24,0.0003,4.054,-0.6704,0.3536,0.4382,-0.0222
2014-10-31,0.0003,2.873,2.1172,0.0653,-0.4114,0.4312
2014-11-07,-0.0,0.6936,-0.541,0.8054,0.7152,0.0613
2014-11-14,-0.0,0.5357,-0.5057,-0.8555,0.1991,0.6056
2014-11-21,-0.0,1.0415,-1.0623,0.7084,0.3433,-0.5045
2014-11-28,-0.0,0.26,0.1501,-0.3313,1.2006,0.2824
2014-12-05,0.0001,0.293,0.6739,0.4223,0.569,0.3096
2014-12-12,0.0001,-3.4403,0.453,-0.3366,-0.3651,0.5304
2014-12-19,0.0001,3.4706,0.0274,0.0822,-1.0121,0.0057
2014-12-26,0.0001,1.0292,0.8705,0.1906,0.2498,-0.0759
2015-01-02,0.0001,-1.3877,0.2582,0.3428,-0.233,-0.4216
2015-01-09,0.0003,-0.7819,-0.6929,-0.2481,0.5362,0.39
2015-01-16,0.0003,-1.3229,0.0702,0.8968,0.2542,0.5621
2015-01-23,0.0003,1.6355,-0.7097,-1.0244,-0.021,0.6811
2015-01-30,0.0003,-2.5101,0.166,-0.8963,-0.9614,-0.2306
2015-02-06,-0.0006,3.3166,0.0431,-0.57,-0.4562,-0.3686
2015-02-13,-0.0006,2.1033,-0.2197,-0.1487,0.5774,0.1686
2015-02-20,-0.0004,0.7983,0.1264,-0.9236,0.3636,-0.3573
2015-02-27,-0.0006,-0.1863,0.844,0.3177,-0.4138,-0.3641
2015-03-06,-0.0002,-1.3659,0.6958,-0.3041,-0.1981,0.5297
2015-03-13,-0.0002,-0.5966,1.5095,-0.6357,0.0931,-0.3234
2015-03-20,-0.0002,2.6006,0.0167,-0.1323,0.8904,0.3409
2015-03-27,-0.0002,-2.1581,0.0386,0.5319,0.1071,-0.4429
2015-04-02,0.0002,0.447,0.6827,0.4588,-0.4858,-0.4413
2015-04-10,0.0007,1.6708,-0.9441,-0.5028,-0.6557,-0.6033
2015-04-17,0.0007,-1.0229,0.0119,-0.0863,-0.851,-0.2221
2015-04-24,0.0007,1.7742,-0.7116,-0.9355,0.2803,1.1421
2015-05-01,0.0005,-0.7634,-2.3212,0.5686,0.2675,0.0111
2015-05-08,-0.0001,0.4081,0.4389,0.0423,0.361,-0.1001
2015-05-15,-0.0001,0.4143,0.4141,-0.3589,0.2875,-0.0487
2015-05-22,-0.0001,0.3165,0.6573,-0.3925,0.0266,-0.0408
2015-05-29,-0.0001,-0.7857,0.2307,-0.0423,-0.0397,0.1814
2015-06-05,0.0001,-0.2907,1.9516,-0.96,-0.1385,-0.4303
2015-06-12,0.0001,0.118,0.3519,-0.067,0.7293,0.3856
2015-06-19,0.0001,0.8293,0.6069,-0.7402,0.1912,-0.1622
2015-06-26,0.0001,-0.3493,0.1263,-0.3482,0.2327,-0.5262
2015-07-02,-0.0003,-1.3299,-1.2373,-0.1705,1.2614,0.222
2015-07-10,-0.0008,-0.0256,-0.2476,-0.6155,1.434,0.4219
2015-07-17,-0.0008,2.2662,-1.4484,-2.0205,0.0381,0.4554
2015-07-24,-0.0008,-2.3053,-1.1926,-0.6841,0.8548,1.0558
2015-07-31,-0.0008,1.1716,-0.0732,0.2936,1.1043,0.4941
2015-08-07,0.0006,-1.3553,-0.3611,1.3534,2.0721,0.8292
2015-08-14,0.0006,0.6895,-0.4555,-0.0356,0.169,-0.0865
2015-08-21,0.0006,-5.694,1.1337,0.8404,0.8835,0.2263
2015-08-28,0.0006,1.066,-0.5713,-1.6298,-1.8692,-0.4645
2015-09-04,0.0,-3.0788,1.2494,0.1288,0.4585,0.3083
2015-09-11,-0.0001,2.0929,-0.8575,-0.7981,1.1602,0.9235
2015-09-18,-0.0001,-0.1516,0.3288,-0.4283,-1.524,-0.5089
2015-09-25,-0.0001,-1.7702,-2.071,0.6909,2.6018,1.3695
2015-10-02,-0.0003,0.7301,-2.2586,1.1262,-1.0331,0.6218
2015-10-09,-0.0006,3.4367,1.6381,1.4469,-1.918,-2.0557
2015-10-16,-0.0006,0.6228,-1.3546,0.0286,-0.2882,1.0897
2015-10-23,-0.0006,1.7031,-1.1797,0.3534,1.9656,1.7814
2015-10-30,-0.0006,0.1759,-0.8226,-0.9815,0.1939,0.7915
2015-11-06,0.0005,1.3821,2.317,-0.5155,-2.1016,-0.36
2015-11-13,0.0005,-3.7166,-0.834,0.8892,0.6163,0.4133
2015-11-20,0.0005,3.1378,-0.2887,-0.6713,1.0319,1.5563
2015-11-27,0.0004,0.3747,2.0932,-0.3484,-0.6416,-0.9863
2015-12-04,0.002,-0.1927,-0.5601,-0.1409,1.9339,1.8887
2015-12-11,0.0023,-3.931,-0.9942,0.1583,1.2651,1.7859
2015-12-18,0.0023,-0.348,0.4223,-0.2601,0.1739,0.9018
2015-12-24,0.0019,2.8302,0.0292,0.7012,-1.9276,-1.7234
2015-12-31,0.0019,-0.9024,-0.8,-0.1019,0.8426,0.2822
2016-01-08,0.001,-6.2201,-1.8645,1.1408,2.2496,2.4824
2016-01-15,0.001,-2.5374,-0.5465,0.616,2.593,2.3336
2016-01-22,0.0008,1.3838,-0.0657,-0.7671,0.0725,0.4195
2016-01-29,0.001,1.709,-0.4183,1.995,0.6201,-0.3057
2016-02-05,0.0051,-3.3579,-1.1641,1.7276,0.4819,-1.099
2016-02-12,0.0051,-0.81,-0.6894,0.7841,2.8413,2.344
2016-02-19,0.0041,3.0934,0.3102,-0.8638,-1.1373,0.1576
2016-02-26,0.0051,1.8328,1.217,-0.3623,0.0824,-1.169
2016-03-04,0.0045,3.0809,1.624,-0.6619,-3.5762,-3.8342
2016-03-11,0.0043,1.0018,-0.5508,0.4085,-0.2288,0.0561
2016-03-18,0.0043,1.4151,0.0295,0.1163,0.1818,-0.1838
2016-03-24,0.0035,-0.7991,-0.9472,0.1922,0.9979,1.0045
2016-04-01,0.0037,2.0554,1.6739,-0.4796,0.5906,0.0672
2016-04-08,0.0012,-1.1669,-1.1521,-0.0548,-2.5164,-1.055
2016-04-15,0.0012,1.9391,1.255,-0.0708,-0.9431,-1.361
2016-04-22,0.0012,0.7292,0.7185,0.0903,-3.1313,-1.5966
2016-04-29,0.0012,-1.1881,-0.4502,1.3391,-1.0007,-1.3936
2016-05-06,0.0027,-0.633,-0.8758,0.721,2.7046,2.3356
2016-05-13,0.0027,-0.5245,-0.831,-0.6268,0.0548,0.2101
2016-05-20,0.0027,0.547,-0.0681,-1.2232,-1.4382,-0.8289
2016-05-27,0.0027,2.4283,0.9409,-0.7787,0.0242,0.6178
2016-06-03,0.0031,0.1636,0.8775,-0.4841,-0.7173,-0.8533
2016-06-10,0.0043,-0.2418,0.3906,0.6221,-0.1473,-0.3879
2016-06-17,0.0043,-1.2012,-0.6366,0.1885,-0.1948,-0.4027
2016-06-24,0.0043,-1.5955,-0.0733,-0.0,0.355,0.0857
2016-07-01,0.0043,3.1375,-0.1112,-0.2286,-0.1817,-0.02
2016-07-08,0.0034,1.3812,0.7375,-1.0354,0.9027,1.3362
2016-07-15,0.0043,1.6049,0.6083,0.7746,-0.3756,-0.4584
2016-07-22,0.0043,0.6059,0.2276,-1.121,0.6943,1.0282
2016-07-29,0.0043,0.0769,0.2671,-0.7848,-1.1305,0.889
2016-08-05,0.0036,0.5619,0.5508,-0.7068,-0.9749,0.0899
2016-08-12,0.0036,0.1771,-1.0308,0.1696,-1.5831,-1.1199
2016-08-19,0.0036,0.1463,0.4831,1.1777,-0.9797,-0.7728
2016-08-26,0.0036,-0.5317,0.7983,-0.4099,0.5748,1.0602
2016-09-02,0.0042,0.704,0.5705,-0.4219,0.4433,0.3066
2016-09-09,0.0042,-2.2934,-0.3303,-0.1936,-1.9034,-1.276
2016-09-16,0.0052,0.5667,0.4209,-1.5753,0.8411,2.5115
2016-09-23,0.0052,1.2574,0.9169,-0.0149,-0.7315,-0.217
2016-09-30,0.0052,0.2111,-0.3872,1.9948,-1.1567,-1.8971
2016-10-07,0.004,-0.5709,-0.021,0.2185,0.32,0.2409
2016-10-14,0.004,-1.1236,-1.2395,0.1534,1.096,0.2711
2016-10-21,0.004,0.4168,-0.1304,0.1163,-0.5054,-0.908
2016-10-28,0.004,-0.7695,-2.4559,0.8034,1.3588,1.5838
2016-11-04,0.0034,-1.8952,-0.1791,0.3493,1.8662,1.5924
2016-11-11,0.0032,4.6706,6.5777,-0.3126,-0.8828,-0.8118
2016-11-18,0.0032,1.2851,1.311,0.2337,-0.2945,-0.6244
2016-11-25,0.0026,1.6396,0.9278,0.7055,0.0304,-0.5311
2016-12-02,0.0042,-1.1239,-1.9716,2.2935,-0.8121,-1.7407
2016-12-09,0.0057,3.3491,2.5376,-0.5971,-0.0323,0.5763
2016-12-16,0.0057,-0.2921,-1.5463,-0.6315,0.5027,0.4687
2016-12-23,0.0057,0.3178,0.2369,-0.0278,0.2371,-0.1892
2016-12-30,0.0046,-1.1623,-0.1497,0.0789,0.5687,0.4338
2017-01-06,0.0072,1.6934,-1.0823,-0.5894,-1.3831,-0.6682
2017-01-13,0.0089,0.0896,0.2607,-1.1807,-0.0989,0.6102
2017-01-20,0.0072,-0.3063,-1.5837,0.407,-0.0183,-0.4094
2017-01-27,0.0089,1.1545,0.5853,0.0021,0.1341,0.5636
2017-02-03,0.0093,0.1437,0.4456,-0.4649,-0.129,0.3334
2017-02-10,0.0096,0.8793,-0.1629,-0.3179,0.876,0.8524
2017-02-17,0.0096,1.5217,-0.2815,-0.8711,0.6567,1.2005
2017-02-24,0.0077,0.4815,-1.0558,-0.5945,1.2937,0.8037
2017-03-03,0.0084,0.6396,-0.2557,-0.8089,0.1016,-0.1526
2017-03-10,0.0077,-0.534,-0.9818,-1.1464,1.4505,1.0951
2017-03-17,0.0077,0.4868,1.578,0.2121,0.1843,0.3501
2017-03-24,0.0077,-1.6604,-1.0562,-0.319,0.4641,0.5165
2017-03-31,0.0077,1.0537,1.4531,0.1984,-0.9528,-1.0628
2017-04-07,0.0141,-0.4391,-1.7151,0.2174,-0.6903,-0.286
2017-04-13,0.0113,-1.196,-0.287,-0.3913,0.2877,-0.0878
2017-04-21,0.0141,1.1108,1.8823,-0.8454,1.5698,1.4161
2017-04-28,0.0141,1.6376,0.7768,-0.5316,-0.144,0.6456
2017-05-05,0.014,0.5337,-0.484,-0.1523,0.8423,1.0452
2017-05-12,0.014,-0.3242,-0.2175,-0.2034,-0.3257,0.1919
2017-05-19,0.014,-0.3991,-1.1993,0.0061,-1.0486,-0.4791
2017-05-26,0.014,1.4648,-0.0728,-1.0964,1.0922,1.4179
2017-06-02,0.0112,1.0937,0.9014,-0.7008,0.6209,1.0929
2017-06-09,0.014,-0.2412,1.0814,1.3301,0.3207,-1.3707
2017-06-16,0.014,-0.0849,-1.5007,-0.3845,-0.7456,-0.8952
2017-06-23,0.014,0.3175,0.9304,-2.2437,-0.8637,1.3646
2017-06-30,0.014,-0.4927,1.0662,1.2842,0.2056,-1.4549
2017-07-07,0.0144,0.0873,0.2479,-0.3584,1.196,1.0134
2017-07-14,0.018,1.3596,-0.4341,-0.137,-0.5637,0.0171
2017-07-21,0.018,0.5484,0.1117,-0.736,0.6328,1.034
2017-07-28,0.018,-0.03,-0.9538,0.6436,0.0564,-0.9622
2017-08-04,0.018,0.0887,-1.1284,-0.5744,0.9112,0.0396
2017-08-11,0.018,-1.5139,-0.7023,-1.0908,1.3769,0.9284
2017-08-18,0.018,-0.6626,-0.6901,-0.9158,0.2473,0.8423
2017-08-25,0.018,0.8257,0.2535,0.7452,-1.2647,-0.9217
2017-09-01,0.0191,1.6268,1.1672,-0.4999,-0.853,0.0085
2017-09-08,0.0189,-0.7473,-0.0962,0.1008,-0.4775,-0.052
2017-09-15,0.0236,1.6637,0.878,1.0889,0.4843,-0.3919
2017-09-22,0.0236,0.3954,1.0351,1.6854,0.5904,-0.9993
2017-09-29,0.0236,0.9231,2.4989,-0.2136,-0.0421,0.1288
2017-10-06,0.0191,1.2848,0.219,-0.6359,-0.2368,0.3724
2017-10-13,0.0191,0.0268,-1.1598,-0.0352,0.764,0.7915
2017-10-20,0.0191,0.9091,-0.2588,0.0474,1.0758,0.1588
2017-10-27,0.0191,0.2498,-0.1752,-2.3128,0.228,1.6551
2017-11-03,0.0194,0.1863,-1.2588,-0.1969,-1.2127,-0.3404
2017-11-10,0.0197,-0.4118,-1.4171,-0.312,0.6003,0.0083
2017-11-17,0.0197,0.2137,1.345,-0.6976,0.7791,1.4311
2017-11-24,0.0157,1.0414,1.3131,-0.287,0.273,0.393
2017-12-01,0.0201,1.6183,-0.0282,1.0365,0.5115,-0.8932
2017-12-08,0.0221,0.3013,-0.6796,0.1799,1.2715,0.7996
2017-12-15,0.0221,0.8068,-0.745,-0.4575,0.0747,0.8421
2017-12-22,0.0221,0.5388,0.9349,1.3549,-0.5801,-1.5423
2017-12-29,0.0177,-0.3694,-0.0086,0.3652,-0.0332,-0.7503
2018-01-05,0.0213,2.5506,-0.8344,0.1416,-0.6692,-0.0236
2018-01-12,0.0267,1.8099,0.1746,0.5044,-0.6756,-0.908
2018-01-19,0.0213,0.8487,-0.0815,-0.6214,0.8333,2.0131
2018-01-26,0.0267,2.0541,-1.1566,-0.5398,-0.9313,0.6693
2018-02-02,0.0273,-3.8117,-0.7146,-1.0576,-0.0987,1.5199
2018-02-09,0.0282,-5.0911,0.7767,-0.1866,0.0318,0.8713
2018-02-16,0.0282,4.5105,0.179,-0.6646,-0.1025,0.8062
2018-02-23,0.0226,0.4813,0.1705,0.0197,-0.4583,1.0331
2018-03-02,0.0194,-1.728,0.8722,-0.8324,-0.2802,1.175
2018-03-09,0.0062,3.6188,0.2693,-0.3484,-0.7983,0.3121
2018-03-16,0.0062,-1.1896,0.7019,-0.7172,0.201,0.7387
2018-03-23,0.0062,-5.7959,1.0583,1.532,0.2943,-0.9052
2018-03-29,0.005,1.8261,-1.142,-0.3442,0.6013,0.3048
2018-04-06,0.0341,-1.3737,0.843,0.3674,1.0936,-0.0041
2018-04-13,0.0341,2.0311,0.2452,0.8358,-2.2255,-1.0299
2018-04-20,0.0341,0.7481,0.0962,0.3859,0.1517,0.1061
2018-04-27,0.0341,-0.285,-0.8348,0.1995,0.7296,0.024
2018-05-04,0.0323,-0.1522,0.8598,-0.8244,-0.8086,1.1035
2018-05-11,0.0318,2.4346,0.7947,-0.1781,-0.5541,-0.2015
2018-05-18,0.0318,-0.224,2.3688,0.8558,-0.1981,-0.5575
2018-05-25,0.0318,0.2208,-0.4486,-1.0702,0.3028,1.5335
2018-06-01,0.0258,0.6128,1.073,0.0062,-0.4973,0.657
2018-06-08,0.0335,1.6834,0.5211,0.2028,1.0046,0.0513
2018-06-15,0.0335,0.2223,0.6827,-1.1822,0.1988,0.7354
2018-06-22,0.0335,-0.8535,1.2615,0.5248,0.0309,-1.0332
2018-06-29,0.0335,-1.5955,-1.6546,0.1747,0.3183,-0.0284
2018-07-06,0.0297,1.6642,1.5695,-0.4122,-0.4023,0.4619
2018-07-13,0.0371,1.3919,-1.5683,-0.5397,0.0011,0.5691
2018-07-20,0.0371,0.1371,0.5128,-0.78,0.9524,1.2097
2018-07-27,0.0371,0.1776,-2.4971,0.8577,0.9141,0.1743
2018-08-03,0.0354,0.65,0.5321,0.3835,1.5382,0.3853
2018-08-10,0.0342,0.059,0.6172,-0.4926,-0.6758,1.1247
2018-08-17,0.0342,0.4692,0.063,0.8141,1.3322,0.9858
2018-08-24,0.0342,1.0637,1.1226,-0.5333,-0.706,-0.613
2018-08-31,0.0342,0.9663,-0.0419,-1.1661,-0.675,1.1598
2018-09-07,0.0313,-1.1359,-0.6014,1.074,1.33,0.5368
2018-09-14,0.0392,1.1985,-0.7993,-0.1651,0.0895,-0.3763
2018-09-21,0.0392,0.5435,-0.9333,1.1502,-0.096,-1.3829
2018-09-28,0.0392,-0.5261,-0.7733,-0.5805,-0.6443,2.1158
2018-10-05,0.0411,-1.4145,-2.9384,1.4349,-0.2519,-2.2391
2018-10-12,0.0411,-4.2543,-1.0632,1.0287,0.0852,0.6055
2018-10-19,0.0411,-0.1435,-0.9372,1.1553,-0.475,-0.9035
2018-10-26,0.0411,-4.0498,-0.0613,0.4467,1.1693,1.2118
2018-11-02,0.0417,2.8813,2.0934,-0.334,0.2666,0.484
2018-11-09,0.0427,1.7546,-2.3552,1.5837,0.6122,0.8535
2018-11-16,0.0427,-1.6453,0.3159,0.0162,0.965,0.8559
2018-11-23,0.0342,-3.7334,0.949,0.1025,-0.5985,-0.007
2018-11-30,0.0427,4.7824,-1.9648,-2.0942,0.3403,1.0951
2018-12-07,0.0406,-4.8212,-1.2659,0.5758,-0.5695,0.2785
2018-12-14,0.0508,-1.4524,-1.5562,0.077,0.4947,1.3607
2018-12-21,0.0508,-7.3176,-1.2102,0.6281,2.0812,0.4454
2018-12-28,0.0406,3.1519,0.9631,-1.9748,-0.6515,0.5731
2019-01-04,0.0376,2.1475,1.112,0.7992,-1.7448,-2.6635
2019-01-11,0.0457,2.9029,1.6829,-1.5052,-1.4624,-2.2994
2019-01-18,0.0457,2.8497,0.1411,-0.6503,0.6618,-0.1379
2019-01-25,0.0365,-0.2569,0.0864,0.045,-0.3335,-0.1539
2019-02-01,0.0461,1.5757,-1.5536,0.0025,-1.381,-1.4217
2019-02-08,0.0476,0.0845,-0.2417,-0.4252,0.7748,1.0213
2019-02-15,0.0476,2.7317,1.9427,-0.7438,-0.2488,-0.0692
2019-02-22,0.0381,0.6459,1.0649,-0.2158,1.1914,0.1829
2019-03-01,0.0473,0.4992,-0.6265,-1.3912,-1.1837,0.401
2019-03-08,0.046,-2.5485,-1.5225,0.0261,0.7959,0.234
2019-03-15,0.046,2.8278,-0.8797,-0.3181,-0.8794,-0.3139
2019-03-22,0.046,-1.0927,-2.2592,-0.0792,-0.5892,-0.101
2019-03-29,0.046,1.2766,0.7947,0.1496,1.0169,0.9024
2019-04-05,0.0506,2.1382,0.9387,-0.8439,0.055,-0.0527
2019-04-12,0.0506,0.5511,-0.4711,-0.633,1.3522,0.0961
2019-04-18,0.0404,-0.165,-0.2339,-0.2376,1.6405,0.7141
2019-04-26,0.0506,1.2492,0.1888,-0.9635,-1.0647,0.6046
2019-05-03,0.0472,0.2659,0.7032,0.2307,-0.3301,0.0052
2019-05-10,0.045,-2.2142,-0.3133,1.1172,0.46,-0.5179
2019-05-17,0.045,-1.0229,-1.98,0.4216,-0.2291,-0.4191
2019-05-24,0.045,-1.2952,-0.3043,0.379,0.3678,-0.0903
2019-05-31,0.036,-2.6978,-0.767,-0.2364,0.1909,0.8753
2019-06-07,0.0463,4.2677,-1.0918,0.0047,1.1996,0.1994
2019-06-14,0.0463,0.4563,-0.1677,-0.0117,0.6754,0.3317
2019-06-21,0.0463,2.2027,-0.7886,-0.4914,-1.5985,-0.1671
2019-06-28,0.0463,-0.121,1.6085,0.2388,-0.3985,-0.7552
